,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,he4,hi4,b4,h4,T,Weight,Mstar,Part Factor
42,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7843788993552416,3553.75,545.3413595806037,1.2583795890917269
43,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7910050290871479,3578.5,539.5497780714232,1.264213912111446
44,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7807416943824416,3616.75,550.723928496375,1.250375552542536
45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125603,3021.8125,539.2451883636109,1.2641562565428888
46,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.003131526364748,3080.875,545.5852142729686,1.2547568738287727
47,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9558114599759409,3058.375,524.4650937807735,1.2807292601854465
48,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9435747177607857,3092.125,534.5551551525133,1.2685516393150653
49,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9496091871328601,3117.4375,531.1708242990031,1.2709479274471809
50,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9374198158329926,3151.1875,541.577484141281,1.2581785209299436
51,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8978372186375695,3133.5625,519.604888981681,1.2838235030259255
52,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8882225263582872,3171.8125,527.3371371405773,1.275053285488284
53,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8911825243552808,3192.625,526.9481672349528,1.2731560200569725
54,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8815311495275371,3230.875,534.9976359640522,1.2637992044741067
55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9932832253256576,3084.8125,541.8216301132993,1.2615710433646097
56,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9878676107258537,3147.8125,548.0189184603289,1.2523677538412594
57,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9932832253256593,3143.875,541.8216301132992,1.2615710433646097
58,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9878676107258549,3206.875,548.0189184603285,1.2523677538412599
59,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9414663304433941,3121.375,527.091364097687,1.2780713094571416
60,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9297758713821915,3155.125,536.9581830514562,1.26617247789054
61,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9356008190992163,3184.375,533.6482242157555,1.2684838456686842
62,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9239552644590184,3218.125,543.8191152793551,1.2560192447811662
63,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9414662714693961,3180.4375,527.0913601517068,1.2780713290759975
64,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9296955413526966,3214.1875,537.0544180159682,1.266028873423131
65,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9356007629261405,3243.4375,533.648222229164,1.268483861494742
66,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9238778773077831,3277.1875,543.9145939255635,1.2558766276785176
67,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8830120262137435,3196.5625,521.6056446233814,1.2820917956316868
68,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8732488138485379,3234.8125,529.7104077821621,1.2728494982659715
69,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8766993159434587,3259.5625,528.8052569688007,1.2716146829548156
70,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8669174903775063,3297.8125,537.2267123066694,1.2617840363172375
71,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.882928976281542,3255.625,521.7048911012932,1.281945365295325
72,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8729828269732256,3293.875,530.0351432841691,1.272365634015914
73,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8766193135296066,3318.625,528.904081697467,1.2714683349082316
74,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8666580737295309,3356.875,537.5538910196897,1.2612957782417322
75,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9615572723082797,3210.8125,546.7713349436501,1.2569326048992595
76,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9571666628317492,3273.8125,552.1422144955419,1.2489342488127981
77,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9615572723082837,3269.875,546.7713349436491,1.2569326048992608
78,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9571666628317466,3332.875,552.1422144955425,1.2489342488127977
79,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9084365766680841,3247.375,531.5227744239909,1.2744399232886607
80,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8965540359634162,3281.125,542.3323961973745,1.2611826136234239
81,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9036564474232333,3310.375,537.2441216238121,1.2660481041432463
82,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8918268258778821,3344.125,548.3349380151752,1.2522705220804347
83,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.908436519946049,3306.4375,531.5227732480589,1.274439938407633
84,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8964769962616587,3340.1875,542.4316559644368,1.2610340853150728
85,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9036563924262448,3369.4375,537.244122636608,1.2660481150542624
86,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8917535304745001,3403.1875,548.4318042412741,1.2521255006716587
87,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8484875979171683,3322.5625,526.3269258419926,1.2782629714758442
88,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8385137667289517,3360.8125,535.4062646333307,1.2676157904054657
89,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8433329812104562,3385.5625,532.6697495739932,1.269000899442564
90,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8333519733271842,3423.8125,542.0651075655597,1.2577737578346584
91,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8484074245799725,3381.625,526.4299699890393,1.2781104817479256
92,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8382566380389307,3419.875,535.7468981631479,1.2671065727323871
93,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8432566996527855,3444.625,532.7706593081118,1.2688511273126046
94,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8331045253334532,3482.875,542.4023585370603,1.2572691331438348
95,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9347195738701278,3336.8125,551.127305194786,1.2528812221139665
96,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.9310861555322987,3399.8125,555.8378071488729,1.2458502422615705
97,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9347195738701272,3395.875,551.1273051947854,1.2528812221139665
98,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.9310861555323001,3458.875,555.8378071488723,1.245850242261571
99,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8804134039431821,3373.375,535.4243890643003,1.2713042755158128
100,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8683526916841517,3407.125,547.1210532198215,1.2567683133906271
101,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.876438420840563,3436.375,540.474801502473,1.2638769902676015
102,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8644346256342045,3470.125,552.4316178531735,1.2488622251837647
103,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8804133468823407,3432.4375,535.4243909293978,1.27130428562401
104,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.868279492930827,3466.1875,547.2214983930086,1.2566176806859068
105,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8764383640663834,3495.4375,540.4748059063504,1.2638769956699876
106,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8643658197479024,3529.1875,552.5281560692222,1.2487174209552778
107,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.818998954460588,3448.5625,530.5110815086332,1.274959747724789
108,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8088080373784143,3486.8125,540.5424981778458,1.2629441491863398
109,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.814704645429877,3511.5625,536.1608342377779,1.266685538445414
110,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.804511884860074,3549.8125,546.507751432662,1.2540979606943818
111,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8189222489874379,3507.625,530.6160667759023,1.2748040123493336
112,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8085617807076275,3545.875,540.8929217207866,1.2624189251575324
113,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8146325238378989,3570.625,536.2620787887298,1.2665349877129162
114,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8042779379281739,3608.875,546.8491443104764,1.2535860107582768
115,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.9116837034990397,3462.8125,555.0047722636042,1.2492933814267078
116,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.9086253788037851,3525.8125,559.1779331127013,1.243052629812146
117,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.9116837034990409,3521.875,555.0047722636033,1.2492933814267089
118,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.9086253788037885,3584.875,559.1779331127013,1.2430526298121454
119,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8563035284511091,3499.375,538.903870807989,1.268547829812319
120,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8440781499198304,3533.125,551.4370490571553,1.2528048714390043
121,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.852942521898821,3562.375,543.4057267528638,1.261912198899409
122,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8407756199009238,3596.125,556.1799475907095,1.2457278525649456
123,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8563034672718567,3558.4375,538.9038760975766,1.2685478345338301
124,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8440092549020003,3592.1875,551.5369378407792,1.2526548077885353
125,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8529424596494061,3621.4375,543.4057350412806,1.2619121982992798
126,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8407116480183741,3655.1875,556.2745340965186,1.2455857519260494
127,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7934644064225318,3574.5625,534.2671278011027,1.272057914194542
128,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7830524265289323,3612.8125,545.2325272066064,1.2587029133423917
129,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7898269818462107,3637.5625,539.346406138768,1.2646002732141266
130,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7794147303316551,3675.8125,550.6275350523839,1.2506797495180961
131,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7933916738435874,3633.625,534.3722669082279,1.271901646508165
132,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.782818833992511,3671.875,545.5866510228005,1.258171015270432
133,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7897594082027461,3696.625,539.4463009441702,1.264451496044246
134,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7791957024970064,3734.875,550.9671568469429,1.2501695114409828
135,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9756359730931236,3139.9375,544.2091329453604,1.2595561386148166
136,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9709846691662263,3199.0,549.7183431723842,1.251364516153216
137,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9212533146151598,3176.5,528.8926127454484,1.2771664816746102
