,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.3747260525384987,2074.75,281.7790657394516,1.2055830209086602
1,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.37438429740637047,2146.75,281.86064380265486,1.2054295564652397
2,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.37405870827407434,2218.75,281.93831714569353,1.2052832372474485
3,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.3990559368841545,2244.4375,284.8572294508671,1.1996462962388135
4,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.3737973065884983,2290.75,282.00066241050445,1.205165651567981
5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.3704396584144417,2070.25,282.83432562194434,1.2035813417334666
6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.362741093551551,2142.25,284.72664010744245,1.1999041209349657
7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.3623969198017447,2214.25,284.815561302461,1.1997286183899774
8,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.3620639099390358,2286.25,284.90169533281545,1.1995583888675783
9,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.38740387774879176,2311.9375,287.69250516445845,1.1939242577479727
10,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.36179271351211323,2358.25,284.9719248134768,1.199419426327189
11,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.3700448771666647,2137.75,282.9311560731024,1.2033958882676594
12,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.35853895879702524,2209.75,285.85583833139714,1.1976578117282928
13,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.35207036178630324,2281.75,287.5735539812938,1.194168988093527
