,h111,bx111,hx111,by111,hy111,h121,bx121,hx121,by121,hy121,h131,bx131,hx131,by131,hy131,h141,bx141,hx141,by141,hy141,h151,bx151,hx151,h211,bx211,hx211,by211,hy211,h221,bx221,hx221,by221,hy221,h231,bx231,hx231,by231,hy231,h241,bx241,hx241,by241,hy241,h251,bx251,hx251,h311,bx311,hx311,by311,hy311,h321,bx321,hx321,by321,hy321,h331,bx331,hx331,by331,hy331,h341,bx341,hx341,by341,hy341,h351,bx351,hx351,h411,by411,hy411,h421,by421,hy421,h431,by431,hy431,h441,by441,hy441,h451,h112,bx112,hx112,by112,hy112,h122,bx122,hx122,by122,hy122,h132,bx132,hx132,by132,hy132,h142,bx142,hx142,by142,hy142,h152,bx152,hx152,h212,bx212,hx212,by212,hy212,h222,bx222,hx222,by222,hy222,h232,bx232,hx232,by232,hy232,h242,bx242,hx242,by242,hy242,h252,bx252,hx252,h312,bx312,hx312,by312,hy312,h322,bx322,hx322,by322,hy322,h332,bx332,hx332,by332,hy332,h342,bx342,hx342,by342,hy342,h352,bx352,hx352,h412,by412,hy412,h422,by422,hy422,h432,by432,hy432,h442,by442,hy442,h452,T1,T2,Weight,Mstar1,Mstar2,Part Factor1,Part Factor2
0,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.3747260525384987,0.35930822980179,2074.75,281.7790657394516,285.651954506164,1.2055830209086602,1.1980662089649587
1,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.37438429740637047,0.34941001848260533,2146.75,281.86064380265486,288.3585835448327,1.2054295564652397,1.192546526882341
2,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.37405870827407434,0.3407879011790872,2218.75,281.93831714569353,290.89121026464795,1.2052832372474485,1.187197355457544
3,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.3990559368841545,0.3589811923901566,2244.4375,284.8572294508671,295.7342411084561,1.1996462962388135,1.1765128288428548
4,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.3737973065884983,0.3331972388944536,2290.75,282.00066241050445,293.2728454031968,1.205165651567981,1.1820146496116766
5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.3704396584144417,0.36304974493625397,2070.25,282.83432562194434,284.6469643902053,1.2035813417334666,1.2000611723040022
6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.362741093551551,0.35893774686174285,2142.25,284.72664010744245,285.7500270486224,1.1999041209349657,1.197869914450298
7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.3623969198017447,0.34904713265271414,2214.25,284.815561302461,288.46172206957243,1.1997286183899774,1.1923320873965348
8,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.3620639099390358,0.340437940350367,2286.25,284.90169533281545,290.99749190571816,1.1995583888675783,1.1869691529461772
9,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.44999999999999996,0.39999999999999997,0.55,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.38740387774879176,0.3588865029519541,2311.9375,287.69250516445845,295.7639970732166,1.1939242577479727,1.1764454509821332
