,hi1,bx1,hx1,by1,hy1,hi2,bx2,hx2,by2,hy2
41,0.45,0.35,0.6,0.35,0.55,0.45,0.35,0.6,0.35,0.55
42,0.35,0.35,0.6,0.35,0.6,0.35,0.35,0.6,0.35,0.6
43,0.4,0.35,0.6,0.35,0.6,0.4,0.35,0.6,0.35,0.6
44,0.45,0.35,0.6,0.35,0.6,0.45,0.35,0.6,0.35,0.6
45,0.35,0.35,0.6,0.35,0.6499999999999999,0.35,0.35,0.6,0.35,0.6499999999999999
46,0.4,0.35,0.6,0.35,0.6499999999999999,0.4,0.35,0.6,0.35,0.6499999999999999
47,0.45,0.35,0.6,0.35,0.6499999999999999,0.45,0.35,0.6,0.35,0.6499999999999999
48,0.35,0.35,0.6499999999999999,0.35,0.45,0.35,0.35,0.6499999999999999,0.35,0.45
49,0.4,0.35,0.6499999999999999,0.35,0.45,0.4,0.35,0.6499999999999999,0.35,0.45
50,0.45,0.35,0.6499999999999999,0.35,0.45,0.45,0.35,0.6499999999999999,0.35,0.45
51,0.35,0.35,0.6499999999999999,0.35,0.5,0.35,0.35,0.6499999999999999,0.35,0.5
52,0.4,0.35,0.6499999999999999,0.35,0.5,0.4,0.35,0.6499999999999999,0.35,0.5
53,0.45,0.35,0.6499999999999999,0.35,0.5,0.45,0.35,0.6499999999999999,0.35,0.5
54,0.35,0.35,0.6499999999999999,0.35,0.55,0.35,0.35,0.6499999999999999,0.35,0.55
55,0.4,0.35,0.6499999999999999,0.35,0.55,0.4,0.35,0.6499999999999999,0.35,0.55
56,0.45,0.35,0.6499999999999999,0.35,0.55,0.45,0.35,0.6499999999999999,0.35,0.55
57,0.35,0.35,0.6499999999999999,0.35,0.6,0.35,0.35,0.6499999999999999,0.35,0.6
58,0.4,0.35,0.6499999999999999,0.35,0.6,0.4,0.35,0.6499999999999999,0.35,0.6
59,0.45,0.35,0.6499999999999999,0.35,0.6,0.45,0.35,0.6499999999999999,0.35,0.6
60,0.35,0.35,0.6499999999999999,0.35,0.6499999999999999,0.35,0.35,0.6499999999999999,0.35,0.6499999999999999
61,0.4,0.35,0.6499999999999999,0.35,0.6499999999999999,0.4,0.35,0.6499999999999999,0.35,0.6499999999999999
62,0.45,0.35,0.6499999999999999,0.35,0.6499999999999999,0.45,0.35,0.6499999999999999,0.35,0.6499999999999999
63,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5
64,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5
65,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5
66,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55
67,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55
68,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55
69,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6
70,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6
71,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6
72,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999
73,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999
74,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999
75,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7
76,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7
77,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7
78,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5
79,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5
80,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5
81,0.4,0.4,0.55,0.4,0.55,0.4,0.4,0.55,0.4,0.55
82,0.45,0.4,0.55,0.4,0.55,0.45,0.4,0.55,0.4,0.55
83,0.5,0.4,0.55,0.4,0.55,0.5,0.4,0.55,0.4,0.55
84,0.4,0.4,0.55,0.4,0.6,0.4,0.4,0.55,0.4,0.6
85,0.45,0.4,0.55,0.4,0.6,0.45,0.4,0.55,0.4,0.6
86,0.5,0.4,0.55,0.4,0.6,0.5,0.4,0.55,0.4,0.6
87,0.4,0.4,0.55,0.4,0.6499999999999999,0.4,0.4,0.55,0.4,0.6499999999999999
88,0.45,0.4,0.55,0.4,0.6499999999999999,0.45,0.4,0.55,0.4,0.6499999999999999
89,0.5,0.4,0.55,0.4,0.6499999999999999,0.5,0.4,0.55,0.4,0.6499999999999999
90,0.4,0.4,0.55,0.4,0.7,0.4,0.4,0.55,0.4,0.7
91,0.45,0.4,0.55,0.4,0.7,0.45,0.4,0.55,0.4,0.7
92,0.5,0.4,0.55,0.4,0.7,0.5,0.4,0.55,0.4,0.7
93,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.6,0.4,0.5
94,0.45,0.4,0.6,0.4,0.5,0.45,0.4,0.6,0.4,0.5
95,0.5,0.4,0.6,0.4,0.5,0.5,0.4,0.6,0.4,0.5
96,0.4,0.4,0.6,0.4,0.55,0.4,0.4,0.6,0.4,0.55
97,0.45,0.4,0.6,0.4,0.55,0.45,0.4,0.6,0.4,0.55
98,0.5,0.4,0.6,0.4,0.55,0.5,0.4,0.6,0.4,0.55
99,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.6
100,0.45,0.4,0.6,0.4,0.6,0.45,0.4,0.6,0.4,0.6
101,0.5,0.4,0.6,0.4,0.6,0.5,0.4,0.6,0.4,0.6
102,0.4,0.4,0.6,0.4,0.6499999999999999,0.4,0.4,0.6,0.4,0.6499999999999999
103,0.45,0.4,0.6,0.4,0.6499999999999999,0.45,0.4,0.6,0.4,0.6499999999999999
104,0.5,0.4,0.6,0.4,0.6499999999999999,0.5,0.4,0.6,0.4,0.6499999999999999
105,0.4,0.4,0.6,0.4,0.7,0.4,0.4,0.6,0.4,0.7
106,0.45,0.4,0.6,0.4,0.7,0.45,0.4,0.6,0.4,0.7
107,0.5,0.4,0.6,0.4,0.7,0.5,0.4,0.6,0.4,0.7
108,0.4,0.4,0.6499999999999999,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.5
109,0.45,0.4,0.6499999999999999,0.4,0.5,0.45,0.4,0.6499999999999999,0.4,0.5
110,0.5,0.4,0.6499999999999999,0.4,0.5,0.5,0.4,0.6499999999999999,0.4,0.5
111,0.4,0.4,0.6499999999999999,0.4,0.55,0.4,0.4,0.6499999999999999,0.4,0.55
112,0.45,0.4,0.6499999999999999,0.4,0.55,0.45,0.4,0.6499999999999999,0.4,0.55
113,0.5,0.4,0.6499999999999999,0.4,0.55,0.5,0.4,0.6499999999999999,0.4,0.55
114,0.4,0.4,0.6499999999999999,0.4,0.6,0.4,0.4,0.6499999999999999,0.4,0.6
115,0.45,0.4,0.6499999999999999,0.4,0.6,0.45,0.4,0.6499999999999999,0.4,0.6
116,0.5,0.4,0.6499999999999999,0.4,0.6,0.5,0.4,0.6499999999999999,0.4,0.6
117,0.4,0.4,0.6499999999999999,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.6499999999999999
118,0.45,0.4,0.6499999999999999,0.4,0.6499999999999999,0.45,0.4,0.6499999999999999,0.4,0.6499999999999999
119,0.5,0.4,0.6499999999999999,0.4,0.6499999999999999,0.5,0.4,0.6499999999999999,0.4,0.6499999999999999
120,0.4,0.4,0.6499999999999999,0.4,0.7,0.4,0.4,0.6499999999999999,0.4,0.7
121,0.45,0.4,0.6499999999999999,0.4,0.7,0.45,0.4,0.6499999999999999,0.4,0.7
122,0.5,0.4,0.6499999999999999,0.4,0.7,0.5,0.4,0.6499999999999999,0.4,0.7
123,0.4,0.4,0.7,0.4,0.5,0.4,0.4,0.7,0.4,0.5
124,0.45,0.4,0.7,0.4,0.5,0.45,0.4,0.7,0.4,0.5
125,0.5,0.4,0.7,0.4,0.5,0.5,0.4,0.7,0.4,0.5
126,0.4,0.4,0.7,0.4,0.55,0.4,0.4,0.7,0.4,0.55
127,0.45,0.4,0.7,0.4,0.55,0.45,0.4,0.7,0.4,0.55
128,0.5,0.4,0.7,0.4,0.55,0.5,0.4,0.7,0.4,0.55
129,0.4,0.4,0.7,0.4,0.6,0.4,0.4,0.7,0.4,0.6
130,0.45,0.4,0.7,0.4,0.6,0.45,0.4,0.7,0.4,0.6
131,0.5,0.4,0.7,0.4,0.6,0.5,0.4,0.7,0.4,0.6
132,0.4,0.4,0.7,0.4,0.6499999999999999,0.4,0.4,0.7,0.4,0.6499999999999999
133,0.45,0.4,0.7,0.4,0.6499999999999999,0.45,0.4,0.7,0.4,0.6499999999999999
134,0.5,0.4,0.7,0.4,0.6499999999999999,0.5,0.4,0.7,0.4,0.6499999999999999
135,0.4,0.4,0.7,0.4,0.7,0.4,0.4,0.7,0.4,0.7
136,0.45,0.4,0.7,0.4,0.7,0.45,0.4,0.7,0.4,0.7
137,0.5,0.4,0.7,0.4,0.7,0.5,0.4,0.7,0.4,0.7
138,0.45,0.45,0.55,0.45,0.55,0.45,0.45,0.55,0.45,0.55
139,0.5,0.45,0.55,0.45,0.55,0.5,0.45,0.55,0.45,0.55
140,0.5499999999999999,0.45,0.55,0.45,0.55,0.5499999999999999,0.45,0.55,0.45,0.55
141,0.45,0.45,0.55,0.45,0.6,0.45,0.45,0.55,0.45,0.6
142,0.5,0.45,0.55,0.45,0.6,0.5,0.45,0.55,0.45,0.6
143,0.5499999999999999,0.45,0.55,0.45,0.6,0.5499999999999999,0.45,0.55,0.45,0.6
144,0.45,0.45,0.55,0.45,0.6499999999999999,0.45,0.45,0.55,0.45,0.6499999999999999
145,0.5,0.45,0.55,0.45,0.6499999999999999,0.5,0.45,0.55,0.45,0.6499999999999999
146,0.5499999999999999,0.45,0.55,0.45,0.6499999999999999,0.5499999999999999,0.45,0.55,0.45,0.6499999999999999
147,0.45,0.45,0.55,0.45,0.7,0.45,0.45,0.55,0.45,0.7
148,0.5,0.45,0.55,0.45,0.7,0.5,0.45,0.55,0.45,0.7
149,0.5499999999999999,0.45,0.55,0.45,0.7,0.5499999999999999,0.45,0.55,0.45,0.7
150,0.45,0.45,0.6,0.45,0.55,0.45,0.45,0.6,0.45,0.55
151,0.5,0.45,0.6,0.45,0.55,0.5,0.45,0.6,0.45,0.55
152,0.5499999999999999,0.45,0.6,0.45,0.55,0.5499999999999999,0.45,0.6,0.45,0.55
153,0.45,0.45,0.6,0.45,0.6,0.45,0.45,0.6,0.45,0.6
154,0.5,0.45,0.6,0.45,0.6,0.5,0.45,0.6,0.45,0.6
155,0.5499999999999999,0.45,0.6,0.45,0.6,0.5499999999999999,0.45,0.6,0.45,0.6
156,0.45,0.45,0.6,0.45,0.6499999999999999,0.45,0.45,0.6,0.45,0.6499999999999999
157,0.5,0.45,0.6,0.45,0.6499999999999999,0.5,0.45,0.6,0.45,0.6499999999999999
158,0.5499999999999999,0.45,0.6,0.45,0.6499999999999999,0.5499999999999999,0.45,0.6,0.45,0.6499999999999999
159,0.45,0.45,0.6,0.45,0.7,0.45,0.45,0.6,0.45,0.7
160,0.5,0.45,0.6,0.45,0.7,0.5,0.45,0.6,0.45,0.7
161,0.5499999999999999,0.45,0.6,0.45,0.7,0.5499999999999999,0.45,0.6,0.45,0.7
162,0.45,0.45,0.6499999999999999,0.45,0.55,0.45,0.45,0.6499999999999999,0.45,0.55
163,0.5,0.45,0.6499999999999999,0.45,0.55,0.5,0.45,0.6499999999999999,0.45,0.55
164,0.5499999999999999,0.45,0.6499999999999999,0.45,0.55,0.5499999999999999,0.45,0.6499999999999999,0.45,0.55
165,0.45,0.45,0.6499999999999999,0.45,0.6,0.45,0.45,0.6499999999999999,0.45,0.6
166,0.5,0.45,0.6499999999999999,0.45,0.6,0.5,0.45,0.6499999999999999,0.45,0.6
167,0.5499999999999999,0.45,0.6499999999999999,0.45,0.6,0.5499999999999999,0.45,0.6499999999999999,0.45,0.6
168,0.45,0.45,0.6499999999999999,0.45,0.6499999999999999,0.45,0.45,0.6499999999999999,0.45,0.6499999999999999
169,0.5,0.45,0.6499999999999999,0.45,0.6499999999999999,0.5,0.45,0.6499999999999999,0.45,0.6499999999999999
170,0.5499999999999999,0.45,0.6499999999999999,0.45,0.6499999999999999,0.5499999999999999,0.45,0.6499999999999999,0.45,0.6499999999999999
171,0.45,0.45,0.6499999999999999,0.45,0.7,0.45,0.45,0.6499999999999999,0.45,0.7
172,0.5,0.45,0.6499999999999999,0.45,0.7,0.5,0.45,0.6499999999999999,0.45,0.7
173,0.5499999999999999,0.45,0.6499999999999999,0.45,0.7,0.5499999999999999,0.45,0.6499999999999999,0.45,0.7
174,0.45,0.45,0.7,0.45,0.55,0.45,0.45,0.7,0.45,0.55
175,0.5,0.45,0.7,0.45,0.55,0.5,0.45,0.7,0.45,0.55
176,0.5499999999999999,0.45,0.7,0.45,0.55,0.5499999999999999,0.45,0.7,0.45,0.55
177,0.45,0.45,0.7,0.45,0.6,0.45,0.45,0.7,0.45,0.6
178,0.5,0.45,0.7,0.45,0.6,0.5,0.45,0.7,0.45,0.6
179,0.5499999999999999,0.45,0.7,0.45,0.6,0.5499999999999999,0.45,0.7,0.45,0.6
180,0.45,0.45,0.7,0.45,0.6499999999999999,0.45,0.45,0.7,0.45,0.6499999999999999
181,0.5,0.45,0.7,0.45,0.6499999999999999,0.5,0.45,0.7,0.45,0.6499999999999999
182,0.5499999999999999,0.45,0.7,0.45,0.6499999999999999,0.5499999999999999,0.45,0.7,0.45,0.6499999999999999
183,0.45,0.45,0.7,0.45,0.7,0.45,0.45,0.7,0.45,0.7
184,0.5,0.45,0.7,0.45,0.7,0.5,0.45,0.7,0.45,0.7
185,0.5499999999999999,0.45,0.7,0.45,0.7,0.5499999999999999,0.45,0.7,0.45,0.7
186,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.6,0.5,0.6
187,0.5499999999999999,0.5,0.6,0.5,0.6,0.5499999999999999,0.5,0.6,0.5,0.6
188,0.5999999999999999,0.5,0.6,0.5,0.6,0.5999999999999999,0.5,0.6,0.5,0.6
189,0.5,0.5,0.6,0.5,0.6499999999999999,0.5,0.5,0.6,0.5,0.6499999999999999
190,0.5499999999999999,0.5,0.6,0.5,0.6499999999999999,0.5499999999999999,0.5,0.6,0.5,0.6499999999999999
191,0.5999999999999999,0.5,0.6,0.5,0.6499999999999999,0.5999999999999999,0.5,0.6,0.5,0.6499999999999999
192,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.6,0.5,0.7
193,0.5499999999999999,0.5,0.6,0.5,0.7,0.5499999999999999,0.5,0.6,0.5,0.7
194,0.5999999999999999,0.5,0.6,0.5,0.7,0.5999999999999999,0.5,0.6,0.5,0.7
195,0.5,0.5,0.6499999999999999,0.5,0.6,0.5,0.5,0.6499999999999999,0.5,0.6
196,0.5499999999999999,0.5,0.6499999999999999,0.5,0.6,0.5499999999999999,0.5,0.6499999999999999,0.5,0.6
197,0.5999999999999999,0.5,0.6499999999999999,0.5,0.6,0.5999999999999999,0.5,0.6499999999999999,0.5,0.6
198,0.5,0.5,0.6499999999999999,0.5,0.6499999999999999,0.5,0.5,0.6499999999999999,0.5,0.6499999999999999
199,0.5499999999999999,0.5,0.6499999999999999,0.5,0.6499999999999999,0.5499999999999999,0.5,0.6499999999999999,0.5,0.6499999999999999
200,0.5999999999999999,0.5,0.6499999999999999,0.5,0.6499999999999999,0.5999999999999999,0.5,0.6499999999999999,0.5,0.6499999999999999
201,0.5,0.5,0.6499999999999999,0.5,0.7,0.5,0.5,0.6499999999999999,0.5,0.7
202,0.5499999999999999,0.5,0.6499999999999999,0.5,0.7,0.5499999999999999,0.5,0.6499999999999999,0.5,0.7
203,0.5999999999999999,0.5,0.6499999999999999,0.5,0.7,0.5999999999999999,0.5,0.6499999999999999,0.5,0.7
204,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.7,0.5,0.6
205,0.5499999999999999,0.5,0.7,0.5,0.6,0.5499999999999999,0.5,0.7,0.5,0.6
206,0.5999999999999999,0.5,0.7,0.5,0.6,0.5999999999999999,0.5,0.7,0.5,0.6
207,0.5,0.5,0.7,0.5,0.6499999999999999,0.5,0.5,0.7,0.5,0.6499999999999999
208,0.5499999999999999,0.5,0.7,0.5,0.6499999999999999,0.5499999999999999,0.5,0.7,0.5,0.6499999999999999
209,0.5999999999999999,0.5,0.7,0.5,0.6499999999999999,0.5999999999999999,0.5,0.7,0.5,0.6499999999999999
210,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.7,0.5,0.7
211,0.5499999999999999,0.5,0.7,0.5,0.7,0.5499999999999999,0.5,0.7,0.5,0.7
212,0.5999999999999999,0.5,0.7,0.5,0.7,0.5999999999999999,0.5,0.7,0.5,0.7
213,0.5499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999
214,0.5999999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.5999999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999
215,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.6499999999999999
216,0.5499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.7
217,0.5999999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.7,0.5999999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.7
218,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.7,0.6499999999999999,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.7
219,0.5499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.6499999999999999,0.5499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.6499999999999999
220,0.5999999999999999,0.5499999999999999,0.7,0.5499999999999999,0.6499999999999999,0.5999999999999999,0.5499999999999999,0.7,0.5499999999999999,0.6499999999999999
221,0.6499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.6499999999999999,0.6499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.6499999999999999
222,0.5499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.7,0.5499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.7
223,0.5999999999999999,0.5499999999999999,0.7,0.5499999999999999,0.7,0.5999999999999999,0.5499999999999999,0.7,0.5499999999999999,0.7
224,0.6499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.7,0.6499999999999999,0.5499999999999999,0.7,0.5499999999999999,0.7
225,0.5999999999999999,0.5999999999999999,0.7,0.5999999999999999,0.7,0.5999999999999999,0.5999999999999999,0.7,0.5999999999999999,0.7
