IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,3_R_ISDR_SD,3_R_ISDR_NSD,3_R_ISDR_TOTAL,3_R_PFA,3_R_TOTAL,4_R_ISDR_SD,4_R_ISDR_NSD,4_R_ISDR_TOTAL,4_R_PFA,4_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.55,0.00037993621573951766,0.011819762732369654,1238.0879219703806,45307.81185073689,46545.89977270727,3446.917751521205,49992.81752422848,1449.4769481620442,55101.49801936383,56550.97496752588,4597.219110144879,61148.194077670756,1535.7740134150945,54048.31777514733,55584.09178856242,14210.492290613645,69794.58407917607,1650.4732771143326,39143.52192511338,40793.995202227714,34012.094362098804,74806.08956432651,5873.812160661852,193601.14957036142,199474.96173102327,56266.72351437854,255741.6852454018,5802.179798480789,191240.1432451044,197042.32304358517,55580.53910682854,5802.179798480789,246820.68235193295,252622.86215041374,16515.8219706852,531.088824013437,269669.7729451124
0.6000000000000001,0.0009007199018520464,0.016704763190907475,1361.1668360590386,48185.33074453364,49546.49758059268,3129.315677455444,52675.813258048125,1350.4742123828412,57818.289361769406,59168.763574152246,4409.808334175429,63578.57190832768,1509.6070249831052,56434.059817562724,57943.66684254583,14477.99396948026,72421.6608120261,1695.2166080034644,41319.04216782369,43014.258775827155,35826.429131900666,78840.68790772781,5916.46468142845,203756.72209168947,209673.1867731179,57843.547113011795,267516.7338861297,5812.391483488101,200172.55235321567,205984.94383670375,56826.053854383754,5812.391483488101,256998.60620759943,262810.99769108754,23329.50043399296,1259.0594253011786,287399.55755038164
0.6500000000000001,0.00189588000030946,0.0226319708792028,1446.287456264381,51147.3862169791,52593.67367324348,4598.865329853769,57192.53900309725,1080.9270600377624,61066.07250428496,62146.99956432272,5466.757815216547,67613.75737953927,1312.0103685687623,59774.66012240291,61086.67049097167,16697.281034516032,77783.9515254877,1715.2081053242907,44287.97033196472,46003.17843728901,38964.088671591686,84967.2671088807,5554.432990195196,216276.0891756317,221830.52216582687,65726.99285117803,287557.5150170049,5418.43301293029,210980.5813780311,216399.01439096135,64117.67115277426,5418.43301293029,275098.25253080536,280516.6855437356,31575.824067643644,2650.1308328165746,314742.6404441959
0.7000000000000001,0.0036201313043593072,0.029612271539577475,1433.9979661943987,55407.38043720881,56841.378403403214,6129.3284268843845,62970.7068302876,849.3513581275251,64576.88574274192,65426.237100869446,7270.746035648174,72696.98313651762,1189.8076011687394,63176.07867750481,64365.88627867355,19543.44807862408,83909.33435729763,1756.2332739071662,47235.703391492825,48991.93666539999,42454.168753349935,91446.10541874992,5229.390199397829,230396.04824894838,235625.4384483462,75397.69129450657,311023.12974285276,5056.165589920033,222764.1324879583,227820.2980778783,72900.12749987478,5056.165589920033,295664.2599878331,300720.4255777531,41243.27434965617,5060.35275806544,347024.05268547474
0.7500000000000001,0.006375649816982488,0.0376333229481315,1377.88224310925,60594.635460949925,61972.51770405917,7688.056446098575,69660.57415015774,873.5852366991151,68886.74735940967,69760.33259610878,9685.605753579259,79445.93834968805,1195.0630672346037,67278.6455414972,68473.7086087318,22547.70741310426,91021.41602183606,1870.930785103576,50814.488655625864,52685.41944072944,46029.626728577525,98715.04616930697,5317.461332146545,247574.51701748266,252891.9783496292,85950.99634135963,338842.97469098883,5084.72117632767,236738.4191000256,241823.14027635328,82189.00409886969,5084.72117632767,318927.4231988953,324012.14437522297,52269.85111066668,8912.117938091387,385194.11342398106
0.8,0.010491754458768284,0.046663609705826024,1533.6778979813093,65866.0221007168,67399.69999869811,11399.03246381011,78798.73246250823,1431.4733171391526,73337.0196124884,74768.49292962755,13107.883302159216,87876.37623178677,1653.975244805384,71817.40564010452,73471.3808849099,26255.39498938687,99726.77587429677,2436.9340181828475,56213.694236382726,58650.62825456557,50068.46875879458,108719.09701336015,7056.060478108693,267234.14158969244,274290.20206780115,100830.77951415078,375120.98158195196,6656.223300125976,252091.11023879098,258747.33353891698,95117.1246411781,6656.223300125976,347208.2348799691,353864.45818009507,64543.75354460819,14665.76047903039,433073.97220373363
0.8500000000000001,0.016299788152206247,0.05665643777743102,1856.862358023971,72522.04062320737,74378.90298123134,11383.26560871716,85762.1685899485,1868.5213909353279,77201.04191253126,79069.5633034666,12890.040952049914,91959.6042555165,1939.9570143867659,74959.5751209739,76899.53213536066,26867.107873314104,103766.64000867476,2701.3163769933058,59201.92305062319,61903.2394276165,51789.351802091296,113692.59122970779,8366.65714033937,283884.5807073357,292251.2378476751,102929.76623617247,395181.0040838475,7763.983918643541,263435.5970840245,271199.58100266807,95515.45335285089,7763.983918643541,358951.05043687543,366715.034355519,77905.56826477736,22784.443711357893,467405.04633165424
0.9000000000000001,0.024107187490707237,0.06755363489364,1300.4294370531825,75077.79663878506,76378.22607583825,13284.553597691347,89662.7796735296,1225.1216426785754,78724.27601061754,79949.39765329611,13893.332215329574,93842.72986862568,1219.1654716104824,76239.20190176954,77458.36737338002,27771.658393890986,105230.02576727101,2381.5540656099593,60700.55175696799,63082.10582257795,53350.344640877505,116432.45046345546,6126.2706169522,290741.8263081401,296868.09692509234,108299.8888477894,405167.9857728818,5574.708418158879,264565.6726534256,270140.38107158453,98549.4013886382,5574.708418158879,363115.0740420638,368689.78246022266,92152.5402612873,33697.91381901024,494540.2365405202
0.9500000000000001,0.03417426356395398,0.07928883581286672,1286.7923223432817,78205.65731929618,79492.44964163947,16533.53381125808,96025.98345289755,1468.2722481123874,81030.8043704953,82499.0766186077,17382.06403366359,99881.14065227128,1363.1240690433806,78579.05136924189,79942.17543828527,31152.153502353318,111094.32894063859,2469.7322762072213,63031.813846800724,65501.546123007945,55991.74912036817,121493.29524337611,6587.9209157062705,300847.3269058341,307435.2478215404,121059.50046764316,428494.74828918354,5858.285868200344,267527.4439765114,273385.72984471184,107651.74170657992,5858.285868200344,375179.18568309135,381037.4715512917,107045.22141453323,47770.043222594024,535852.7361884189
1.0,0.04669619357310621,0.09179030627000784,1619.9681312804025,81802.03520556823,83422.00333684863,17578.76108587662,101000.76442272525,2126.2685012969864,83995.1677152232,86121.43621652019,19247.38226499378,105368.81848151397,1932.671960388835,81585.79307082422,83518.46503121305,34374.042488536244,117892.5075197493,2498.201219415714,65968.79310918864,68466.99432860436,59641.74545651104,128108.7397851154,8177.109812381938,313351.78910080425,321528.8989131863,130841.93129591769,452370.83020910394,7079.739697244344,271299.90319321415,278379.6428904586,113282.91246097289,7079.739697244344,384582.81565418706,391662.5553514314,122316.37894699142,65273.65779641135,579252.5920948342
1.05,0.06179152677841717,0.10498330641515397,2940.3309843493007,88824.75405266523,91765.08503701453,23327.145891209002,115092.23092822354,4184.65872497803,88735.2676340048,92919.92635898283,23643.73189471812,116563.65825370095,4139.723071469467,86786.03485955678,90925.75793102625,38252.49466268732,129178.25259371358,4957.723941832703,72492.64319361122,77450.36713544393,63704.78324247431,141155.15037791824,16222.4367226295,336838.699739838,353061.1364624676,148928.15569108876,501989.29215355637,13622.17876939933,282847.58096219896,296469.7597315984,125056.79604784492,13622.17876939933,407904.3770100439,421526.55577944324,137681.65163612177,86374.47005905697,645582.677474622
1.1,0.07949741939835159,0.11879202203830352,4790.029679331794,94771.66155849327,99561.69123782507,26897.92354109823,126459.61477892331,6656.603441581526,93016.98812674539,99673.59156832691,27231.057093480435,126904.64866180735,5530.569026109806,90707.05550543498,96237.62453154479,41140.13135795344,137377.75588949822,6594.645952951397,77386.75619551167,83981.40214846306,66306.13631220507,150287.53846066812,23571.848099974522,355882.4613861853,379454.3094861598,161575.24830473715,541029.5577908971,19120.40400670421,288675.55958039325,307795.9635870975,131062.44414808796,19120.40400670421,419738.00372848124,438858.40773518546,152851.16559910684,111124.41834004971,702833.991674342
1.1500000000000001,0.0997709850214662,0.13314110624941117,6620.314720730279,104160.43084851123,110780.74556924151,28636.99023452115,139417.73580376265,10301.01574506827,100459.99852410844,110761.01426917671,28053.361134933646,138814.37540411035,8353.679977338936,98067.21924158037,106420.89921891931,42955.87767113914,149376.77689005845,7859.440434466938,86143.03878979819,94002.47922426512,69406.40531377478,163408.8845380399,33134.450877604424,388830.6874039982,421965.13828160265,169052.63435436873,591017.7726359713,25857.182062336997,303432.397680819,329289.579743156,131923.8625914006,25857.182062336997,435356.26027221954,461213.44233455654,167541.2059891522,139463.55443525425,768218.202758963
1.2000000000000002,0.12249562672914072,0.14795688014504255,12825.617329348992,113493.79987486867,126319.41720421767,31907.437011832488,158226.85421605015,17435.575260176458,107233.75872409887,124669.33398427532,31958.486447100888,156627.8204313762,14615.86625718248,105028.43336353144,119644.29962071392,45907.02331354158,165551.3229342555,12985.797932871423,94825.80532577535,107811.60325864678,71764.38409024233,179575.98734888912,57862.85677957935,420581.79728827433,478444.6540678537,181537.3308627173,659981.9849305709,43262.41261941963,314457.0501213802,357719.46274079976,135730.3000701942,43262.41261941963,450187.3501915744,493449.76281099406,181485.07880264526,171228.89488105653,846163.7364946959
1.2500000000000002,0.14749098008850875,0.16316824156793802,15207.50678039898,115320.95995750379,130528.46673790277,32196.899854014795,162725.36659191755,19797.16586749411,108593.8602263662,128391.02609386032,31900.440820390162,160291.4669142505,16559.81475983312,106364.57369105582,122924.38845088895,46253.49476664123,169177.88321753018,13235.278206642532,95857.58352108685,109092.86172772938,72296.0105406655,181388.8722683949,64799.76561436875,426136.97739601263,490936.7430103814,182646.8459817117,673583.5889920931,46228.58190705842,304008.9416436044,350237.52355066285,130301.46944943847,46228.58190705842,434310.41109304293,480538.99300010136,194442.4504729659,206168.3196357848,881149.7631088521
1.3,0.1745250814875403,0.17870732854657778,12751.251216145487,112028.68752979735,124779.93874594284,34536.522504103326,159316.46125004615,17709.206602666276,106714.75515374444,124423.96175641072,35080.55946734644,159504.52122375715,14765.313449937074,104488.40171191568,119253.71516185276,48366.31995192839,167620.03511378114,12306.773350601816,94047.59391399515,106354.36726459696,73894.7880240078,180249.15528860476,57532.54461935065,417279.4383094526,474811.9829288033,191878.18994738592,666690.1728761892,39004.56264622915,282897.3079534206,321901.8705996498,130085.06628317355,39004.56264622915,412982.3742365942,451986.93688282336,206206.67261672174,243957.5814262826,902151.1909258277
1.35,0.20332751241213676,0.19450997983968477,18293.315443545333,117155.81955847079,135449.13500201612,38012.05524205267,173461.1902440688,22197.385159185793,109750.28387325877,131947.66903244457,39191.97388888463,171139.64292132918,19816.196430903194,108334.9999044941,128151.1963353973,50709.79712323446,178860.99345863174,15798.065371075445,99911.84803455418,115709.91340562962,75327.72673436809,191037.6401399977,76104.96240470976,435152.9513707778,511257.9137754876,203241.55298853986,714499.4667640275,48837.447701872276,279242.75675840245,328080.20446027484,130422.49022004458,48837.447701872276,409665.246978447,458502.6946803193,216609.83820604812,284218.67930214154,959331.212188509
1.4000000000000001,0.23360249122580506,0.21051603013815218,20547.237281520207,121477.21821522631,142024.45549674652,38662.53920318542,180686.99469993194,24992.735203398435,112744.12133141677,137736.85653481522,38863.20516749906,176600.06170231427,25161.760901084104,112783.83797203057,137945.59887311468,50605.18692358627,188550.78579670095,25188.938491748962,107671.63517778154,132860.5736695305,75613.87502135376,208474.44869088428,95890.67187775171,454676.81269645516,550567.4845742069,203744.8063156245,754312.2908898315,58019.47066617863,275106.0919717491,333125.5626379277,123277.53661467813,58019.47066617863,398383.6285864272,456403.0992526058,225525.53703632447,326538.1588071074,1008466.7950960377
1.4500000000000002,0.26504113720233613,0.2266694724719167,24925.646736068476,124196.68434776692,149122.3310838354,41442.12489546894,190564.45597930433,30651.74192292581,115717.21646308457,146368.95838601037,41251.17085811027,187620.12924412065,31150.392915050623,116013.87489447271,147164.26780952333,51895.73785626003,199060.00566578336,30166.937520273113,111048.17218769083,141215.10970796394,76282.91204011482,217498.02174807875,116894.71909431802,466975.947893015,583870.666987333,210871.94564995408,794742.612637287,66438.99853380739,265413.3100089327,331852.3085427401,119852.47063688278,66438.99853380739,385265.7806458155,451704.7791796229,232869.45939623527,370484.2550952745,1055058.4936711327
1.5000000000000002,0.29733237984709765,0.2429185155715834,32997.916054409536,131560.5946865239,164558.51074093342,40629.97920016211,205188.48994109553,38135.641426416,121094.15570573084,159229.79713214684,40102.7031338353,199332.50026598212,37203.20613133245,120886.58020247796,158089.78633381042,51327.96316266469,209417.7494964751,32504.207361857472,115105.48555704596,147609.69291890343,76705.36660645956,224315.05952536297,140840.97097401545,488646.8161517786,629487.7871257941,208766.01210312167,838253.7992289157,74924.10720675606,259948.6938097759,334872.801016532,111058.64269302026,74924.10720675606,371007.33650279616,445931.44370955223,238598.12660125166,415622.1423818515,1100151.7126926554
1.55,0.3301722070056767,0.2592155595277012,44464.377660492006,138397.1675245292,182861.5451850212,44402.03812846422,227263.58331348543,47494.78803808848,125988.85232532625,173483.64036341474,44724.57233120698,218208.21269462173,45775.29782614247,125246.15735152503,171021.4551776675,53747.344418803885,224768.79959647136,39948.308056908616,120493.7060742081,160442.0141311167,77846.72237960556,238288.73651072226,177682.77158163156,510125.88327558857,687808.6548572201,220720.6772580807,908529.3321153007,88165.83710969547,253123.4465219505,341289.28363164596,109521.16012517974,88165.83710969547,362644.6066471302,450810.4437568257,242706.10465412436,461526.8612897527,1155043.4097007026
1.6,0.3632711264036206,0.27551710915797073,52521.14440178403,142682.1485263477,195203.29292813173,47790.33331794207,242993.6262460738,54263.18575988531,129204.62481381776,183467.8105737031,47133.82117903883,230601.63175274193,51316.89417670133,128326.82990004256,179643.72407674388,55579.437746903335,235223.1618236472,43244.291129400335,123822.13880195434,167066.42993135468,79538.28053611095,246604.71046746563,201345.515467771,524035.7420421624,725381.2575099333,230041.87277999517,955423.1302899285,92880.52018040587,241737.25548802692,334617.77566843276,106118.12613477744,92880.52018040587,347855.3816228043,440735.9018032102,245222.08847501146,507793.7488644325,1193751.7391426542
1.6500000000000001,0.3963598538456867,0.29178364105575716,55187.228598616326,143490.69009000994,198677.91868862626,49342.47371376066,248020.39240238693,56322.6687313852,129805.40007932064,186128.06881070585,48689.84931298175,234817.91812368762,53412.28528194464,129048.988548804,182461.27383074863,56757.245558898285,239218.5193896469,42974.54961877198,124183.35655120622,167157.9061699782,80520.69177191313,247678.59794189135,207896.73223071813,526528.4352693409,734425.1675000589,235310.26035755384,969735.4278576127,88877.48011618636,225095.02691136123,313972.5070275476,100596.97794024766,88877.48011618636,325692.0048516089,414569.48496779526,246204.2381912239,554046.3897481224,1214820.1129071414
1.7000000000000002,0.4291933394476448,0.3079794373367686,55232.996942374026,144261.97894979888,199494.9758921729,51973.79881143343,251468.77470360632,56487.879334697594,130516.41360967066,187004.29294436827,51080.127312371944,238084.4202567402,53373.46220844928,129778.47850936622,183151.9407178155,57508.657992372544,240660.59871018806,44577.13756550294,125337.3716511014,169914.50921660435,81214.65843473386,251129.1676513382,209671.47605102387,529894.2427199372,739565.718770961,241777.2425509118,981342.9613218729,82822.3185180672,209313.49641837153,292135.81493643875,95504.41562255519,82822.3185180672,304817.91204092675,387640.23055899394,245735.11635095344,599942.2441948096,1233317.591104757
1.7500000000000002,0.461553306130895,0.32407239658908,55376.846107406964,144276.99985077555,199653.84595818253,52748.19008690973,252402.03604509227,56628.158155490106,130515.13274778027,187143.29090327036,51673.1190344399,238816.40993771027,53786.54072641027,129984.54410569722,183771.08483210747,57966.731161382195,241737.81599348967,45060.250098968245,125546.52682255805,170606.7769215263,81488.05219394936,252094.82911547564,210851.7950882756,530323.2035268111,741174.9986150867,243876.09247668117,985051.0910917679,76739.71816380214,193011.65141768864,269751.36958149076,88758.94367280399,76739.71816380214,281770.5950904926,358510.3132542948,243916.52560368684,645176.1964714307,1247603.0353294122
1.8,0.49324950865621076,0.340033830419716,56508.32291246847,144485.27482162247,200993.59773409093,53889.50632567497,254883.1040597659,57964.61319719341,130743.25840910373,188707.87160629715,53080.29893130485,241788.170537602,55672.04343003892,130353.9889043662,186026.0323344051,59031.44180284056,245057.47413724568,46600.61167875596,126083.5239734156,172684.13565217156,81956.40223836308,254640.53789053464,216745.59121845674,531666.046108508,748411.6373269648,247957.64929818347,996369.2866251483,72488.00120294925,177809.42520319656,250297.4264061458,82926.50512319458,72488.00120294925,260735.93032639113,333223.9315293404,240864.4889038089,689482.31478157,1263570.7352147193
1.85,0.5241199333612494,0.3558382522305877,58143.35243238136,144855.94692395235,202999.2993563337,55057.20015056021,258056.49950689392,59735.442872795335,131042.19661106062,190777.63948385595,54226.99154149121,245004.63102534716,57339.839182193,130768.54812900633,188108.38731119933,59834.58890637833,247942.97621757767,48655.57173681842,126931.61807736469,175587.1898141831,82499.22437090635,258086.41418508947,223874.2062241881,533598.309741384,757472.5159655721,251618.0049693361,1009090.5209349082,68627.23544790548,163571.21910040695,232198.4545483124,77131.92315094496,68627.23544790548,240703.1422513519,309330.3776992574,236704.55530613457,732634.1304659022,1278669.063471294
1.9000000000000001,0.5540301546349439,0.3714631634005031,63892.77227518134,147219.31050130754,211112.08277648888,54870.11936507112,265982.20214156003,65265.827721380156,133031.5625308115,198297.39025219166,54216.63689205633,252514.027144248,63564.21328447314,132963.38013849186,196527.593422965,60195.93083600356,256723.52425896857,54212.34270924718,130016.49065059266,184228.83335983986,83088.56363037281,267317.39699021267,246935.15599028184,543230.7438212035,790165.8998114854,252371.25072350382,1042537.1505349893,69218.0172031258,152272.1818215414,221490.1990246672,70741.80063223293,69218.0172031258,223013.9824537743,292231.9996569001,231567.55868216165,774443.7384584151,1298243.296797477
1.9500000000000002,0.5828720492756131,0.3868888408541408,67292.15306050767,148953.186605838,216245.33966634568,55999.99186731175,272245.33153365745,68670.26045726727,134521.61566096664,203191.8761182339,54680.42718309685,257872.30330133074,67415.39236558898,134532.9288672164,201948.32123280538,61044.08718550182,262992.4084183072,59236.49391522703,132082.61557446574,191319.10948969278,84269.07872489157,275588.18821458437,262614.29979859095,550090.3467084868,812704.6465070779,255993.584960802,1068698.2314678798,67162.50455603929,140683.2965507852,207845.8011068245,65469.284534135426,67162.50455603929,206152.58108492062,273315.0856409599,225585.9072156096,814760.0001688653,1313660.9930254347
2.0,0.6105620485038405,0.4020981290234312,71254.28929331325,150391.95305809472,221646.24235140797,56459.06207378574,278105.3044251937,72466.45114392028,135725.87421525663,208192.3253591769,54503.08872310992,262695.4140822868,71876.91058290772,135756.72165676867,207633.63223967637,60866.352441912066,268499.9846815884,66948.49304737909,133885.87205967255,200834.36510705162,84746.58172632789,285580.9468333795,282546.14406752033,555760.4209897926,838306.5650573128,256575.0849651356,1094881.6500224485,65789.64899841802,129406.41304732834,195196.06204574634,59742.40008584836,65789.64899841802,189148.8131331767,254938.46213159472,218890.43993218208,853466.1000820533,1327295.00214583
2.05,0.6370390828192851,0.417076238416469,74261.30916219267,151614.80796621658,225876.11712840927,56745.28307390366,282621.4002023129,75650.48739241308,136843.71971776488,212494.20711017796,54682.82375452826,267177.0308647062,75303.65352627428,136911.97242387282,212215.6259501471,61245.5876541707,273461.2136043178,67583.03541170165,134328.97841911728,201912.01383081893,85091.0269603592,287003.0407911781,292798.48549258173,559699.4785269715,852497.9640195533,257764.72144296183,1110262.685462515,61949.87699727839,118420.40026899394,180370.27726627234,54537.48423857126,61949.87699727839,172957.8845075652,234907.7615048436,211607.85329039223,890476.6730030446,1336992.2877982804
2.1,0.6622623495037692,0.43181055237321764,76893.71567442844,152929.0464817622,229822.76215619064,57340.5136305248,287163.27578671544,78220.68535189907,137976.02663148288,216196.71198338195,55359.824714624076,271556.53669800604,78023.03775743762,138052.21077777227,216075.2485352099,61807.34950257903,277882.59803778894,72656.14759940948,136173.6354163395,208829.78301574898,85345.80894219415,294175.59195794316,305793.58638317464,565130.9193073568,870924.5056905315,259853.49678992206,1130778.0024804533,58681.47397766303,108448.04080930889,167129.51478697194,49865.61814535677,58681.47397766303,158313.65895466565,216995.13293232868,203858.67574957077,925734.6833908303,1346588.4920727299
