IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.55,0.00011670948435198285,0.004023629004410761,865.0453536786355,78091.84376701446,78956.8891206931,6176.1271792775315,85133.01629997064,975.7811317975551,57412.97445598515,58388.75558778271,19928.4628840171,78317.2184717998,1840.8264854761906,135504.81822299963,137345.6447084758,26104.59006329463,163450.23477177043,1833.2057051713798,134943.84604117356,136777.05174634492,25996.520482924563,1833.2057051713798,160940.36652409812,162773.5722292695,2811.860136904605,81.57040606811289,165667.00277224224
0.6000000000000001,0.00037808997879827373,0.0077330165954919185,709.3617737506581,84229.14097892118,84938.50275267183,8454.097680283992,93392.60043295582,570.3510726979034,61193.09268971042,61763.44376240832,24177.297684574023,85940.74144698234,1279.7128464485615,145422.23366863158,146701.94651508017,32631.395364858014,179333.34187993815,1269.3367007603395,144243.12361512234,145512.46031588272,32366.814046279094,1269.3367007603395,176609.93766140143,177879.27436216178,5402.7041051944225,264.2540430377234,183546.23251039392
0.6500000000000001,0.001028569695398381,0.013524825539560572,1003.4713824045173,89933.51774255277,90936.98912495728,9252.553244635748,100189.54236959304,304.9570539085209,64661.083441679926,64966.040495588444,25875.108130295284,90841.14862588372,1308.4284363130382,154594.60118423268,155903.02962054574,35127.661374931035,191030.69099547676,1289.4045619859862,152346.87545239454,153636.28001438055,34616.92330408705,1289.4045619859862,186963.79875648158,188253.20331846757,9443.026614790635,718.8862857963238,198415.11621905453
0.7000000000000001,0.002426747453003758,0.021903719087162984,1802.8726793220737,96045.81980735794,97848.69248668001,10655.6252863459,108504.3177730259,170.9114577909072,68409.73840658936,68580.64986438026,27619.13549850473,96199.78536288498,1973.784137112981,164455.55821394728,166429.34235106027,38274.76078485063,204704.10313591087,1925.8659642976495,160463.01935888064,162388.8853231783,37345.55248528623,1925.8659642976495,197808.57184416687,199734.4378084645,15271.761434520893,1696.098447057462,216702.29769004285
0.7500000000000001,0.005090038728765083,0.0332893681316125,3114.4668191524706,101610.44832441394,104724.91514356641,12535.55849390912,117260.47363747553,203.01343737083428,72585.28851583546,72788.30195320629,30322.13548139081,103110.4374345971,3317.480256523305,174195.7368402494,177513.21709677269,42857.69397529993,220370.91107207263,3190.7194597055905,167539.7242352912,170730.44369499682,41220.10308763864,3190.7194597055905,208759.82732292986,211950.54678263544,23148.124261242945,3557.521724246526,238656.19276812492
0.8,0.009676846458458099,0.047976449269594205,5283.851261188463,106581.35428713553,111865.205548324,16357.176254561424,128222.38180288541,684.4841861743676,76654.00236628929,77338.48655246366,34726.67387970056,112065.16043216421,5968.33544736283,183235.35665342482,189203.69210078765,51083.850134261986,240287.54223504962,5627.012102602603,172756.30342947858,178383.31553208118,48162.41404126208,5627.012102602603,220918.71747074067,226545.72957334327,33207.14279235228,6763.326043791201,266516.19840948674
0.8500000000000001,0.016933487113342655,0.06611291024791308,9448.155713034594,113617.1882194422,123065.3439324768,16598.852454288346,139664.19638676514,1626.6541396706566,82223.44453496276,83850.09867463342,35863.29550734146,119713.39418197489,11074.80985270525,195840.63275440497,206915.44260711022,52462.14796162981,259377.59056874004,10167.485287512362,179796.02166633416,189963.50695384652,48164.08811035901,10167.485287512362,227960.10977669316,238127.59506420552,45425.07484533717,11835.125719678068,295387.7956292208
0.9000000000000001,0.027614944517628855,0.08769597505306959,13414.395136451085,118983.27878928007,132397.67392573116,18734.22070317313,151131.8946289043,2997.306557750034,86492.56788783104,89489.87444558108,38783.33643366572,128273.21087924679,16411.701694201118,205475.8466771111,221887.54837131224,57517.55713683885,279405.1055081511,14558.99781790602,182279.8427089052,196838.84052681123,51024.44612080699,14558.99781790602,233304.2888297122,247863.28664761822,59599.74626246993,19300.59283834993,326763.62574843806
0.9500000000000001,0.042395546291960656,0.1125826960137768,14328.898720984977,120019.24345933793,134348.1421803229,21958.57464106586,156306.71682138875,6426.055556009815,90377.4318712759,96803.48742728571,42808.7817092082,139612.2691364939,20754.95427699479,210396.67533061383,231151.6296076086,64767.35635027406,295918.98595788266,17637.45144248448,178793.99276331175,196431.4442057962,55038.9602135732,17637.45144248448,233832.95297688496,251470.40441936944,75350.17681736761,29631.027381503074,356451.60861824016
1.0,0.061787056936394934,0.14051067864628275,16748.43589560182,123318.54209334624,140066.97798894806,24310.32218998067,164377.30017892874,8448.203958585857,94422.33732901,102870.54128759586,45150.196030183244,148020.7373177791,25196.639854187677,217740.87942235626,242937.51927654393,69460.51822016391,312398.03749670787,20318.16737627915,175582.76255737993,195900.92993365912,56011.85092169417,20318.16737627915,231594.6134790741,251912.78085535325,92137.66996258346,43184.11097469405,387234.5617926307
1.05,0.08607819744200024,0.17112454008963746,21009.382456012245,126705.29878289693,147714.6812389092,29359.640093141006,177074.3213320502,12676.774625186237,99412.08627790357,112088.86090308981,48990.53864881731,161079.39955190712,33686.157081198486,226117.3850608005,259803.542141999,78350.17874195831,338153.72088395734,25518.18545420823,171290.10449288186,196808.28994709012,59352.40362052372,25518.18545420823,230642.50811340558,256160.6935676138,109306.95746333222,60161.6360310469,425629.287061993
1.1,0.11530339975114773,0.2040042757718024,24460.488728856453,128490.00811152974,152950.4968403862,36223.50110569272,189173.9979460789,15617.901819744071,101471.62296899312,117089.5247887372,53609.04140735633,170698.5661960935,40078.390548600524,229961.63108052284,270040.02162912337,89832.54251304905,359872.5641421724,28223.79221902315,161942.36358103878,190166.1558000619,63261.39796757365,28223.79221902315,225203.76154861244,253427.5537676356,126142.11323670883,80587.66766863257,460157.334672977
1.1500000000000001,0.14924201397404313,0.23869262830381882,31957.126685870593,134134.0583066918,166091.1849925624,36824.6904380656,202915.875430628,22433.22305960345,109449.57585749985,131882.7989171033,55442.67568786137,187325.47460496466,54390.34974547404,243583.63416419164,297973.9839096657,92267.36612592696,390241.3500355927,35227.9945930259,157766.2763236742,192994.27091670013,59760.49593737663,35227.9945930259,217526.77226105082,252754.7668540767,141929.1216705301,104307.98961951587,498991.87814412266
1.2000000000000002,0.18744389003447381,0.2747195162298329,38350.11273231731,137317.9009767513,175668.0137090686,39228.87107814865,214896.88478721725,29099.696332575724,113363.05276492643,142462.74909750215,57896.54097336099,200359.29007086315,67449.80906489304,250680.95374167772,318130.76280657074,97125.41205150964,415256.1748580804,39750.269397097894,147734.0793413694,187484.3487384673,57239.02480787207,39750.269397097894,204973.10414924147,244723.37354633937,156016.07482433823,131007.9837126704,531747.432083348
1.2500000000000002,0.2292740377841999,0.31162243521515054,43281.07825192822,139846.31201259053,183127.39026451873,40514.56628464523,223641.95654916397,35237.87792369924,116933.98819676509,152171.86612046434,59793.03107952562,211964.89719998997,78518.95617562746,256780.3002093556,335299.2563849831,100307.59736417086,435606.8537491539,41658.26839516362,136234.90664834407,177893.17504350768,53218.24202201634,41658.26839516362,189453.14867036042,231111.41706552403,167863.07703832988,160243.84364967255,559218.3377535265
1.3,0.27396795035134336,0.34896242145280765,50206.553098864766,142910.6239072431,193117.17700610787,42417.87576990514,235535.052776013,42707.778843403896,120619.43159763979,163327.2104410437,59047.03318898773,222374.24363003141,92914.33194226866,263530.0555048829,356444.3874471516,101464.90895889286,457909.2964060444,43918.20264607472,124563.84433981618,168482.04698589095,47959.83934847602,43918.20264607472,172523.6836882922,216441.88633436692,177076.4995615093,191481.24151084034,584999.6274067166
1.35,0.3206897058798791,0.38633565306510453,59176.77210975131,147676.99550736003,206853.76761711133,44436.7852161541,251290.55283326542,54422.293062393685,126513.51724542031,180935.81030781398,61562.32733420779,242498.13764202176,113599.065172145,274190.51275278034,387789.5779249253,105999.1125503619,493788.69047528715,47355.87280934473,114301.38996102888,161657.26277037358,44187.69189897526,47355.87280934473,158489.08186000414,205844.95466934887,183425.39324306208,224135.9361300357,613406.2840424466
1.4000000000000001,0.36858651826171257,0.4233810782476519,62594.58670471504,148742.34594460888,211336.93264932392,48246.94206029987,259583.8747096238,58187.12760920656,127963.72680431437,186150.85441352092,68052.85312210761,254203.70753562852,120781.7143139216,276706.07274892327,397487.78706284484,116299.79518240748,513787.5822452523,43974.80574789206,100744.51971074121,144719.32545863325,42343.00639560072,43974.80574789206,143087.52610634192,187062.33185423398,186840.8219749131,257611.89960504693,631515.0534341941
1.4500000000000002,0.41683539561203753,0.45978463129620917,64203.520795239514,149026.26523311983,213229.78602835935,49245.63671281004,262475.4227411694,59534.40886874698,128345.2430887819,187879.6519575289,69293.89285719692,257173.5448147258,123737.92966398649,277371.5083219017,401109.4379858882,118539.52957000695,519648.9675558952,38981.71454753652,87381.58938318604,126363.30393072256,37344.039267873464,38981.71454753652,124725.62865105951,163707.34319859603,187401.07628884452,291333.9277645323,642442.3472519729
1.5000000000000002,0.46467953496541603,0.4952806651379718,70800.88235363152,151343.18726557685,222144.06961920837,49270.749923542266,271414.81954275066,66486.1463821299,131647.95361235086,198134.09999448076,69376.7897238447,267510.88971832546,137287.0287357614,282991.1408779277,420278.1696136891,118647.53964738696,538925.7092610761,37093.11401496409,76460.41108525649,113553.52510022058,32056.974036536158,37093.11401496409,108517.38512179264,145610.49913675673,185306.94438874337,324773.0770907726,655690.5206162727
1.55,0.5114537529019275,0.5296512243090234,74865.70618973955,152631.54722178928,227497.25341152883,49777.865802095985,277275.1192136248,71088.13253158011,133515.1989620028,204603.3314935829,69797.64380580217,274400.9752993851,145953.83872131965,286146.7461837921,432100.5849051117,119575.50960789816,551676.0945130099,33538.31359417821,65752.83933291923,99291.15292709744,27476.913074349723,33538.31359417821,93229.75240726896,126768.06600144717,180851.50867302268,357464.4386522105,665084.0133266803
1.6,0.5565994967859293,0.5627237325483584,77512.62430207877,153453.56808243736,230966.19238451612,50860.78596070421,281826.9783452203,74216.90108355299,134763.73970965788,208980.64079321089,70746.29336459067,279726.93415780156,151729.52538563177,288217.30779209523,439946.833177727,121607.07932529488,561553.9125030219,29418.612666932964,55882.02639065775,85300.63905759071,23578.216270929024,29418.612666932964,79460.24266158677,108878.85532851974,174388.51816345463,389017.6297344269,672285.0032264013
1.6500000000000001,0.5996707843187339,0.5943675950240398,78478.22796864857,153779.4189487292,232257.64691737777,51902.74317868281,284160.3900960606,74878.0908029956,134968.41315432952,209846.50395732513,71473.82473072503,281320.32868805015,153356.31877164418,288747.8321030587,442104.1508747029,123376.56790940784,565480.7187841107,24902.99624757284,46888.75057091441,71791.74681848726,20034.689358065752,24902.99624757284,66923.43992898017,91826.436176553,166302.54036109924,419120.9451027946,677249.9216404469
1.7000000000000002,0.6403328333021038,0.6244901314681626,77940.53905773973,153263.4375941598,231203.97665189952,50297.30484945916,281501.28150135867,73917.93244260747,134488.48116440774,208406.41360701522,70397.30664863897,278803.7202556542,151858.4715003472,287751.91875856754,439610.39025891473,120694.61149809812,560305.0017570129,20509.788076410146,38863.362800969044,59373.150877379194,16300.841693806913,20509.788076410146,55164.20449477596,75673.9925711861,156983.08069349837,447540.3993189731,680197.4725836576
1.7500000000000002,0.6783552545242405,0.6530321730287163,79804.784281728,154487.61028850204,234292.39457023004,53410.03756818969,287702.4321384197,77172.08108736083,136261.38990144164,213433.47098880247,73118.52109061732,286551.9920794198,156976.86536908883,290749.0001899437,447725.86555903254,126528.55865880701,574254.4242178395,17518.677574365876,32447.698439007447,49966.37601337332,14120.635024027973,17518.677574365876,46568.33346303542,64087.0110374013,146803.87296947738,474114.96912367496,685005.8531305536
1.8,0.7136015808340099,0.6799635784548848,80110.74551349417,154716.73846844028,234827.48398193443,54217.49713869714,289044.98112063156,77307.32967979193,136383.78748652467,213691.1171663166,73669.59484250873,287360.7120088253,157418.07519328612,291100.5259549649,448518.60114825104,127887.09198120586,576405.6931294568,14428.61416214837,26681.67023542531,41110.28439757368,11721.865511634063,14428.61416214837,38403.53574705937,52832.14990920774,136107.714453683,498749.2751139769,687689.1394768676
1.85,0.7460166781312682,0.7052788575049336,80421.58570241867,154909.9561156031,235331.54181802177,54902.80996726615,290234.3517852879,77486.34065086461,136517.31885908448,214003.6595099491,74095.93471323416,288099.59422318323,157907.92635328328,291427.2749746876,449335.20132797083,128998.74468050031,578333.9460084711,11820.08015353217,21814.571495414002,33634.651648946165,9656.104902658304,11820.08015353217,31470.676398072304,43290.75655160447,125196.60095207488,521404.78305282095,689892.1405565003
1.9000000000000001,0.7756132960955346,0.7289930324392371,81362.98414739655,155257.36552933144,236620.349676728,55070.68171051535,291691.03138724336,78315.87445010146,136821.63745903192,215137.51190913338,74267.11635989403,289404.6282690274,159678.858597498,292079.0029883634,451757.86158586136,129337.7980704094,581095.6596562708,9710.128905419817,17761.42937452051,27471.558279940324,7865.0780863391765,9710.128905419817,25626.507460859688,35336.636366279505,114326.51642948721,542090.4039258173,691753.556721584
1.9500000000000002,0.802458716595416,0.7511378221058229,82147.88481935248,155529.74189390516,237677.62671325763,55243.869989130355,292921.496702388,79201.15706782631,137217.92791117396,216419.08497900027,74406.70665295943,290825.7916319597,161349.04188717878,292747.6698050791,454096.7116922579,129650.57664208979,583747.2883343478,7932.008288491306,14391.637633361875,22323.645921853178,6373.694175710207,7932.008288491306,20765.331809072082,28697.34009756339,103706.02197784491,560853.1622689216,693256.52434433
2.0,0.8266621775800551,0.7717581966570963,82936.85048202536,155862.44265708484,238799.2931391102,55316.91883534666,294116.21197445685,80207.56673909724,137638.12690222453,217845.69364132176,74419.1682512135,292264.86189253523,163144.4172211226,293500.5695593094,456644.98678043194,129736.08708656016,586381.073866992,6454.472329242117,11611.74459478895,18066.216924031065,5132.740662951299,6454.472329242117,16744.48525774025,23198.957586982368,93497.72875442014,577769.406494768,694466.0928361705
2.05,0.8483635077411382,0.7909093231760034,83283.49252476092,156003.92459859868,239287.4171233596,55528.60112390455,294816.01824726415,80638.30790491535,137866.34165493643,218504.6495598518,74747.73729342612,293252.3868532779,163921.80042967625,293870.2662535351,457792.06668321136,130276.33841733067,588068.4051005421,5197.268016687675,9317.385069292372,14514.653085980048,4130.512507871372,5197.268016687675,13447.897577163743,18645.16559385142,83821.78376102487,592936.865448824,695403.8148037003
2.1,0.8677232099211034,0.8086539021106944,84248.5355085801,156381.45398314865,240629.98949172875,55728.97794311585,296358.9674348446,81707.88696425315,138310.77430502223,220018.66126927538,74946.71196799158,294965.37323726696,165956.42247283325,294692.2282881709,460648.65076100413,130675.68991110743,591324.3406721116,4200.46452997027,7458.851147414894,11659.315677385162,3307.486340221959,4200.46452997027,10766.337487636853,14966.802017607122,74760.60513950346,606467.7175209217,696195.1246780322
2.15,0.8849140796598056,0.8250598800981732,85117.29716435904,156743.84786115182,241861.14502551086,55807.97996147882,297669.12498698966,82600.91003972132,138683.97636338242,221284.88640310374,75013.90767022893,296298.7940733327,167718.20720408036,295427.8242245342,463146.03142861463,130821.88763170775,593967.9190603223,3376.6949350221116,5947.891134501215,9324.586069523326,2633.8559940513856,3376.6949350221116,8581.7471285526,11958.442063574712,66364.24202367924,618482.732693304,696805.416780558
2.1999999999999997,0.9001143356266241,0.8401985152763205,85117.29716435904,156743.84786115182,241861.14502551086,55849.116338924396,297710.26136443525,82625.45099980863,138699.38426712883,221324.83526693744,75033.24465201532,296358.0799189528,167742.7481641677,295443.2321282807,463185.9802924483,130882.36099093972,594068.341283388,2677.489192589716,4715.828670417749,7393.317863007464,2089.128209053184,2677.489192589716,6804.956879470933,9482.44607206065,58655.878864814236,629106.4712732232,697244.7962100981
2.25,0.9135021649353124,0.8541427654608285,85119.86855642777,156746.89951501257,241866.76807144034,55918.39218914187,297785.1602605822,82627.8873147764,138706.23708232676,221334.12439710315,75081.51737695432,296415.64177405747,167747.75587120416,295453.1365973393,463200.8924685435,130999.90956609619,594200.8020346398,2116.3618862802514,3727.5357528875247,5843.897639167777,1652.7387461726257,2116.3618862802514,5380.27449906015,7496.636385340402,51637.139803516315,638463.4715131246,697597.2477019813
2.3,0.9252515416452234,0.8669659666806377,85133.8555048675,156749.76425041733,241883.61975528483,55954.78305249094,297838.40280777577,82630.68575075472,138712.96872012972,221343.65447088444,75097.72642708344,296441.3808979679,167764.54125562223,295462.73297054705,463227.2742261693,131052.50947957438,594279.7837057437,1668.2655124029532,2938.1076831011683,4606.373195504121,1303.1978047465268,1668.2655124029532,4241.305487847695,5909.5710002506485,45292.966212802414,646675.3270842129,697877.864297266
2.35,0.935529154416323,0.8787407687635851,85136.54682084342,156752.82429653808,241889.3711173815,56018.98478814383,297908.3559055253,82654.14963196914,138721.90268032165,221376.0523122908,75142.57793653649,296518.6302488273,167790.69645281255,295474.72697685973,463265.42342967226,131161.56272468032,594426.9861543525,1311.7348397658045,2309.9283919763425,3621.6632317421468,1025.3798041328,1311.7348397658045,3335.3081961091425,4647.043035874947,39595.936229426516,653858.5397580095,698101.519023311
2.4,0.94449227328882,0.8895382953317041,85136.54682084342,156752.82429653808,241889.3711173815,56051.03323819172,297940.40435557324,82654.14963196914,138721.90268032165,221376.0523122908,75156.11292504852,296532.16523733933,167790.69645281255,295474.72697685973,463265.42342967226,131207.14616324025,594472.5695929126,1028.8049831639198,1811.6968219288683,2840.5018050927883,804.4937452024961,1028.8049831639198,2616.1905671313643,3644.9955502952844,34509.96866699893,660123.0284593848,698277.992676679
2.45,0.9522873908188021,0.8994274972217935,85150.93583018656,156755.66475192065,241906.6005821072,56110.35276472759,298016.9533468348,82678.48314858487,138731.23931982176,221409.72246840663,75197.75572759076,296607.4781959974,167829.41897877143,295486.90407174244,463316.32305051386,131308.10849231837,594624.4315428322,805.3423091813653,1417.9165196781737,2223.258828859539,630.0920062222038,805.3423091813653,2048.0085259003777,2853.350835081743,29993.407045509513,665571.1795312519,698417.9374118431
2.5,0.9590494852360172,0.9084746706211594,85150.93583018656,156755.66475192065,241906.6005821072,56138.53231002364,298045.1328921309,82678.48314858487,138731.23931982176,221409.72246840663,75209.02091367345,296618.7433820801,167829.41897877143,295486.90407174244,463316.32305051386,131347.5532236971,594663.876274211,629.0262318742697,1107.4876798563685,1736.5139117306383,492.2918578456017,629.0262318742697,1599.7795377019702,2228.80576957624,26001.515558529758,670297.3317419807,698527.6530700867
2.55,0.9649017697637551,0.916743113822744,85150.93744514945,156755.66615869207,241906.6036038415,56193.210363304184,298099.8139671457,82678.48314858487,138731.23931982176,221409.72246840663,75247.66898034314,296657.39144874975,167829.4205937343,295486.9054785138,463316.32607224816,131440.87934364734,594757.2054158954,490.42599053236154,863.4627814120727,1353.8887719444344,384.0925102434601,490.42599053236154,1247.5552916555328,1737.9812821878943,22488.440986065965,674387.6010804521,698614.023348706
2.6,0.9699558104523889,0.9242928992546448,85101.3455888175,156737.95945105396,241839.30503987145,56099.513882442734,297938.8189223142,82602.96892990023,138690.89532011328,221293.86425001352,75067.16473891743,296361.028988931,167704.31451871773,295428.8547711673,463133.169289885,131166.67862136016,594299.8479112452,381.45327154180507,671.9702083021411,1053.423479843946,298.34628179351944,381.45327154180507,970.3164900956606,1351.7697616374658,19408.70611094487,677919.963112087,698680.4389846693
2.65,0.9743119132208061,0.931180740182154,85056.30364014262,156718.4622186609,241774.76585880353,56000.954587114524,297775.72044591804,82537.48767811328,138647.81773443433,221185.3054125476,74823.65078058942,296008.95619313704,167593.79131825588,295366.27995309525,462960.07127135113,130824.60536770395,593784.6766390551,296.2781898982228,522.1588824570157,818.4370723552385,231.27633170424312,296.2781898982228,753.4352141612588,1049.7134040594817,16718.304018442766,680964.5234892247,698732.540911727
2.7,0.9780596982200744,0.9374599341178422,85022.45352011723,156704.67356369342,241727.12708381063,55900.00706112784,297627.1341449385,82487.83049735859,138611.6528085772,221099.4833059358,74548.17181244824,295647.65511838405,167510.28401747582,295316.3263722706,462826.61038974643,130448.17887357608,593274.7892633225,229.8488875906634,405.21768261670536,635.0665702073688,178.99419715144936,229.8488875906634,584.2118797681547,814.0607673588181,14375.461187578016,683583.9193844573,698773.4413393941
2.75,0.9812787955006596,0.9431803674441548,84999.29969594814,156694.7680047101,241694.06770065823,55866.08494939238,297560.1526500506,82446.62828964548,138583.38286540803,221030.0111550535,74285.9818903844,295315.9930454379,167445.92798559362,295278.1508701181,462724.07885571173,130152.06683977679,592876.1456954884,178.1175852798718,314.0968063637601,492.21439164363187,138.44691324282329,178.1175852798718,452.5437196065834,630.6613048864552,12341.132454781722,685833.8057052481,698805.5994649163
2.8,0.9840396099585972,0.9483885680170617,84988.11465892728,156690.89649868483,241679.0111576121,55866.09757825312,297545.1087358652,82432.29298479688,138572.59856174517,221004.89154654206,74143.4848877633,295148.37643430533,167420.40764372417,295263.49506043,462683.90270415414,130009.58246601642,592693.4851701705,137.9106496997681,243.21993363593737,381.1305833357054,107.09390950259107,137.9106496997681,350.31384313852845,488.22449283829656,10579.284217236655,687763.3897288869,698830.8984389618
2.85,0.986404115556156,0.9531277945613754,85051.4625470589,156710.7320742489,241762.19462130778,55998.27686271358,297760.47148402134,82535.88140112057,138623.4195211684,221159.30092228897,74743.81825008459,295903.11917237355,167587.34394817945,295334.1515954173,462921.49554359674,130742.09511279817,593663.5906563948,106.79823396751814,188.2073256703612,295.0055596378794,83.31789581662986,106.79823396751814,271.5252214869911,378.32345545450926,9057.014710182571,689415.9861979237,698851.3243635608
2.9,0.9884266489035924,0.9574381534849926,85185.87402309057,156751.8187149238,241937.6927380144,56333.91984717071,298271.6125851851,82746.62851441788,138733.81628204233,221480.44479646022,75286.67090197353,296767.1156984337,167932.50253750844,295485.6349969661,463418.1375344746,131620.59074914423,595038.7282836188,82.72072831337579,145.5512575811818,228.27198589455762,64.83409085965451,82.72072831337579,210.3853484408363,293.1060767542121,7744.552573800284,690829.5719690606,698867.2306196151
2.95,0.990154680586057,0.9613567353364306,85471.9726525284,156818.95184054438,242290.9244930728,56427.48724325963,298718.4117363324,83247.54463962291,138963.61623774163,222211.16087736454,75385.41890956405,297596.5797869286,168719.51729215131,295782.568078286,464502.08537043736,131812.90615282368,596314.991523261,64.19023183573496,112.53204088438598,176.72227272012094,50.1489166202429,64.19023183573496,162.68095750462888,226.87118934036386,6615.1676940496545,692037.3251077181,698879.3639911081
