,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
0,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.36104717839039824,2002.7499999999998,285.1968371725269,1.198973395310199
1,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3553457400162147,2074.7499999999995,286.7110365143923,1.19593148731358
2,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3504861741598221,2146.7499999999995,288.0530500508424,1.1931800391948002
3,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.34636857923284,2218.7499999999995,289.22969532382945,1.1907261592095006
4,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.34288399775636025,2290.7499999999995,290.2554386340522,1.1885562877956637
5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3516120618786553,2070.2499999999995,287.70070839068273,1.1939073656958756
6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3482592892118612,2142.2499999999995,288.6866298753828,1.1918634528043421
7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.34392595485252475,2214.2499999999995,289.9490431516389,1.1892073881321044
8,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3401922745261806,2286.2499999999995,291.0716229737478,1.1868098089861185
9,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3369877286964265,2358.2499999999995,292.0622338651013,1.184666954724486
10,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3413967140530881,2137.7499999999995,290.6623995004568,1.1876876479740208
11,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3674430356775924,2163.4374999999995,293.12109481424466,1.1823491039208225
12,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3413955299759297,2209.7499999999995,290.6627549338715,1.1876868874165256
13,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3645215866434365,2235.4374999999995,294.03555423503985,1.1803251851554504
14,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.33843804512335257,2281.7499999999995,291.6120066910791,1.1856439782167711
15,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.361065834937989,2307.4374999999995,295.0859081524121,1.1779758292845712
16,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3350414455883607,2353.7499999999995,292.67958075031015,1.1833189680953837
17,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3580518717311965,2379.4374999999995,296.0246761489417,1.175854320486328
18,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3320784188865683,2425.7499999999995,293.63534257715304,1.181213442334313
19,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.36003816655543647,2158.9374999999995,295.3510148133486,1.177378772639931
20,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3334205743449928,2205.2499999999995,293.1512471369574,1.1822826938946727
21,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3600379026612834,2230.9374999999995,295.3510997964695,1.1773785809854238
22,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.33341971074187987,2277.2499999999995,293.15152360854796,1.1822820848671196
23,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3600376251117567,2302.9374999999995,295.35118926463474,1.1773783792160337
24,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6,0.33341880236552307,2349.2499999999995,293.15181488953704,1.1822814432145425
25,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.357462920272385,2374.9374999999995,296.21412498944494,1.1754237486881824
26,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6499999999999999,0.33078504332663033,2421.2499999999995,294.061651095828,1.180267130393685
27,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3547292135246142,2446.9374999999995,297.090901107072,1.1734205764808852
28,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.7,0.3280551007627045,2493.2499999999995,294.9750336596401,1.1782250497418232
