,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
0,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.36489584696913147,2002.7499999999998,284.17782398035416,1.2009819898266534
1,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.36489461627333813,2074.7499999999995,284.1781398536316,1.2009813721027132
2,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.36489336386845755,2146.7499999999995,284.1784606759287,1.2009807446973013
3,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.364892258275465,2218.7499999999995,284.1787435719293,1.2009801914585634
4,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.5,0.36489142382816264,2290.7499999999995,284.1789571132025,1.2009797738500978
5,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3532437283149214,2070.2499999999995,287.28517045581066,1.1947606451726103
6,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.35161072824007716,2142.2499999999995,287.70108023333125,1.1939065999539584
7,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3516093566582698,2214.2499999999995,287.70146272112504,1.193905812286244
8,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3516081335863261,2286.2499999999995,287.7018040485666,1.1939051093777007
9,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.55,0.3516072027081377,2358.2499999999995,287.70206425203924,1.193904573528616
