,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,he4,hi4,b4,h4,T,Weight,Mstar,Part Factor
17,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,0.25,0.25,0.25,0.55,1.5358803004409378,199.2896728515625,135.74276229176354,1.2787821357326974
18,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,1.4869317315504431,203.4146728515625,140.46928191321373,1.264320144000242
19,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,1.4768121983565554,207.5396728515625,144.78963975089334,1.2347223678088899
20,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,1.54810577945484,163.7271728515625,124.95613710661897,1.3030171947817157
21,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.4890141926080105,167.8521728515625,128.97857400123465,1.298058975051437
22,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.4763927736997218,171.9771728515625,133.22236102812104,1.2682925771169893
23,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.4270806239301996,172.7271728515625,127.79286566009972,1.3178297213495607
24,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.4134427617951484,176.8521728515625,132.44974579506956,1.285490899344554
25,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,1.3803385999622197,181.7271728515625,135.3874940534659,1.2789174693446956
26,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,1.373416544456871,186.6021728515625,138.21458914023606,1.2592565418315482
27,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,0.25,0.25,0.25,0.45,1.483065659230333,177.4771728515625,125.36879863173209,1.3029132435816384
28,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.42435817215392,181.6021728515625,129.62804639714744,1.2975020321605117
29,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.4118742307673189,185.7271728515625,134.13260965884967,1.2659043081212622
30,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.360455965384144,186.4771728515625,128.4003966339542,1.3187139074184873
31,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.3470066406745356,190.6021728515625,133.3645572021766,1.2842400600226418
32,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,1.3131377856856834,195.4771728515625,136.6647383792671,1.276225131038562
33,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,1.3062070520166387,200.3521728515625,139.79038737419876,1.2545059889605121
34,0.25,0.35,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,1.4383713447663729,191.2271728515625,125.70605719129591,1.302721827752003
35,0.25,0.35,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.25,0.25,0.5,1.38015628932781,195.3521728515625,130.1188735866104,1.2970286424211341
36,0.25,0.35,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,1.3677192021341231,199.4771728515625,134.82462026720506,1.2640320196037338
37,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.25,0.25,0.5,1.3148364635319512,200.2271728515625,128.86238095154462,1.3192814342794614
38,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,1.3014712908798165,204.3521728515625,134.06374878663937,1.2831713229193618
39,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.25,0.3,0.25,0.5,1.266997870227398,209.2271728515625,137.64558571665577,1.2740142076861107
40,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,0.25,0.35,0.25,0.5,1.2599836348430136,214.1021728515625,141.02382700913046,1.2505836875530387
41,0.25,0.35,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,0.25,0.25,0.25,0.55,1.4068360010292402,204.9771728515625,125.97826311010945,1.3025024306670645
42,0.25,0.35,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,1.3490722248461626,209.1021728515625,130.4924415581574,1.2966340616371974
43,0.25,0.35,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,1.3366169469765594,213.2271728515625,135.35883873640907,1.2625289909770498
44,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,1.2826883640023337,213.9771728515625,129.2149253346611,1.3196538049833262
45,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,1.2693250415548736,218.1021728515625,134.60667176617926,1.2822387619404039
46,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.25,0.3,0.25,0.55,1.2343340930234357,222.9771728515625,138.41217686282062,1.2721581121571608
47,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,0.25,0.35,0.25,0.55,1.2271895750906547,227.8521728515625,142.00860389590176,1.2472678339437318
48,0.25,0.39999999999999997,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,1.2128758032783702,210.0396728515625,134.74461306893414,1.2716023792424964
49,0.25,0.39999999999999997,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,1.1388235668169717,223.7896728515625,136.3420143334951,1.2674924084077799
50,0.25,0.39999999999999997,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,1.086605703209972,237.5396728515625,137.605097574947,1.2641674152244158
51,0.25,0.39999999999999997,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,1.048735041181692,251.2896728515625,138.64098318605505,1.2612614474138664
52,0.25,0.44999999999999996,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,1.1443500747321402,217.4771728515625,129.39146623961275,1.2830677672035655
53,0.25,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,1.1182633667921085,223.8521728515625,128.87942683245578,1.2925226814781563
54,0.25,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,1.1039205744631704,230.2271728515625,130.02309705109317,1.2921243758180452
55,0.25,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,1.1003186280454504,236.6021728515625,131.37955674867052,1.2828729299436652
56,0.25,0.44999999999999996,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,1.0684831087473907,231.2271728515625,130.4316662421266,1.2809775866977053
57,0.25,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,1.0402151818080525,237.6021728515625,129.89686423556694,1.2918414563354805
58,0.25,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,1.0250988079716008,243.9771728515625,131.38027472359573,1.290233121075212
59,0.25,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,1.0216037162380036,250.3521728515625,132.99574054651885,1.2790395148245437
60,0.25,0.44999999999999996,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,1.0141103517290933,244.9771728515625,131.1776518948127,1.2796963921808182
61,0.25,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.9839713946496812,251.3521728515625,130.61722442953544,1.2918414508060116
62,0.25,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.9680905920540462,257.7271728515625,132.39298277936794,1.2892438934052286
63,0.25,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.9645760162753763,264.1021728515625,134.24779085136663,1.276307614006722
64,0.25,0.44999999999999996,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.9741739291280477,258.7271728515625,131.7542241668475,1.2787183519527376
65,0.25,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.9424394489195153,265.1021728515625,131.16508077460963,1.2920004423279003
66,0.25,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.9258415249529438,271.4771728515625,133.19292243725323,1.2885792868219554
67,0.25,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.9222423326463011,277.8521728515625,135.2687802829522,1.2740692731546592
68,0.3,0.3,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,1.7061495224514878,153.92255609375002,130.42045791144687,1.2691172572247473
69,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,1.595989672465351,158.04755609375002,128.5341790925036,1.2959622704284426
70,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.5413914228112764,162.17255609375002,132.65570936071978,1.2878218796816352
71,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.5297753255367597,166.29755609375002,136.71219463184272,1.2595018544457768
72,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,1.5757520649902017,158.07179906250002,128.21608904370214,1.301879050047235
73,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.5161985951009895,162.19679906250002,132.53641081178856,1.2944808608673792
74,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.5043101272119863,166.32179906250002,136.7444087195751,1.2652034446898612
75,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.5025224991352581,162.22104203125002,133.42698105284128,1.2937335102997167
76,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.4890523473986088,166.34604203125002,138.1029047186969,1.26153937699086
77,0.3,0.3,0.25,0.45,0.25,0.25,0.25,0.45,0.25,0.25,0.25,0.45,0.25,0.25,0.25,0.45,1.6387496524180265,167.67255609375002,130.9506360484802,1.267586654868691
78,0.3,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,0.25,0.25,0.25,0.45,1.5299504150916763,171.79755609375002,129.0783485243926,1.295297189691466
79,0.3,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.47540124813572,175.92255609375002,133.44811350347192,1.2863894237806723
80,0.3,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.4638942038899332,180.04755609375002,137.759668226942,1.2563067434154105
81,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.25,0.25,0.25,0.45,0.25,0.25,0.25,0.45,1.505926325145218,171.82179906250002,128.71422159972244,1.3023524331841039
82,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.446484034510439,175.94679906250002,133.33233611501416,1.2941728415571478
83,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.4345543829008425,180.07179906250002,137.86210580449057,1.262695487614762
84,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.4309071592565217,175.97104203125002,134.5184918050191,1.2922974856506078
85,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.3,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.417490650299487,180.09604203125002,139.57699126078356,1.2575097916384237
86,0.3,0.3,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,1.5910360992912969,181.42255609375,131.30974267552114,1.2666308609581542
87,0.3,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,1.4839660847927727,185.54755609375,129.46834422567417,1.2948015763681282
88,0.3,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.25,0.25,0.5,1.4295672182753736,189.67255609375,134.00147919383613,1.2854238975050316
89,0.3,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,1.4180607131566858,193.79755609375,138.5173493314882,1.2539427544103807
90,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,1.4563879174767065,185.5717990625,129.05166848529308,1.3029291180803393
91,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.25,0.25,0.5,1.3972097655344367,189.6967990625,133.87167868013591,1.294267670298326
92,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.25,0.3,0.25,0.5,0.25,0.3,0.25,0.5,1.3851541298012617,193.8217990625,138.66795519056723,1.2609848867405171
93,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.25,0.25,0.25,0.5,1.3799367055275455,189.72104203125,135.3300448331782,1.291336119132723
94,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.3,0.3,0.25,0.5,0.25,0.3,0.25,0.5,1.3665072416804689,193.84604203125,140.69971130052576,1.2544529743681934
95,0.3,0.3,0.25,0.55,0.25,0.25,0.25,0.55,0.25,0.25,0.25,0.55,0.25,0.25,0.25,0.55,1.5564813714358934,195.17255609375002,131.556711348183,1.2660312333770523
96,0.3,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,0.25,0.25,0.25,0.55,1.451116775622825,199.29755609375002,129.74989342409418,1.2944401568004276
97,0.3,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,1.396874690345289,203.42255609375002,134.39287629416475,1.2847784299463192
98,0.3,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,1.3853064362758047,207.54755609375002,139.07629661696,1.2521591051068235
99,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.25,0.25,0.25,0.55,0.25,0.25,0.25,0.55,1.420356720587522,199.32179906250002,129.2793858518914,1.3035299897541723
100,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.25,0.25,0.55,1.3614820849383669,203.44679906250002,134.23811671511123,1.2945781016220475
101,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.25,0.3,0.25,0.55,0.25,0.3,0.25,0.55,1.3492681900616172,207.57179906250002,139.2556062810924,1.2598058030704464
102,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.25,0.25,0.25,0.55,1.3427481697750692,203.47104203125002,135.93724528938074,1.290700360315333
103,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.3,0.3,0.25,0.55,0.25,0.3,0.25,0.55,1.3292819900092168,207.59604203125002,141.5582931053285,1.2521306353593353
104,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,1.44559521778166,188.370285,140.51015155696575,1.2482022786050053
105,0.3,0.3,0.3,0.45,0.3,0.3,0.3,0.45,0.3,0.3,0.3,0.45,0.3,0.3,0.3,0.45,1.3820504660908541,204.870285,142.150853618589,1.2425366761239638
106,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.5,1.3370221979309518,221.370285,143.4065179185078,1.2381594773248423
107,0.3,0.3,0.3,0.55,0.3,0.3,0.3,0.55,0.3,0.3,0.3,0.55,0.3,0.3,0.3,0.55,1.304327363141718,237.87028500000002,144.37020377880714,1.2347811670186388
108,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.6,1.2801064810284268,254.37028500000002,145.11398537636373,1.2321644794573934
109,0.3,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,1.5112914063778806,163.73505609375002,122.18723208437001,1.3056866686514264
110,0.3,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.4500753420206236,167.86005609375002,126.07538963737446,1.3033618215407858
111,0.3,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.4367085770963635,171.98505609375002,130.42959325237157,1.2726309541777936
112,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.382142728990344,172.73505609375002,124.31468523846097,1.3265138705496444
113,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.3675017408739933,176.86005609375002,129.1215069505234,1.2930472617855104
114,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,1.3327785248513753,181.73505609375002,132.010517557358,1.2884257158009629
115,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,1.3253262493043643,186.61005609375002,134.95948208534963,1.267755688077577
116,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.25,0.25,0.4,0.25,0.25,0.25,0.4,1.4857854664435448,163.75929906250002,121.46458582694478,1.3137525840855366
117,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.418645603144265,167.88429906250002,125.47991643098707,1.3136589628304869
118,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.4048227963385163,172.00929906250002,130.02484540220127,1.2817759401572997
119,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.403971798499475,167.90854203125002,126.27638445032997,1.3148854652461701
120,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.388345970960756,172.03354203125002,131.32212317423358,1.279887002639743
121,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.3649581117135121,172.7592990625,123.97448412538996,1.3322468670588337
122,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.25,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.3500607154300284,176.8842990625,128.89657834945896,1.298118662457501
123,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.3,0.25,0.4,1.3124086838292222,181.7592990625,131.95117675499614,1.2938370871537879
124,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,0.25,0.35,0.25,0.4,1.3048251271648221,186.6342990625,134.9955166050893,1.2725625519727441
125,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.25,0.25,0.4,1.3468158975042948,172.78354203125,124.89229077365584,1.3345860440920059
126,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.3,0.3,0.25,0.4,0.25,0.3,0.25,0.4,1.3299524355915917,176.90854203125,130.40262124891206,1.2968306040924282
127,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.25,0.3,0.25,0.4,1.3011639354385813,181.78354203125,132.85196271601455,1.2923616078203122
128,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.3,0.35,0.25,0.4,0.25,0.35,0.25,0.4,1.2927314324687915,186.65854203125,136.21374220862197,1.2690461536614321
129,0.3,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,0.25,0.25,0.25,0.45,1.4446447307381993,177.48505609375,122.33924903515461,1.3060051692528407
130,0.3,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.383397395172115,181.61005609375,126.44562812886241,1.3036649106844163
131,0.3,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.370097005369408,185.73505609375,131.08421686260934,1.2709015291060164
132,0.3,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.25,0.25,0.45,1.3134372675231334,186.48505609375,124.57003411692321,1.3288642034024172
133,0.3,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,0.25,0.3,0.25,0.45,1.2988838224092358,190.61005609375,129.71578445653202,1.2930309306578858
134,0.3,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.35,0.25,0.45,0.25,0.3,0.25,0.45,1.263017938357254,195.48505609375,132.9697835566989,1.2873246734384105
