,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
245,0.44999999999999996,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.3828901220358266,181.01663472656247,71.92270119293416,1.1940877115965818
246,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.4,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.4,0.5054740926988718,127.66452300781248,66.92686308910508,1.2267354387833662
247,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.4,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.4,0.4990196320569322,131.22702300781248,67.60906095605478,1.2231955797079936
248,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.45,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.45,0.46769098985017304,138.91452300781248,68.16995419198224,1.2200457103707523
249,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.45,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.45,0.46119190722432407,142.47702300781248,69.04381112333988,1.2147303047105211
250,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.5,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.5,0.43917763800629683,150.16452300781248,69.27200291151672,1.2132639614689409
251,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.5,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.5,0.4327429831781191,153.72702300781248,70.32341513415668,1.2061125636734125
252,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.55,0.41748345762421074,161.41452300781248,70.23656176853342,1.2067271042974967
253,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.55,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.55,0.4111599506657717,164.97702300781248,71.44287470537363,1.1978316291967996
254,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.6,0.4008247435253443,172.66452300781248,71.07283128330539,1.2006410567273904
255,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6,0.3946314960213538,176.22702300781248,72.40865499670376,1.1901845053416038
256,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.6499999999999999,0.38790527154827753,183.91452300781248,71.79289946089013,1.1951115118632756
257,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.3818496051620553,187.47702300781245,73.23355781261668,1.1833163825866546
258,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.7,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.7,0.3777823727069903,195.16452300781248,72.41004831813304,1.1901731577419845
259,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.7,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.7,0.37186586662607035,198.72702300781248,73.93339978893773,1.1772657760873049
260,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.4,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.4,0.4997275362149809,125.6103847265625,65.42068078083952,1.2333406027414404
261,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.4,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.4,0.4952330226854326,129.54788472656247,65.87034173796451,1.23155030830807
262,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.45,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.45,0.4606412132877008,135.61038472656247,66.4748812392918,1.2288971994902351
263,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.45,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.45,0.4558490384495364,139.54788472656247,67.07676353002589,1.2259857712149336
264,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.5,0.4304735185562734,145.61038472656247,67.39751905309622,1.2243281021983696
265,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.42546786246526475,149.54788472656247,68.16652126988407,1.2200656259460285
266,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.40709006332351544,155.6103847265625,68.19770050308216,1.2198844607598138
267,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.40191242594268434,159.54788472656253,69.137701483807,1.2141307980046108
268,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.3888672236679347,165.61038472656247,68.88730268361576,1.215717624295047
269,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.38353687007373527,169.54788472656247,69.99481938265492,1.2084154859382121
270,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.37457612117758654,175.61038472656247,69.47859500155099,1.2119094171449205
271,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.36910322315690663,179.54788472656247,70.74551481930109,1.2030674874215492
272,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.3632889894954656,185.61038472656247,69.98354156949705,1.2084934512107295
273,0.44999999999999996,0.5499999999999999,0.39999999999999997,0.7,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.7,0.35768097491084644,189.54788472656247,71.39908761111256,1.1981676632832245
274,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.4,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.4,0.4797054937095848,135.82077300781248,66.4780137898447,1.2288827341454196
275,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.4,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.4,0.4753075812233736,139.75827300781248,66.91989750011896,1.2267698824063578
276,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.45,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.45,0.4422060157193267,147.07077300781248,67.7479300039862,1.222435432251838
277,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.45,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.45,0.4376885723727865,151.00827300781248,68.33949573116713,1.2190525620503152
278,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.5,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.5,0.41356115826430623,158.32077300781248,68.88316080275831,1.2157435475791945
279,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.5,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.5,0.4090282019306141,162.25827300781248,69.62905383505971,1.2109070276424996
280,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.55,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.55,0.3915478515815207,169.57077300781248,69.88236501617277,1.209189672387978
281,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.55,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.55,0.38704080369854615,173.50827300781248,70.77646452778883,1.202840456813059
