he1,0.35
hi1,0.44999999999999996
b1,0.3
h1,0.4
he2,0.3
hi2,0.39999999999999997
b2,0.3
h2,0.4
T,0.6632223938541708
Weight,89.78736964843749
Mstar,61.66802818951373
Part Factor,1.2283068491934654
