,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.3708119431950211,2002.75,282.74306962753246,1.2037558469746585
1,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.35930822980179,2074.75,285.651954506164,1.1980662089649587
2,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.3744485136407356,2100.4375,291.1672105470923,1.186604134514414
3,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.34941001848260533,2146.75,288.3585835448327,1.192546526882341
4,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.3661971682890956,2172.4375,293.53552939179116,1.1814343723720562
5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.3407879011790872,2218.75,290.89121026464795,1.187197355457544
6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.7,0.3589811923901566,2244.4375,295.7342411084561,1.1765128288428548
7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.7,0.3331972388944536,2290.75,293.2728454031968,1.1820146496116766
8,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.5,0.36304974493625397,2070.25,284.6469643902053,1.2000611723040022
9,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.55,0.35893774686174285,2142.25,285.7500270486224,1.197869914450298
10,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.3743424769493116,2167.9375,291.1967497197849,1.1865405277239656
