IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,3_R_ISDR_SD,3_R_ISDR_NSD,3_R_ISDR_TOTAL,3_R_PFA,3_R_TOTAL,4_R_ISDR_SD,4_R_ISDR_NSD,4_R_ISDR_TOTAL,4_R_PFA,4_R_TOTAL,5_R_ISDR_SD,5_R_ISDR_NSD,5_R_ISDR_TOTAL,5_R_PFA,5_R_TOTAL,6_R_ISDR_SD,6_R_ISDR_NSD,6_R_ISDR_TOTAL,6_R_PFA,6_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
1.1,0.6587329146065402,0.5910795353906533,76764.98104273222,152171.1475642938,228936.128607026,61945.232398103384,290881.3610051294,80159.21281885478,138244.38988412303,218403.6027029778,57310.47512533725,275714.0778283151,80871.09931833614,138866.18797222225,219737.2872905584,63570.448031971486,283307.73532252986,76364.64148723095,137128.39584109155,213493.0373283225,66184.00994768032,279677.0472760028,67483.18085186556,133116.04093804077,200599.22178990633,63484.47857354813,264083.70036345447,39572.237378925725,120884.62475979459,160456.86213872032,79082.11157686413,239538.97371558443,421215.3528979454,820410.7869595658,1241626.1398575113,391576.7556535047,1633202.895511016,58781.06377614734,114489.22376434274,173270.2875404901,54644.96507301407,58781.06377614734,169134.1888373568,227915.25261350416,356863.2622365126,1165388.9040948537,1750167.4189448706
1.1500000000000001,0.7045168845208839,0.6244265602814217,78586.5024364995,153279.63443926163,231866.13687576115,62255.149334035974,294121.28620979714,81846.68542225799,139091.10466324622,220937.7900855042,57504.76700708242,278442.55709258665,82594.24235455597,139652.77419708524,222247.01655164122,63768.03874252637,286015.0552941676,78174.1906808734,137910.42084649988,216084.6115273733,66226.16703190829,282310.7785592816,70799.47187885677,134514.3254037637,205313.79728262048,63606.8528728387,268920.6501554592,42984.783312914245,123676.9702145605,166661.75352747474,79427.92408965438,246089.6776171291,434985.8760859579,828125.2297644172,1263111.1058503753,392788.8990780461,1655900.0049284215,48272.822965798034,91901.70257856567,140174.52554436374,43589.987699688725,48272.822965798034,135491.6902782544,183764.51324405242,326419.09151748056,1246387.028434,1756570.633195533
1.2000000000000002,0.7455009326594457,0.6555090804279562,80919.00661609434,154350.91429382947,235269.9209099238,63274.62028744667,298544.54119737045,83706.10575447198,139833.07964531245,223539.18539978442,58346.58858374107,281885.77398352546,84179.80427747505,140166.41816770492,224346.22244517997,64715.98823356566,289062.21067874564,79625.97663629748,138276.98867973732,217902.9653160348,66933.06843155499,284836.0337475898,73323.92406993467,135199.95908819992,208523.8831581346,65221.422183925475,273745.30534206005,43286.82980248761,124607.84995151257,167894.6797540002,81068.22916887142,248962.9089228716,445041.64715676114,832435.2098262965,1277476.8569830577,399559.9168891053,1677036.773872163,39017.96620883151,72981.77394306492,111999.74015189642,35030.463856995426,39017.96620883151,108012.23780006035,147030.20400889186,295138.8779351405,1318893.4326025206,1761062.514546553
1.2500000000000002,0.7818158029301787,0.6843698328460587,82069.49319910021,154824.36907249774,236893.86227159796,62590.0804686855,299483.94274028344,84505.91579624973,140212.61492902844,224718.53072527816,56644.19564237523,281362.7263676534,85001.7962189934,140524.42802419548,225526.2242431889,63315.291919431955,288841.51616262086,79640.74303727948,138296.32052316595,217937.06356044544,66393.27531767367,284330.33887811913,73384.40821274437,135194.7940058042,208579.20221854857,64611.66041595624,273190.8626345048,42808.8709402003,124067.47331522388,166876.34425542416,80231.48049729584,247107.82475272001,447411.22740456753,833119.9998699157,1280531.227274483,393785.98426141846,1674317.2115359018,30811.204409228456,57373.23750750896,88184.44191673741,27118.27444508139,30811.204409228456,84491.51195259034,115302.7163618188,264165.2358273932,1383139.4205116483,1762607.3727008603
1.3,0.8137112793514409,0.7110802219496417,82787.01178247065,155187.84265514198,237974.85443761264,63691.17764516126,301666.0320827739,85316.19656003054,140443.7477564318,225759.94431646235,58882.27808141627,284642.22239787865,85849.58103706487,140665.27078869237,226514.85182575724,65033.42290454438,291548.27473030164,80947.3439330097,138735.627138062,219682.9710710717,67249.31092325776,286932.2819943294,74814.4250460174,135827.27388723835,210641.69893325574,65596.23746874886,276237.9364020046,44628.824434755355,125347.48879345441,169976.31322820976,81605.55104696278,251581.86427517253,454343.3827933485,836207.2510190209,1290550.6338123695,402057.9780700913,1692608.611882461,24453.89482263308,45006.76127518949,69460.65609782258,21639.763845308204,24453.89482263308,66646.5251204977,91100.41994313078,234350.92608234173,1439566.894360226,1765018.2403856986
1.35,0.8415126633135126,0.735731834662565,84134.69432582086,155829.192665882,239963.88699170286,63955.6039558949,303919.4909475978,86302.46085784837,140856.85656251045,227159.31742035883,59333.19432311629,286492.5117434751,86540.24595638471,140966.36615211767,227506.61210850236,65286.9411464053,292793.55325490766,81862.0017088351,139156.50877598295,221018.51048481805,67769.36514128395,288787.875626102,76161.80005138795,136391.42130429932,212553.22135568727,67117.66915461633,279670.8905103036,44587.23830316961,125450.8737228867,170038.1120260563,82952.03028326521,252990.1423093215,459588.4412034466,838651.219183679,1298239.6603871256,406414.804004582,1704654.4643917077,19249.01515788606,35125.36126447124,54374.3764223573,17021.935325850453,19249.01515788606,52147.2965903217,71396.31174820775,206288.7907286719,1488751.3569390106,1766436.4594158903
1.4000000000000001,0.8655862341899434,0.7584296206107739,84165.60040242627,155914.77650756936,240080.37690999563,64079.40042638208,304159.7773363777,86322.81131711912,140883.85616762098,227206.6674847401,59410.69293927358,286617.3604240137,86549.64289410232,140972.2079850936,227521.85087919593,65576.29146948147,293098.1423486774,81992.19594984324,139221.94964079294,221214.14559063618,67965.49690429191,289179.6424949281,76326.32590742726,136526.2373408075,212852.56324823477,67202.42832226591,280054.99157050066,44246.50448731454,125525.7082435824,169772.21273089695,83141.23155426356,252913.4442851605,459603.0809582327,839044.7358854667,1298647.8168436994,407375.5416159585,1706023.358459658,14923.488710997575,27244.10510456656,42167.593815564134,13227.640432190145,14923.488710997575,40471.7455367567,55395.23424775428,180351.82834301138,1531340.8067133408,1767087.8693041066
1.4500000000000002,0.8863131144819153,0.7792865055362301,83935.16100256905,155790.62559785266,239725.7866004217,63910.58009619014,303636.36669661186,86123.30760687019,140800.85293267394,226924.16053954413,59218.53306782433,286142.69360736845,86419.0948251235,140923.53824542245,227342.63307054594,65659.66905171791,293002.3021222638,81809.44272901499,139126.49544203083,220935.93817104583,68011.83274712581,288947.7709181716,76103.40123811753,136414.6498298381,212518.05106795562,67202.42832226591,279720.47939022153,43970.58388900164,125476.68611510561,169447.27000410724,83224.83840510412,252672.10840921136,458360.9912906969,838532.8481629236,1296893.8394536204,407227.88169022824,1704121.7211438485,11501.29931446256,21040.658902000927,32541.95821646348,10218.255579134673,11501.29931446256,31258.9144811356,42760.21379559816,156736.1011920406,1568009.5016778153,1767505.816665454
1.5000000000000002,0.9040704427433459,0.7984192116740183,84189.55796134498,155928.26837990634,240117.82634125132,63917.26585559602,304035.0921968473,86361.67809891682,140777.62788218525,227139.30598110205,59082.56633855979,286221.87231966184,86558.55912792558,140977.55054362383,227536.1096715494,65466.620020435614,293002.729691985,82146.87006536905,139352.96234047128,221499.83240584034,67918.47635815592,289418.30876399623,76623.70114792354,136686.30541383856,213310.0065617621,67191.85610840551,280501.8626701676,46117.29468334523,126754.78136210644,172872.0760454517,83087.58008521583,255959.6561306675,461997.6610848252,840477.4959221317,1302475.1570069569,406664.36476636876,1709139.5217733255,8933.905539405485,16252.780455496157,25186.68599490164,7863.894835601815,8933.905539405485,24116.67529109797,33050.58083050346,135501.7590426609,1599424.6516777235,1767976.991550888
1.55,0.9192185699865397,0.8159450767830956,84729.56738102398,156246.36523895312,240975.9326199771,64569.9563654409,305545.888985418,86803.87358555969,141134.59603112578,227938.46961668547,59706.81914225079,287645.2887589363,86952.18254695075,141196.08453395852,228148.26708090928,65604.94780722451,293753.2148881338,82434.56047266141,139521.31564807065,221955.87612073205,67966.50765959953,289922.3837803316,77024.38485379601,136983.07899276368,214007.4638465597,67208.34782090512,281215.8116674648,47057.30602304593,127504.60426827503,174561.91029132096,83160.41974205051,257722.33003337146,465001.8748630377,842586.0447131468,1307587.9195761846,408216.99853747134,1715804.918113656,6913.750128668738,12527.754596184868,19441.504724853607,6069.460100552273,6913.750128668738,18597.21469673714,25510.964825405877,116609.51198582936,1626223.7670939912,1768344.2439052265
