he1,0.3
hi1,0.35
b1,0.25
h1,0.45
he2,0.25
hi2,0.3
b2,0.25
h2,0.45
T,0.8515722577110248
Weight,73.74189203125
Mstar,62.76395712897579
Part Factor,1.2222298927616797
