IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,3_R_ISDR_SD,3_R_ISDR_NSD,3_R_ISDR_TOTAL,3_R_PFA,3_R_TOTAL,4_R_ISDR_SD,4_R_ISDR_NSD,4_R_ISDR_TOTAL,4_R_PFA,4_R_TOTAL,5_R_ISDR_SD,5_R_ISDR_NSD,5_R_ISDR_TOTAL,5_R_PFA,5_R_TOTAL,6_R_ISDR_SD,6_R_ISDR_NSD,6_R_ISDR_TOTAL,6_R_PFA,6_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.55,0.16062233269103232,0.13201709229684555,25729.06356370886,115115.25319617709,140844.31675988596,37842.31052041717,178686.62728030313,38875.4210599355,113972.51237716665,152847.93343710215,34254.71240138568,187102.64583848784,43290.360274572406,118909.73173142622,162200.09200599862,40344.35152974349,202544.44353574212,41981.306445036935,118761.48270333193,160742.78914836887,43022.3412259531,203765.13037432198,30653.275589196626,109759.35920138276,140412.63479057938,38565.570384878214,178978.20517545758,6430.098548765735,79086.46637239904,85516.56492116477,50908.876678091176,136425.44159925595,186959.52548121606,655604.8055818836,842564.3310630998,244938.16274046886,1087502.4938035684,136212.25424133736,477651.0222194282,613863.2764607656,178453.4872493719,136212.25424133736,656104.5094688002,792316.7637101375,232346.05442854104,336785.71130605205,1361448.5294447306
0.6000000000000001,0.21845430008695282,0.1810366276463538,35329.74709240385,124648.83017464948,159978.57726705333,42940.06008001234,202918.63734706567,45179.62886074261,119491.89789649667,164671.52675723928,41286.1655407451,205957.69229798438,46637.7938494068,123017.45679188098,169655.25064128777,46119.90980669807,215775.16044798584,46314.909683225975,123089.02073090829,169403.93041413426,48314.622941430265,217718.55335556454,35909.078089859206,115570.32317985779,151479.401269717,43855.65577189387,195335.05704161088,7713.543753824001,85505.986128083,93219.529881907,56648.39237182711,149867.9222537341,217084.70132946243,691323.5149018762,908408.2162313387,279164.80651260674,1187573.0227439455,138946.64824910948,442486.66379132005,581433.3120404296,178681.47288356832,138946.64824910948,621168.1366748884,760114.7849239979,296666.53396052297,458045.1896696788,1514826.5085541997
0.6500000000000001,0.2809160758585557,0.23502624939909061,39600.92704725552,129546.08831564922,169147.01536290476,47920.58195114262,217067.5973140474,52634.733810050464,124144.03627902872,176778.7700890792,43436.63307773038,220215.40316680958,55254.71017096794,126785.17835350518,182039.88852447312,47090.5249243785,229130.4134488516,49440.32423928371,125038.45716951998,174478.7814088037,49670.94318553971,224149.72459434342,37190.36995807325,117142.42198364393,154332.79194171718,44799.18204670481,199131.973988422,7881.642343227837,86282.52914782366,94164.1714910515,58067.5153540319,152231.6868450834,242002.70756885872,708938.7112491707,950941.4188180293,290985.3805395279,1241926.7993575574,133120.92838060838,389973.2377150723,523094.16609568056,160065.33311857545,133120.92838060838,550038.5708336477,683159.4992142562,354359.1722839041,589012.2428200212,1626530.9143181816
0.7000000000000001,0.3455180636759634,0.29205848984564897,55034.30366527356,137202.61155949047,192236.91522476403,50717.614347641305,242954.52957240533,62611.927315476816,128011.39952722372,190623.32684270054,49793.8870296557,240417.21387235622,63891.85380823862,129584.64024630455,193476.49405454317,52554.65900140851,246031.1530559517,56656.110860834335,127045.33484597597,183701.4457068103,52302.093904090056,236003.53961090036,46784.01912108752,120566.9745776052,167350.9936986927,48150.11346997789,215501.1071686706,12029.41622461749,91673.377418357,103702.79364297449,61743.933064696466,165446.72670767095,297007.63099552837,734084.3381749569,1031091.9691704852,315262.30081746995,1346354.2699879552,137614.01002666654,340126.9157139882,477740.9257406547,146072.03619754285,137614.01002666654,486198.95191153104,623812.9619381976,400788.4786985944,724466.7967065074,1749068.2373432994
0.7500000000000001,0.4100622241952263,0.3503231379596439,60069.9592028289,142555.7706951778,202625.7298980067,51887.99190117969,254513.7217991864,66606.26874474226,131257.53584227458,197863.80458701684,51055.47595542885,248919.2805424457,67227.99575102761,132105.62382083785,199333.61957186548,54369.608171387095,253703.2277432526,58098.85238379003,128849.43554997456,186948.28793376457,54540.49247432752,241488.78040809208,46817.92747358499,122610.24971080323,169428.17718438822,51418.22746605237,220846.40465044059,14370.249767835161,96125.76767351094,110496.0174413461,66385.78747284174,176881.80491418784,313191.25332380895,753504.383292579,1066695.6366163879,329657.58344121726,1396353.2200576053,120036.47434939796,288794.81344820396,408831.2877976019,126347.5069589946,120036.47434939796,415142.32040719857,535178.7947565966,433333.9918301755,859800.1009049066,1828312.8874916788
0.8,0.4727733089320153,0.4082555219266572,66142.17733502656,146429.9601476948,212572.13748272136,54805.65205260961,267377.78953533096,71486.81670776934,133792.54684275083,205279.36355052015,54299.767352076655,259579.1309025968,72079.48273140859,134365.90075365326,206445.38348506184,57590.644992057845,264036.0284771197,65308.43715755921,131972.24070677586,197280.67786433507,56896.42792972518,254177.10579406025,48784.19506948194,124102.40697592567,172886.6020454076,53537.211603126925,226423.81364853453,13456.125352834322,96907.52366045513,110363.64901328945,68749.73319953246,179113.38221282192,337257.23435408005,767570.5790872555,1104827.8134413355,345879.4371291287,1450707.2505704642,105218.68668537257,239469.34281356467,344688.0294989372,107908.67153940574,105218.68668537257,347378.0143529704,452596.70103834296,451312.3155037021,991289.8939244096,1895198.9104664547
0.8500000000000001,0.5323334222435953,0.46459489255310993,71493.8961743559,150039.5288054939,221533.4249798498,55897.01214875139,277430.4371286012,75937.78473970463,136409.92578908586,212347.71052879049,55581.551553864796,267929.2620826553,76320.84866428954,136665.88118303075,212986.7298473203,59064.14021864797,272050.87006596825,71130.06672809084,134540.94242840738,205671.0091564982,58551.67061620086,264222.6797726991,48421.06120245443,125309.1140321558,173730.17523461024,55076.8221706699,228806.99740528013,11471.005529914382,96521.76558127854,107992.77111119292,70013.01446054633,178005.78557173925,354774.6630388097,779487.1578194522,1134261.820858262,354184.2111686812,1488446.0320269433,88832.40901731561,195176.62685958968,284009.0358769054,88684.56513922403,88832.40901731561,283861.1919988137,372693.6010161293,455573.54167760356,1116172.8712230541,1944440.013916787
0.9000000000000001,0.587854664390099,0.5183928719378204,72412.5626068876,150762.6403949376,223175.2030018252,57457.177343576,280632.3803454012,77008.66933518348,137130.110767128,214138.7801023115,55969.44547061036,270108.22557292186,77308.74150326129,137223.39024479335,214532.13174805464,59525.69721278497,274057.8289608396,71988.7215015103,134702.71411900045,206691.43562051075,59214.82381823214,265906.2594387429,53120.71476932708,128264.99024505846,181385.70501438554,55729.70320106423,237115.40821544977,16383.032305403933,101727.75790724102,118110.79021264495,71541.55553274293,189652.3457453879,368222.44202157366,789811.6036781588,1158034.0456997324,359438.40257901064,1517472.4482787433,73089.25735623034,156771.3886400977,229860.64599632798,71345.69464473447,73089.25735623034,228117.08328483216,301206.3406410625,447978.4668665144,1232587.3244041952,1981772.131911772
0.9500000000000001,0.6388187612866298,0.5689906472237752,74688.66804086018,152376.76678969082,227065.434830551,60992.51086937239,288057.9456999234,78903.03979290987,138461.40022184065,217364.44001475052,58300.73074763779,275665.1707623883,80601.43751643249,139035.93552505507,219637.37304148756,61290.203431723116,280927.5764732107,76057.4804402035,136704.16307272887,212761.64351293235,62308.53590552445,275070.1794184568,63766.84205359026,131441.1905963999,195208.03264999014,60777.97261779524,255986.0052677854,20109.210521677836,104932.58540138193,125041.79592305978,76410.96729089925,201452.76321395903,394126.67836567416,802952.0416070974,1197078.7199727714,380080.92086295225,1577159.6408357236,61354.6821583678,124997.54521947789,186352.22737784567,59168.14408683575,61354.6821583678,184165.68930631364,245520.37146468143,430901.53345771757,1339446.5595853,2015868.464507699
1.0,0.685004288472187,0.6159796495865832,76748.33349271765,153825.26629696047,230573.59978967812,62543.82753054576,293117.4273202239,81017.02646169253,139614.56521329097,220631.5916749835,60322.27766404454,280953.869339028,81310.49830540983,139738.36456419484,221048.86286960467,62618.053425466176,283666.91629507084,75306.6870930554,136721.73074845347,212028.41784150887,61891.93720844231,273920.3550499512,57840.44050372415,130528.03325330353,188368.47375702768,58904.966916558624,247273.4406735863,17605.521747399187,103510.11847729607,121115.64022469526,75243.52658452623,196359.1668092215,389828.5076039987,803938.0785534994,1193766.5861574982,381524.5893295836,1575291.1754870818,47155.51323552966,97248.17955665324,144403.6927921829,46151.03172517867,47155.51323552966,143399.2112818319,190554.72451736155,406835.3991970784,1436286.3038763583,2033676.4275907984
1.05,0.726414449447187,0.6591560911939195,79911.3642360621,154985.9258513252,234897.29008738731,63907.49857525063,298804.78866263793,83056.74687220778,140321.1816495509,223377.9285217587,61868.604599674756,285246.53312143346,83094.24700688073,140360.34034547734,223454.58735235807,64138.51021577825,287593.0975681363,77120.51792855997,137533.18980124185,214653.70772980183,63547.91454409597,278201.6222738978,58387.663577001484,131300.52322676583,189688.1868037673,60897.748923455394,250585.9357272227,19079.124906273733,105616.856088566,124695.98099483973,77651.2914544272,202347.27244926692,400649.66452698584,810118.0169629271,1210767.6814899128,392011.5683126822,1602779.2498025952,37360.568573953875,75543.47951712902,112904.04809108288,36555.06637456001,37360.568573953875,112098.54589168902,149459.1144656429,378119.5695331812,1523113.2742335266,2050691.9582323506
1.1,0.7632124821403685,0.6984759539403252,79158.34954685881,154422.5043168037,233580.85386366252,64739.216871138364,298320.0707348009,82556.46549269065,140010.54216206822,222567.00765475887,62413.68922680721,284980.6968815661,82409.5381664276,140043.05334622393,222452.59151265153,64648.69573707906,287101.2872497306,75831.87273869543,137161.24513448367,212993.1178731791,63891.97081249402,276885.0886856731,57448.018176394704,131374.36082963564,188822.37900603033,61202.835362302256,250025.21436833258,21062.669874632556,107866.83508389056,128929.50495852312,78041.9572674367,206971.4622259598,398466.9139956997,810878.5408731058,1209345.4548688054,394938.36527725763,1604283.820146063,28449.394235158423,57894.40095490079,86343.79519005922,28197.465982038757,28449.394235158423,86091.86693693955,114541.26117209798,346783.15484905813,1600269.740632725,2061594.156653881
1.1500000000000001,0.7956677350537856,0.734014150404176,81805.88827773713,155593.8555908826,237399.74386861973,64956.78163244453,302356.52550106426,84401.49226451627,140653.44833990833,225054.9406044246,62172.10093892257,287227.0415433472,84367.77759321996,140603.96639614555,224971.74398936552,64512.991555116634,289484.73554448213,77093.24544685698,137601.55834986974,214694.80379672672,64545.59174193612,279240.39553866285,60047.331117182344,132136.325274989,192183.65639217134,63130.56273487277,255314.2191270441,18554.108858281536,106677.96868321107,125232.07754149262,80054.82949292063,205286.90703441325,406269.8435577942,813267.1226350064,1219536.9661928006,399372.8580962133,1618909.8242890136,22080.559243212934,44200.654236708164,66281.21347992109,21705.71159331014,22080.559243212934,65906.3658300183,87986.92507323124,314477.16099017515,1668320.4609462474,2070784.5470096539
1.2000000000000002,0.8241129565569082,0.7659295828649116,82943.48721956619,156168.68074029128,239112.16795985747,67933.07072613158,307045.23868598905,85334.56031540618,141069.89145629088,226404.45177169706,63894.33321359372,290298.7849852908,85261.0714880444,140989.03793519214,226250.10942323654,66322.67696368771,292572.7863869243,79740.7992323318,138559.04076471063,218299.83999704244,66400.58414900122,284700.42414604366,67479.79001625339,134069.1230487772,201548.9130650306,65309.11358940092,266858.0266544315,23781.420782045283,110883.07496368664,134664.49574573193,82461.50557144801,217126.00131717994,424541.1290536472,821738.8489089488,1246279.977962596,412321.2842132632,1658601.2621758592,17478.338596055015,33830.95030339961,51309.28889945463,16975.2481506426,17478.338596055015,50806.19845404221,68284.53705009722,282468.7585999568,1727963.1270480715,2078716.4226981255
1.2500000000000002,0.8489119602110937,0.7944365491352565,83320.32271803849,156392.04491112835,239712.36762916684,67965.59595331438,307677.9635824812,85774.59257784687,141283.7478328565,227058.34041070336,64351.32488738587,291409.6652980892,85584.87362536987,141112.86764964816,226697.74127501802,66805.9951657101,293503.7364407281,80191.08630282359,138707.24140370748,218898.32770653107,66565.96053340187,285464.28823993297,68709.86653276064,134345.40047121543,203055.26700397607,65630.87094939654,268686.1379533726,26426.014916316362,112370.31161394308,138796.32653025945,82807.33121263649,221603.65774289594,430006.7566731558,824211.6138824989,1254218.3705556546,414127.0787018452,1668345.4492575002,13355.226752624076,25598.511708767728,38953.738461391804,12862.032874215553,13355.226752624076,38460.54458298328,51815.77133560736,251673.23509277301,1779960.566914804,2083449.5733431843
1.3,0.8704361915603435,0.8197821969188943,83340.0155754175,156385.42920511795,239725.44478053547,68110.63232740355,307836.07710793905,85758.38653391747,141271.2571327107,227029.64366662817,64635.09882303854,291664.7424896667,85538.19269639748,141078.53813901774,226616.73083541522,66899.26117405231,293515.99200946756,80006.35063485474,138520.73286343217,218527.0834982869,66439.55068322398,284966.6341815109,68934.93675679862,133968.98388687216,202903.92064367078,65579.11962537968,268483.04026905046,26199.643298074705,111256.59460148231,137456.23789955702,82591.52719417577,220047.7650937328,429777.5254954605,822481.535828633,1252259.0613240935,414255.18982727383,1666514.2511513676,10035.178399768642,19204.701160305827,29239.879560074467,9672.736442312236,10035.178399768642,28877.43760261806,38912.616002386705,222704.97387695074,1825091.6109223464,2086709.2008016838
1.35,0.8890485394694077,0.8422293451084157,84027.12309838207,156639.2195259066,240666.3426242887,68010.00376165105,308676.34638593975,86186.35918091726,141373.9436839801,227560.30286489736,64539.43110018513,292099.7339650825,85921.48739836054,141208.1759404723,227129.66333883285,66882.57083690517,294012.234175738,80720.44860384738,138846.72799645053,219567.1766002979,66430.99377778915,285998.1703780871,69920.62441021753,134117.20741343466,204037.8318236522,65589.17975818804,269627.0115818402,27383.065044295043,111895.29579631687,139278.36084061192,82531.84990802841,221810.21074864033,434159.1077360198,824080.5703565611,1258239.6780925808,413984.02914274693,1672223.707235328,7599.905074221023,14425.435276202501,22025.340350423525,7246.742651869974,7599.905074221023,21672.177928072473,29272.083002293497,195934.5940275414,1864117.148184886,2089323.8252147208
1.4000000000000001,0.9050928062314882,0.8620438408792646,84387.20832412977,156841.73918180744,241228.9475059372,68171.67002420622,309400.6175301434,86604.11016819999,141488.03593404536,228092.14610224534,65025.396475026864,293117.5425772722,86379.01217281775,141345.02424429747,227724.03641711522,67318.73221020927,295042.7686273245,81575.38228060445,139338.63444838088,220914.01672898533,66625.87104071386,287539.8877696992,71200.62675098183,134908.9557644815,206109.58251546335,65713.51416872497,271823.09668418835,28462.462081420315,113242.2174614092,141704.67954282952,82953.98550560989,224658.6650484394,438608.8017781541,827164.6070344219,1265773.408812576,415809.1694244911,1681582.578237067,5742.71904436881,10830.092607323071,16572.81165169188,5444.202730078764,5742.71904436881,16274.295337401836,22017.014381770645,171544.26927853993,1897758.0479484654,2091319.331608776
1.4500000000000002,0.9188874441715366,0.8794856117142889,84385.29724608084,156840.59840107913,241225.89564715995,68171.67147874099,309397.56712590094,86602.48823268292,141487.6209411797,228090.1091738626,65025.39792956163,293115.5071034242,86376.09327348857,141344.31435639557,227720.40762988414,67318.73150043836,295039.1391303225,81571.8939203401,139334.0534254153,220905.9473457554,66626.17495366778,287532.1222994232,71231.99028346522,134894.26061692974,206126.25090039495,65716.05634306546,271842.30724346044,28468.842337883438,113242.20942750179,141711.05176538523,82956.21367484634,224667.26544023157,438636.6052939411,827143.0571685012,1265779.6624624424,415814.24588032055,1681593.9083427629,4287.773724203567,8085.513666393264,12373.287390596832,4064.67991069825,4287.773724203567,12150.193577091515,16437.96730129508,149576.90878436912,1926682.0267813792,2092696.9028670434
1.5000000000000002,0.9307224027300365,0.894802637771237,84387.20832412977,156841.73918180744,241228.9475059372,68162.21665311352,309391.1641590507,86604.11016819999,141488.03593404536,228092.14610224534,65025.45844072463,293117.60454296996,86379.01217281775,141345.02424429747,227724.03641711522,67318.79417590704,295042.8305930223,81579.55234657804,139340.52247479427,220920.0748213723,66625.87104071386,287545.94586208614,71160.0331377148,134926.81817272582,206086.85131044063,65713.51416872497,271800.3654791656,28457.501956799664,113242.28475443381,141699.7867112335,82954.0067847803,224653.7934960138,438567.41810623993,827184.4247621042,1265751.8428683442,415799.8612639643,1681551.7041323085,3196.200617827379,6028.371603385659,9224.572221213039,3030.274750466039,3196.200617827379,9058.646353851698,12254.846971679077,129977.3868011138,1951497.0376806983,2093729.2714534912
1.55,0.9408581644284196,0.908227171180811,84398.34506590794,156847.5392188708,241245.88428477873,68162.2105227471,309408.09480752586,86612.04307425485,141489.9851295564,228102.02820381123,65025.45231035822,293127.48051416944,86393.90487541664,141348.41420416324,227742.3190795799,67318.90945249505,295061.22853207495,81615.89981323306,139361.79273348016,220977.69254671322,66624.76505878162,287602.4576054948,71178.06289456735,135015.05141158644,206193.1143061538,65703.95128903179,271897.06559518556,28335.51306865077,113236.52087152183,141572.0339401726,82947.27811820348,224519.3120583761,438533.7687920307,827299.3035691788,1265833.0723612094,415782.56675161724,1681615.639112827,2380.191826489153,4490.2609115818495,6870.452738071002,2256.7070939711507,2380.191826489153,6746.968005553001,9127.159832042154,112625.57433358666,1972749.248727744,2094501.982893373
1.6,0.9495262584909833,0.9199736399677189,84412.99098255095,156854.66099934437,241267.65198189532,68162.199648061,309429.85162995633,86630.25036527276,141494.29508625815,228124.5454515309,65025.99825308734,293150.54370461823,86437.37041769228,141357.26605832865,227794.6364760209,67320.53980133415,295115.17627735506,81712.03432564324,139401.38018141268,221113.41450705592,66625.01448341075,287738.42899046664,71398.75199481744,135134.14589176973,206532.8978865872,65699.3525099905,272232.2503965777,27980.20880846728,113220.71978982998,141200.92859829727,82956.94130556638,224157.86990386364,438571.6068944439,827462.4680069436,1266034.0749013876,415790.04600145016,1681824.1209028375,1771.491508465208,3342.311067576168,5113.802576041377,1679.4715485838683,1771.491508465208,5021.782616160037,6793.274124625244,97361.80386400333,1990924.1200275135,2095079.198016142
1.6500000000000001,0.9569307185395163,0.9302377812393618,84433.41509462483,156864.05744188768,241297.4725365125,68153.05633618182,309450.52887269435,86659.60830933289,141500.95044010784,228160.55874944074,65027.97487912691,293188.53362856765,86490.05700492673,141366.78290949907,227856.8399144258,67324.6759971235,295181.51591154933,81839.0872887611,139448.03497293853,221287.12226169964,66628.00179321787,287915.1240549175,71814.25617905181,135275.0853246202,207089.341503672,65699.73141419978,272789.07291787176,27755.999418719184,113290.14578340878,141046.14520212795,82998.92537378834,224045.0705759163,438992.4232954166,827745.0568724622,1266737.4801678786,415832.3657936383,1682569.8459615167,1319.0004257811686,2487.049945548421,3806.0503713295893,1249.4135170216869,1319.0004257811686,3736.463462570108,5055.463888351276,84005.81108290155,2006449.4601374674,2095510.7351087201
