,hi1,bx1,hx1,by1,hy1,hi2,bx2,hx2,by2,hy2,hi3,bx3,hx3,by3,hy3,hi4,bx4,hx4,by4,hy4
29,0.39999999999999997,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6
30,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.55,0.39999999999999997,0.35,0.45,0.35,0.55
31,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.55,0.44999999999999996,0.35,0.45,0.35,0.55
32,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6
33,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6
34,0.35,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6,0.35,0.35,0.45,0.35,0.6
35,0.35,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6499999999999999
36,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6,0.35,0.35,0.45,0.35,0.6
37,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6
38,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6499999999999999,0.35,0.35,0.45,0.35,0.6499999999999999
