,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,he4,hi4,b4,h4,T,Weight,Mstar,Part Factor
19,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9575161903672262,3285.0625,538.9812839899876,1.2603146928055957
20,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9105063940536678,3263.5,524.3281487778172,1.275291239984922
21,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9005009802220888,3301.75,532.2073187689676,1.2662876056118801
22,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9104280207754618,3326.5,524.4166489542915,1.2751610925307946
23,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9002590890647145,3364.75,532.4862290650262,1.265873880755234
24,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0234574222236181,3277.75,543.0840535283986,1.2568176215365645
25,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0234574222236161,3340.75,543.0840535283985,1.2568176215365645
26,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9696949575064329,3314.3125,528.7938028827925,1.2727183434921685
27,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9571689031057133,3348.0625,538.9605171910483,1.2603783885881907
28,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9696949395173218,3377.3125,528.7938066004301,1.272718340562607
29,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.957104324380909,3411.0625,539.0329526315066,1.2602711267010605
30,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9094698572823954,3389.5,524.266769803087,1.2754313173952925
31,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8991807690664528,3427.75,532.4069265036694,1.2660924221882601
32,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9094021380961003,3452.5,524.3418708348229,1.2753214347099322
33,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8989709634261608,3490.75,532.6463968981757,1.2657385040803413
34,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0234574222236175,3403.75,543.0840535283985,1.2568176215365647
35,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0234574222236155,3466.75,543.0840535283971,1.2568176215365665
36,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9695132776842326,3440.3125,528.7558537907015,1.2727763823145537
37,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9568648136057187,3474.0625,539.0196333119184,1.2603139427087333
38,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9695132671491421,3503.3125,528.7558591512411,1.2727763752165635
39,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9568200663058758,3537.0625,539.0694477171651,1.2602403372098403
40,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9087358435055879,3515.5,524.2391202335455,1.2755081740791594
41,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8982170564644101,3553.75,532.5945075124077,1.2658875588371803
42,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9086885427557925,3578.5,524.2909151116462,1.2754326535436702
43,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.898069786808653,3616.75,532.7614008885837,1.2656415259746054
44,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0073037372849687,3021.8125,545.5262668363155,1.2544442078159312
45,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0073037372849631,3080.875,545.5262668363152,1.254444207815932
46,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9556713869143435,3058.375,531.4559004711587,1.270002820076474
47,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.944089380453812,3092.125,541.1284565376475,1.2582553469872289
48,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9556713320301193,3117.4375,531.4558984842245,1.2700028348049004
49,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9440094884695538,3151.1875,541.2227309023524,1.2581148202004284
50,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8973479285750522,3133.5625,526.4604907346641,1.2732622736502057
51,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8876049297710966,3171.8125,534.3922986316743,1.2641457818451496
52,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8972654344820838,3192.625,526.5578175222981,1.2731184932473603
53,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8873373705360149,3230.875,534.7134776557559,1.2636676327766914
54,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789409,3084.8125,541.0904080068067,1.263547668297351
55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789392,3147.8125,541.0904080068082,1.2635476682973483
56,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.978301694147351,3143.875,548.7603530296236,1.2521541016548945
57,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.978301694147342,3206.875,548.7603530296221,1.2521541016548967
58,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9305578233935274,3121.375,525.6816973409875,1.2811861639556
59,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.918013138961775,3155.125,536.4985143651272,1.268053579721852
60,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9305577502622022,3184.375,525.6816951211883,1.2811861838760663
61,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9179424937941525,3218.125,536.5847348931952,1.267924735661471
62,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.92337247518431,3180.4375,533.8372431535639,1.2692713886210036
63,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9109055179057326,3214.1875,545.0620976671128,1.255374028295452
64,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9233724070871997,3243.4375,533.8372443604355,1.26927140152758
65,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9108388026496472,3277.1875,545.1465073866743,1.2552477251798977
66,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8706502874401078,3196.5625,520.7413366351293,1.2846081536752278
67,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8606943598431486,3234.8125,529.240087161684,1.2748473168847452
68,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8705772847601178,3259.5625,520.8303106803266,1.2844767205857108
69,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8604729536085156,3297.8125,529.5168774233304,1.2744341391758782
70,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8629270878275372,3255.625,529.7473281799728,1.2715050949694338
71,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8529566835210722,3293.875,538.6675979865968,1.2609590378908508
72,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8628581593800532,3318.625,529.8348322014479,1.2713752081697776
73,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8527439492807294,3356.875,538.944429673326,1.2605450094377193
74,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789412,3210.8125,541.0904080068065,1.2635476682973512
75,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789408,3273.8125,541.090408006808,1.2635476682973485
76,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9783016941473427,3269.875,548.7603530296212,1.2521541016548978
77,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9783016941473398,3332.875,548.7603530296221,1.2521541016548972
78,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9302420485222805,3247.375,525.6095306745078,1.2812962798697314
79,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9175309152616644,3281.125,536.5547182295404,1.2680117951839345
80,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9302420067358702,3310.375,525.6095323391287,1.2812962858662515
81,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9174560256799613,3344.125,536.6450293745703,1.2678773585398175
82,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9230535834451944,3306.4375,533.7687329494038,1.2693777644575608
83,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9104275920539896,3340.1875,545.1213435180894,1.2553273450572764
84,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9230535425982692,3369.4375,533.7687373888137,1.2693777654705762
85,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9103552465167735,3403.1875,545.2118843615467,1.2551923359901769
86,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8694361560970572,3322.5625,520.6272415937876,1.2848390797013816
87,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8591838790567716,3360.8125,529.4007792488619,1.2747387554173684
88,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8693578920124864,3385.5625,520.7208091607548,1.2847017154184066
89,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8589458479346255,3423.8125,529.6950610891581,1.2743014088960443
90,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8617104004746668,3381.625,529.6468567684037,1.271719832960329
91,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8514573620554027,3419.875,538.8445459642012,1.2608251213509127
92,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8616348348016086,3444.625,529.7411091946119,1.271580706749284
93,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8512236285974624,3482.875,539.145776046915,1.2603763395202878
94,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789454,3336.8125,541.0904080068075,1.2635476682973497
95,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789532,3399.8125,541.0904080068074,1.2635476682973503
96,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9783016941473486,3395.875,548.7603530296232,1.2521541016548956
97,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9783016941473465,3458.875,548.7603530296221,1.252154101654897
98,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9299712779068717,3373.375,525.5477605118556,1.2813908966969463
99,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9170991754936691,3407.125,536.6207825089128,1.2679509326893805
100,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9299712568799994,3436.375,525.5477651674823,1.2813908930668467
101,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9170352429778381,3470.125,536.6970743235796,1.267837734427566
102,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.922780127412136,3432.4375,533.7101044180533,1.2694691731277148
103,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9099988793973476,3466.1875,545.1918132254236,1.2552594815890987
104,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9227801051221691,3495.4375,533.7101115792075,1.2694691654360568
105,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9099356994721658,3529.1875,545.270130109272,1.255143040319677
106,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8683593252672918,3448.5625,520.5456605062602,1.2850170510898045
107,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8578112249031693,3486.8125,529.5989972783791,1.2745634557187768
108,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8682918137785774,3511.5625,520.6249991568066,1.2849011915505206
109,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8576048997929923,3549.8125,529.8515725094408,1.274189516513254
110,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8606306958084204,3507.625,529.579187931085,1.2718804839835183
111,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8500916745465722,3545.875,539.0640225311929,1.2606166790096442
112,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8605640352015622,3570.625,529.6610328115605,1.2717602462622892
113,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8498845781041477,3608.875,539.3286417982208,1.2602237458664267
114,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789537,3462.8125,541.0904080068069,1.2635476682973505
115,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9849110165789496,3525.8125,541.0904080068074,1.26354766829735
116,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9783016941473506,3521.875,548.7603530296221,1.252154101654897
117,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.97830169414734,3584.875,548.7603530296221,1.252154101654897
118,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9297826861379009,3499.375,525.5048002325946,1.2814568955533727
119,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9167843987400255,3533.125,536.6810796727966,1.2678882937314968
120,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9297826728741098,3562.375,525.5048065240087,1.2814568876497907
121,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9167401155911827,3596.125,536.7335316140233,1.2678106423285858
122,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9225896590477334,3558.4375,533.6693366482837,1.2695329349482458
123,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9096852726139169,3592.1875,545.2570644024782,1.255189079260571
124,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9225896437716212,3621.4375,533.6693456064363,1.2695329228743872
125,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9096406958004228,3655.1875,545.3119474986452,1.255107642936532
126,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.867584206491505,3574.5625,520.5024146306936,1.2851235090943036
127,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8567967184808477,3612.8125,529.7869442340946,1.274372255427439
128,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8675370830237461,3637.5625,520.5571143694954,1.2850439243217158
129,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8566519062446143,3675.8125,529.9629607240215,1.2741123557385776
130,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8598525903050174,3633.625,529.5478503471782,1.271971494282146
131,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8490785260054255,3671.875,539.274277436489,1.2603908803392179
132,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8598052051285205,3696.625,529.6053726969063,1.27188726806437
133,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8489305257701203,3734.875,539.4622217641353,1.260112449368169
134,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0073037372849598,3139.9375,545.5262668363154,1.2544442078159317
135,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,1.0073037372849665,3199.0,545.5262668363148,1.2544442078159326
136,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9553278784121856,3176.5,531.3830576663318,1.2701141633256092
137,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9435629807270279,3210.25,541.1952903289605,1.2581985678601142
138,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9553278506492621,3235.5625,531.3830590678256,1.2701141664085513
139,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9434820662332092,3269.3125,541.2896491797235,1.2580583920531685
140,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8959761789206329,3251.6875,526.3501924633395,1.2734910064151983
141,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8858824872456371,3289.9375,534.6041430861662,1.2639687781347455
