,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,he4,hi4,b4,h4,T,Weight,Mstar,Part Factor
60,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.910782878466446,3184.375,536.3889830446411,1.2666502088900526
61,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8989494147809177,3218.125,547.3082525452965,1.25312425658716
62,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9175724520402317,3180.4375,528.4299057190111,1.27830798263506
63,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9055897793728152,3214.1875,539.059142933544,1.2653582714450236
64,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.910782823911532,3243.4375,536.3889850305262,1.2666502175607897
65,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8988743121409559,3277.1875,547.4057984341861,1.2529783675848498
66,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.857899925328141,3196.5625,522.954208542817,1.2824817447993568
67,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8479067245611874,3234.8125,531.765630072523,1.272279855543201
68,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8505811636681475,3259.5625,531.7571616187068,1.2696480980424407
69,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8405850641282597,3297.8125,540.9875024098169,1.2586675713546094
70,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8578174018850431,3255.625,523.0571060425555,1.28232992588381
71,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8476429427999159,3293.875,532.1045168792914,1.2717742808193366
72,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8505029559105625,3318.625,531.8587127102857,1.2694975837120204
73,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8403313432340865,3356.875,541.3267184463144,1.2581606208661777
74,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9330023855177126,3210.8125,549.745447226549,1.2552521676718111
75,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9279575136067185,3273.8125,556.3024692552476,1.2454639983943223
76,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9330023855177093,3269.875,549.7454472265485,1.2552521676718122
77,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9279575136067225,3332.875,556.3024692552467,1.245463998394323
78,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8785315412438043,3247.375,533.8161954523703,1.2739991902176
79,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8663708273768356,3281.125,545.5718870701628,1.2594334005426855
80,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.873008956793817,3310.375,540.8484190606068,1.263660484335279
81,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8609281386856987,3344.125,552.9741836789692,1.2484117140138273
82,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8785314822486276,3306.4375,533.8161986402898,1.2739991980442413
83,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8662958998702929,3340.1875,545.6744018209683,1.259279734418551
84,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8730088975457492,3369.4375,540.8484261346216,1.2636604852396653
85,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8608588469345438,3403.1875,553.0719921014366,1.2482650355869216
86,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8168191068130357,3322.5625,528.705143092918,1.2779823086689892
87,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8065249910653658,3360.8125,538.8139447344968,1.2659203016280123
88,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8108487369715304,3385.5625,536.5835198430326,1.266448763805228
89,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8005615148906072,3423.8125,547.1309905737344,1.2535853049210626
90,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8167403608317414,3381.625,528.8123351966462,1.2778235816121033
91,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8062730800884276,3419.875,539.1714261413256,1.2653848626945825
92,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.810775885949209,3444.625,536.6862860045346,1.2662960364539233
93,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8003252800033136,3482.875,547.4782984422734,1.2530646219838646
94,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9013131496070497,3336.8125,555.1476216322562,1.2502552041424158
95,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8971497110959208,3399.8125,560.9563392380728,1.2415612341786644
96,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9013131496070471,3395.875,555.1476216322561,1.2502552041424153
97,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8971497110959223,3458.875,560.9563392380734,1.2415612341786633
98,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8453083101225031,3373.375,538.6462151522304,1.2702025323776205
99,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8329050592900902,3407.125,551.5907608405325,1.2539221400535754
100,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8407213093127375,3436.375,544.9304790288676,1.2609339727189346
101,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8284025853850211,3470.125,558.2265201987868,1.2440103355484382
102,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8453082412033812,3432.4375,538.6462236063433,1.270202532696597
103,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.8328355839975395,3466.1875,551.6933593030701,1.2537679484427628
104,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8407212361807986,3495.4375,544.930492928235,1.2609339640145936
105,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8283401284417966,3529.1875,558.3213191824434,1.2438678562317704
106,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.7815416889024854,3448.5625,533.91234111332,1.274019479096506
107,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.7709267541499112,3486.8125,545.3457130315595,1.2600630290794639
108,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7765680018908283,3511.5625,541.0419505030517,1.2635446443098937
109,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7659609066284755,3549.8125,552.9369131365452,1.2487596572410555
110,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.7814678971177512,3507.625,534.020702467212,1.2738585629525996
111,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.7706907702565009,3545.875,545.7114147023956,1.259513558800136
112,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7765015927433361,3570.625,541.1425821160858,1.2633947552704796
113,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7657460317526026,3608.875,553.2806750520721,1.2482429493076355
114,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8740303958593143,3462.8125,560.0303317737014,1.2457504408534996
115,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8705333013090231,3525.8125,565.2269083751517,1.2379560360399477
116,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8740303958593181,3521.875,560.0303317737005,1.245750440853501
117,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8705333013090206,3584.875,565.2269083751521,1.2379560360399475
118,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8166287762268802,3499.375,543.0332885638297,1.2667915414147406
119,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8039974720465363,3533.125,557.1330567353154,1.2488407254557634
120,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8127521962467364,3562.375,548.7036111921592,1.2584053796310466
121,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.8002066413907624,3596.125,563.1378244386294,1.23984784173975
122,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8166286838431848,3558.4375,543.0333040271324,1.266791533286226
123,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.8039345375839392,3592.1875,557.2323827197865,1.2486911525569595
124,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.812752094131235,3621.4375,548.7036346588312,1.2584053591946749
125,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.800152024641817,3655.1875,563.2261260860435,1.239714891126615
126,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7508054155365684,3574.5625,538.6907825402125,1.270456680372005
127,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.739850441371209,3612.8125,551.4870652258044,1.254554132636433
128,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7465889580730198,3637.5625,545.2048174593654,1.2608561654941188
129,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7356363375237517,3675.8125,558.4913919587905,1.2440893635039791
130,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7507377165345717,3633.625,538.7968706199932,1.270298790028559
131,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6,0.35,0.35,0.35,0.6,0.7396345240090554,3671.875,551.848953732835,1.254009047880239
132,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7465300647930274,3696.625,545.2996614390346,1.2607146412301906
133,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.7354468744620554,3734.875,558.8182425995753,1.2435970274154962
134,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9456912217140166,3139.9375,547.1376267764751,1.2580094738515073
135,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9403441956039641,3199.0,553.8762494243321,1.2479653187475934
136,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8899362383470568,3176.5,531.122893876619,1.276888272894248
137,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.877201378259375,3210.25,543.1834374301004,1.2619350093098183
