IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.05,2.961739182147571e-27,1.6138627236988994e-15,10.045254081408196,4224.44848362877,4234.493737710179,185.6004088896386,4420.094146599818,43.35145746449269,3696.805451694532,3740.156909159025,185.6847010586723,3925.841610217697,53.396711545900885,7921.253935323302,7974.650646869204,371.2851099483109,8345.935756817515,53.39671154590079,7921.253935323289,7974.6506468691905,371.28510994831026,53.39671154590079,8292.539045271598,8345.935756817498,9.51714860063015e-10,1.7465743212782812e-21,8345.93575681845
0.1,1.7348404087669152e-18,6.866050396195116e-11,43.83366590728017,8951.495803120622,8995.329469027902,320.47350049359585,9315.802969521497,154.59944935857743,8015.297895147488,8169.897344506066,375.3911268153589,8545.288471321424,198.4331152658576,16966.79369826811,17165.22681353397,695.8646273089548,17861.091440842923,198.43311525223308,16966.79369710316,17165.226812355395,695.8646272611763,198.43311525223308,17662.658324364336,17861.091439616568,4.0489950576611726e-05,1.0230569010709187e-12,17861.09148010652
0.15000000000000002,3.3708287801464695e-14,1.3253292807841926e-08,112.03219519409498,14283.208523992049,14395.240719186144,294.1813820042849,14689.422101190428,334.9175978726312,12740.501689544079,13075.41928741671,871.9775368130395,13947.396824229749,446.94979306672616,27023.710213536127,27470.660006602855,1166.1589188173243,28636.81892542018,446.9497871431546,27023.70985538207,27470.65964252523,1166.1589033618393,446.9497871431546,28189.86875874391,28636.818545887065,0.007815631109614937,1.9878195299292468e-08,28636.826361538053
0.2,1.569824235512672e-11,3.599829405280367e-07,215.66975109375872,19558.01308511551,19773.68283620927,179.2793183445681,19952.96215455384,563.3103275026665,17373.521907205864,17936.83223470853,2182.392442193927,20119.224676902457,778.9800785964252,36931.53499232138,37710.5150709178,2361.671760538495,40072.186831456296,778.9797981646573,36931.52169701905,37710.50149518371,2361.670910339876,778.9797981646573,39293.19260735893,40072.17240552358,0.21228640381451327,9.257448175023431e-06,40072.38470118485
0.25,1.127547194744539e-09,3.646742716315731e-06,350.2175358865438,24539.675583665798,24889.89311955234,104.99770631867318,24994.890825871014,823.5595799352117,21822.294809855972,22645.854389791184,4251.019801605568,26896.874191396753,1173.7771158217556,46361.97039352177,47535.74750934352,4356.017507924242,51891.76501726777,1173.7728340351237,46361.8012710688,47535.57410510392,4356.0016177375255,1173.7728340351237,50717.80288880633,51891.57572284145,2.1505293969962453,0.0006649285623260696,51893.72691716701
0.3,2.6983523048400414e-08,2.064534331935044e-05,517.7062578101186,29361.91013834264,29879.616396152756,143.34019340697824,30022.956589559733,1090.0140935460236,25914.4328020436,27004.446895589623,7367.752356795863,34372.199252385486,1607.7203513561421,55276.34294038624,56884.06329174238,7511.092550202841,64395.15584194522,1607.6871160364633,55275.200249789115,56882.887365825576,7510.937278446884,1607.6871160364633,62786.137528236,64393.82464427246,12.174814629158714,0.015912518137327525,64406.01537141976
0.35000000000000003,3.168011833159309e-07,8.007112531122018e-05,703.6049397411418,33768.97003713047,34472.57497687161,397.38908739644853,34869.96406426806,1347.4412542247246,29720.742709066155,31068.18396329088,11287.228903704845,42355.41286699573,2051.046193965866,63489.71274619663,65540.75894016249,11684.617991101293,77225.37693126379,2050.881314667217,63484.60894144575,65535.490256112964,11683.678689185508,2050.881314667217,75168.28763063127,77219.16894529849,47.218920518965774,0.18682158613607758,77266.57468740358
0.4,2.2723163874243674e-06,0.00023884637242762172,858.768725186336,37228.67559100809,38087.44431619443,389.62005965290547,38477.06437584734,1555.6272319582947,32734.725151996754,34290.35238395505,13243.851810358645,47534.204194313694,2414.3959571446308,69963.40074300484,72377.79670014948,13633.47187001155,86011.26857016103,2413.8138024675395,69946.5312975242,72360.34509999175,13630.184592549613,2413.8138024675395,83576.71589007381,85990.52969254136,140.85034745830666,1.3400131503873536,86132.72005315006
0.45,1.1398634288855375e-05,0.0005885463308243318,1045.642683240629,40927.314134916116,41972.956818156745,1365.3550418248406,43338.311859981586,1746.5007576483556,35979.77438568095,37726.2751433293,17969.245395032627,55695.52053836193,2792.1434408889845,76907.08852059706,79699.23196148605,19334.60043685747,99033.83239834351,2790.468327221191,76860.94901599838,79651.41734321958,19323.00087038147,2790.468327221191,96183.94988637985,98974.41821360103,347.0691131026227,6.721915983203196,99328.20924268686
0.5,4.36920195384438e-05,0.0012555413684938225,1225.5117176172023,44359.32137893071,45584.83309654791,2072.0545455500314,47656.88764209794,1906.8302925752412,38857.79884695267,40764.62913952791,20954.14740726707,61718.77654679498,3132.3420101924435,83217.12022588338,86349.46223607582,23026.201952817104,109375.66418889293,3128.2725387013834,83109.00632988306,86237.27886858444,22996.286805591968,3128.2725387013834,106105.29313547503,109233.56567417641,740.3759637792673,25.765725702862586,109999.70736365854
