IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,3_R_ISDR_SD,3_R_ISDR_NSD,3_R_ISDR_TOTAL,3_R_PFA,3_R_TOTAL,4_R_ISDR_SD,4_R_ISDR_NSD,4_R_ISDR_TOTAL,4_R_PFA,4_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.9000000000000001,0.5418358455931871,0.6851975876895979,78338.58683586365,153855.91072849795,232194.4975643616,43863.73641196405,276058.23397632566,79641.14942923194,138606.95190753852,218248.10133677046,44216.97135646433,262465.0726932348,77499.65454342504,137860.26911692572,215359.92366035076,51689.8337339977,267049.75739434845,30359.362035134287,117870.7832103715,148230.1452455058,65890.5020443694,214120.6472898752,265838.75284365495,548193.9149633336,814032.6678069886,205661.0435467955,1019693.7113537842,38342.23728921857,79066.6557948815,117408.89308410007,29662.735204965273,38342.23728921857,108729.39099984677,147071.62828906532,438827.0629035657,757398.0845292747,1343296.7757219058
0.9500000000000001,0.5988243971585346,0.7414677857586585,78442.39125190968,153762.5988749113,232204.99012682098,45760.6345604417,277965.6246872627,79924.08157550773,138637.0817241594,218561.16329966713,45306.15289539163,263867.31619505875,77680.3007750219,137812.76657314962,215493.06734817152,52335.60120236581,267828.6685505373,28833.110710049434,116273.05524210287,145106.1659521523,65915.21409383841,211021.38004599072,264879.8843124888,546485.5024143232,811365.386726812,209317.60275203755,1020682.9894788495,27472.49846231672,56679.73679361808,84152.23525593482,21709.75547904241,27472.49846231672,78389.49227266049,105861.99073497721,415798.83746921504,837058.7790860152,1358719.6072902074
1.0,0.6510286256955802,0.7895830286852331,78975.46913619556,154240.63791268197,233216.10704887751,47024.89061404755,280240.99766292505,80379.63248756941,138956.01168477003,219335.64417233944,46809.532949315646,266145.1771216551,78289.15539114698,138224.95635227903,216514.111743426,54109.163265551404,270623.2750089774,32183.144856250605,118558.59324552958,150741.73810178018,69031.92832321848,219773.66642499866,269827.4018711625,549980.1991952606,819807.6010664231,216975.5151521331,1036783.1162185562,19813.29111306351,40384.770847993525,60198.061961057036,15932.403515373233,19813.29111306351,56317.17436336676,76130.46547643027,385162.57232358673,910031.7708507075,1371324.8086507246
1.05,0.6981783147273561,0.8300611682316372,80856.45983196897,155372.27887290862,236228.73870487759,48367.69163008267,284596.4303349602,82249.1536818587,139996.69018860784,222245.84387046655,47663.50321393197,269909.3470843985,80468.59604964821,139415.94802094708,219884.5440705953,54377.90799645709,274262.45206705236,39736.11669458086,122418.74991098458,162154.86660556545,69038.6826759658,231193.54928153125,283310.32625805674,557203.666993448,840513.9932515048,219447.78551643752,1059961.7787679425,14531.333574918932,28579.65843036256,43110.99200528149,11255.745654367696,14531.333574918932,39835.40408473025,54366.73765964918,350200.697452541,975939.3412878804,1380506.7764000706
1.1,0.7402573828409509,0.8636543499230902,81453.33862920046,155582.18331083574,237035.5219400362,48481.879301196546,285517.40124123276,82907.11431044353,140214.46488398575,223121.57919442927,47704.8401089726,270826.4193034019,80964.68820821028,139629.01266795633,220593.7008761666,54404.81606563306,274998.51694179967,40999.07177388969,123077.04385990373,164076.1156337934,68874.17448708315,232950.29012087657,286324.212921744,558502.7047226815,844826.9176444255,219465.70996288536,1064292.627607311,10140.107860915714,19779.248177131973,29919.35603804769,7772.328955652569,10140.107860915714,27551.577132784543,37691.684993700255,313573.71165173035,1034759.0112067697,1386024.4078522003
1.1500000000000001,0.777433394144107,0.8912177418052615,82905.14501195932,156122.67985161027,239027.82486356958,48815.357814976145,287843.1826785457,83983.4880668478,140580.58526793844,224564.07333478623,47953.52536340007,272517.5986981863,82085.89891873792,140089.85841383034,222175.75733256826,54598.336910355574,276774.09424292383,43687.53958908904,124947.12999311289,168634.66958220192,69270.3455559713,237905.01513817324,292662.0715866341,561740.2535264919,854402.3251131261,220637.5656447031,1075039.8907578292,7085.728623723337,13600.460667592877,20686.189291316216,5341.921848231424,7085.728623723337,18942.3825158243,26028.11113954764,277268.34881902195,1086725.0078835373,1390021.467842107
1.2000000000000002,0.8099970376799275,0.9136184985230652,83637.69724061916,156479.65024507343,240117.3474856926,49843.80306774705,289961.1505534396,84614.94603558272,140864.57069470815,225479.51673029087,49211.92508289874,274691.4418131896,82848.05473583716,140543.33898976102,223391.39372559817,55893.370213926886,279284.76393952506,46543.33467908701,126863.67831149505,173407.01299058206,70928.24421883066,244335.25720941272,297644.03269112605,564751.2382410376,862395.2709321636,225877.34258340334,1088272.613515567,4885.154469435826,9269.11589884152,14154.270368277344,3707.2663600505575,4885.154469435826,12976.382258892078,17861.536728327905,242650.79924332764,1132243.6671599892,1392756.0031316448
1.2500000000000002,0.8383132310642836,0.9316781461329574,84260.23575264182,156823.6641736073,241083.8999262491,50542.231274948426,291626.1312011975,85335.53469866625,141247.76236397508,226583.29706264133,50030.135150471935,276613.4322131133,83468.32583264603,140933.69028815438,224402.0161208004,56754.842101311326,281156.8582221117,50176.622365228126,128883.22669022824,179059.84905545638,71461.54191609181,250521.3909715482,303240.71864918224,567888.343515965,871129.0621651472,228788.7504428235,1099917.8126079708,3349.821315518864,6273.314765967393,9623.136081486258,2527.369795185529,3349.821315518864,8800.684561152922,12150.505876671787,210570.17627973104,1171825.0843085588,1394545.7664649617
1.3,0.8627835842946512,0.9461403708988574,85024.21592946304,157035.4680913153,242059.68402077834,52327.13001195814,294386.81403273647,86066.41978654027,141403.5252894637,227469.94507600396,51974.6708617541,279444.61593775806,84443.50545330803,141074.75124634517,225518.2566996532,58637.04402425428,284155.3007239075,51528.91380642123,129683.84550220684,181212.75930862807,74114.86002278322,255327.6193314113,307063.0549757326,569197.590129331,876260.6451050636,237053.70492074976,1113314.3500258133,2269.326556824035,4206.612246018384,6475.938802842419,1751.9276879880604,2269.326556824035,5958.539934006445,8227.86649083048,181475.54704587974,1206030.6445629655,1395734.0580996757
1.35,0.8838189481702979,0.9576567666480991,85228.82217900737,157113.0510221465,242341.87320115388,54188.555529032885,296530.4287301868,86289.14966299507,141448.76940154636,227737.91906454143,53378.009742599126,281115.92880714056,84730.77625049563,141152.81460345082,225883.59085394646,59833.56612466192,285717.1569786084,52395.7719790404,130020.96019348776,182416.73217252817,75313.60757525117,257730.33974777933,308644.52007153846,569735.5952206315,878380.11529217,242713.7389715451,1121093.854263715,1518.3709722144397,2802.803657164606,4321.174629379047,1194.0257216509399,1518.3709722144397,3996.829378815546,5515.2003510299855,155525.5175882328,1235434.650289735,1396475.3682289978
1.4000000000000001,0.9018203601695708,0.9667844143133612,85217.39337206977,157111.99284181956,242329.38621388935,54107.36799182001,296436.7542057093,86246.64003344582,141444.30961287726,227690.94964632308,53373.65791833542,281064.6075646585,84712.58434277729,141153.86838601305,225866.45272879035,59858.96569471312,285725.41842350346,52853.81196496635,130153.14492110423,183006.95688607058,75317.35119507843,258324.308081149,309030.4297132592,569863.3157618141,878893.7454750733,242657.342799947,1121551.0882750205,1007.7773541591456,1858.3779763166738,2866.1553304758195,791.3284627702376,1007.7773541591456,2649.7064390869114,3657.483793246057,132680.6360295192,1260597.6864342804,1396935.8062570456
1.4500000000000002,0.9171666515547118,0.9739906426133894,85197.78925719205,157109.7756407314,242307.56489792344,54129.693956049465,296437.2588539729,86219.98617105096,141441.219097473,227661.20526852395,53347.84646969837,281009.0517382223,84696.78766208695,141152.80515417492,225849.59281626187,59881.82473677059,285731.41755303246,53167.698228853864,130209.01916480411,183376.71739365798,75346.52996902191,258723.2473626799,309282.2613191838,569912.8190571835,879195.0803763672,242705.89513154034,1121900.9755079076,666.3307441292343,1227.8442067495578,1894.1749508787918,522.8958137390598,666.3307441292343,1750.7400204886176,2417.0707646178516,112775.94418479379,1282049.2972759535,1397242.312225365
1.5000000000000002,0.9302071261725944,0.9796616563182234,85223.298842057,157116.66964833348,242339.96849039049,54163.129325713846,296503.0978161043,86249.09451120457,141446.01212369674,227695.1066349013,53342.02626738087,281037.1329022822,84734.03074543989,141160.0687069705,225894.09945241036,59819.75390446084,285713.8533568712,53171.21619420818,130214.56151269373,183385.77770690192,75452.23513103012,258838.01283793204,309377.64029290964,569937.3119916944,879314.9522846041,242777.14462858567,1122092.0969131896,439.15272903799075,809.0097451928415,1248.1624742308322,344.615226590885,439.15272903799075,1153.6249717837266,1592.7777008217172,95574.85797813778,1300277.7525862956,1397445.3882652551
1.55,0.9412579553576936,0.984112805096218,85311.13499818722,157134.52438431894,242445.65938250616,54209.31137421366,296654.9707567198,86369.04591467607,141460.90789643774,227829.9538111138,53445.86276430576,281275.81657541957,84930.23240625407,141178.78532709525,226109.01773334932,59991.050611676736,286100.06834502605,54195.7278113806,130489.16390565643,184684.89171703704,75538.19894757716,260223.0906646142,310806.14113049797,570263.3815135083,881069.5226440064,243184.4236977733,1124253.9463417798,290.0586850436986,532.1961978252247,822.2548828689235,226.95096661963683,290.0586850436986,759.1471644448615,1049.20584948856,80807.26566949082,1315725.0082917414,1397581.4798107208
1.6,0.9506011890572528,0.9875990867214363,85503.83644092706,157161.78459266975,242665.6210335968,54074.85531808151,296740.4763516783,86584.7648948527,141478.38941880403,228063.15431365673,53311.57211392867,281374.7264275854,85261.02489283997,141205.27855766925,226466.3034505092,59968.4989724123,286434.8024229215,54701.2280288129,130816.59881943079,185517.82684824368,75632.26803550583,261150.0948837495,312050.8542574326,570662.0513885738,882712.9056460065,242987.19443992834,1125700.1000859346,191.15934844473972,349.5820775276088,540.7414259723486,148.85161548454766,191.15934844473972,498.4336930121565,689.5930414568962,68195.17444871314,1328785.3241879854,1397670.0916781554
1.6500000000000001,0.9584855248601659,0.9903250644443684,85508.98278204803,157165.4245845383,242674.40736658633,54072.88827781695,296747.29564440326,86591.87734445455,141481.4672499051,228073.34459435966,53310.29921569189,281383.64381005155,85266.23941785461,141207.50174082708,226473.7411586817,59977.87441924956,286451.6155779312,54718.32225213428,130832.28444430891,185550.6066964432,75640.9493403153,261191.5560367585,312085.4217964915,570686.6780195795,882772.0998160709,243002.0112530737,1125774.1110691444,125.34906959396751,229.21623095254304,354.5653005465105,97.6017266192536,125.34906959396751,326.8179575717966,452.1670271657641,57469.02011190221,1339806.3389168547,1397727.5260559227
1.7000000000000002,0.9651281870816157,0.992453776333883,85535.56564537705,157181.3375511964,242716.90319657343,54059.89517596526,296776.7983725387,86616.23535005,141490.24750851304,228106.48285856305,53308.57975978234,281415.0626183454,85308.68602154084,141219.71328523837,226528.3993067792,59977.87441924956,286506.27372602874,54879.27570263499,130970.45234807674,185849.72805071174,75667.27268629553,261517.00073700727,312339.7627196029,570861.7506930246,883201.5134126274,243013.6220412927,1126215.13545392,82.19236470615571,150.22255508299654,232.4149197891522,63.949156128779435,82.19236470615571,214.17171121177597,296.3640759179317,48377.26192729919,1349091.6966199672,1397765.3226231844
1.7500000000000002,0.970717441927254,0.9941144713447954,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,53.95383115045508,98.46602231146018,152.41985346191524,41.88177798428725,53.95383115045508,140.34780029574742,194.3016314462025,40691.3294168342,1356904.5627277785,1397790.193776059
1.8,0.9754154128721242,0.9954091631785673,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,35.33316749638363,64.48321434916537,99.816381845549,27.427447597531582,35.33316749638363,91.91066194669695,127.24382944308059,34207.47538822655,1363471.559399849,1397806.2786175187
1.85,0.9793609666887073,0.9964180805958297,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,23.14370891237304,42.2373890703115,65.38109798268454,17.96535403941935,23.14370891237304,60.20274310973085,83.34645202210389,28746.661903141285,1368986.7997210494,1397816.8080762126
1.9000000000000001,0.9826725201580648,0.9972041354664628,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,15.16628887950095,27.67855604223195,42.84484492173289,11.772864505683312,15.16628887950095,39.45142054791526,54.617709427416216,24153.27037027468,1373615.811025685,1397823.699105387
1.9500000000000002,0.9854506755860967,0.9978165444142472,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,9.945233555734871,18.15010293635863,28.095336492093498,7.720009031826803,9.945233555734871,25.87011196818543,35.8153455239203,20293.174875880733,1377499.2189191075,1397828.2091405122
2.0,0.9877806345377034,0.9982937380056236,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,6.527128580266768,11.912043588194681,18.43917216846145,5.066697660659506,6.527128580266768,16.97874124885419,23.505869829120957,17051.534602916236,1380756.1212841528,1397831.1617568983
2.05,0.9897343677110928,0.9986656806849632,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,4.288182630705948,7.825955591795755,12.114138222501701,3.3287110306306493,4.288182630705948,11.154666622426404,15.442849253132351,14330.531535397242,1383487.1214112972,1397833.0957959476
2.1,0.991372537878192,0.9989557099175403,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,2.820538365791959,5.147497179244479,7.968035545036437,2.1894489995131106,2.820538365791959,7.336946178757589,10.157484544549549,12047.190131595036,1385777.0159555308,1397834.3635716704
2.15,0.9927461849027421,0.9991819871973169,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,1.8576093082515903,3.3901466437519963,5.247755952003587,1.441973238430211,1.8576093082515903,4.832119882182207,6.689729190433797,10131.355320086928,1387697.1503166575,1397835.1953659349
2.1999999999999997,0.9938981890080336,0.9993586383706959,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,1.2251507253916276,2.2359064423972073,3.4610571677888347,0.9510258972167136,1.2251507253916276,3.1869323396139206,4.4120830650055485,8523.865562412562,1389307.464048785,1397835.7416942625
2.25,0.9948645322036955,0.9994966469658104,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,0.8092458813524147,1.476877940076217,2.2861238214286317,0.6281788635729684,0.8092458813524147,2.1050568036491857,2.9143026850016005,7174.9325280441135,1390658.2541291108,1397836.10095984
2.3,0.9956753792063369,0.9996045522431061,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,0.5353834541085067,0.9770775867691127,1.5124610408776193,0.41559256281366386,0.5353834541085067,1.3926701495827767,1.9280536036912834,6042.723564619916,1391791.6859085725,1397836.3375267962
2.35,0.9963559991086108,0.9996889935453637,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,0.35479351551462524,0.647500010095758,1.002293525610383,0.27540923286080626,0.35479351551462524,0.9229092429565642,1.2777027584711895,5092.134365870916,1392743.0814547834,1397836.4935234128
2.4,0.9969275480400295,0.9997551341115966,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,0.23552726380462238,0.42983848075721875,0.6653657445618412,0.18282854732603446,0.23552726380462238,0.6126670280832532,0.8481942918878757,4293.734769187698,1393542.0135841211,1397836.5965476008
2.45,0.9974077315217325,0.9998069906405688,85632.6687107779,157237.98761387152,242870.6563246494,54059.89517596526,296930.5515006147,86689.68690067975,141524.24726679325,228213.934167473,53308.57975978234,281522.51392725535,85386.02843817617,141251.65793383337,226637.68637200954,59977.87441924956,286615.5607912591,55351.771510033504,131322.5184258257,186674.2899358592,75667.27268629553,262341.5626221547,313060.1555596673,571336.4112403238,884396.5667999911,243013.6220412927,1127410.1888412838,0.15663403831548947,0.28585793413813965,0.44249197245362903,0.12158751061102988,0.15663403831548947,0.40744544474916955,0.564079483064659,3622.8688918108774,1394213.2317255978,1397836.6646968918
