IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,3_R_ISDR_SD,3_R_ISDR_NSD,3_R_ISDR_TOTAL,3_R_PFA,3_R_TOTAL,4_R_ISDR_SD,4_R_ISDR_NSD,4_R_ISDR_TOTAL,4_R_PFA,4_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.55,0.0001255418779660708,3.6644444114637407e-06,1482.4867615324101,53047.369210231926,54529.85597176434,3787.9563074734374,58317.812279237776,997.4083366896722,60639.52772969235,61636.936066382026,5859.056306043505,67495.99237242553,987.7141379330936,61456.39636234931,62444.110500282404,15971.493246211461,78415.60374649387,1763.1089720695838,47878.52320304517,49641.632175114755,37065.09472660727,86706.72690172202,5230.71820822476,223021.81650531874,228252.53471354354,62683.60058633567,290936.13529987924,5230.042368768028,222993.00077919738,228223.04314796542,62675.50149766757,5230.042368768028,285668.50227686495,290898.54464563297,4.321394033062379,148.06720431175748,291050.93324397784
0.6000000000000001,0.0003432900854401107,1.5992161473509418e-05,1508.7120039014203,56352.892589218696,57861.604593120115,4745.154908645666,62606.75950176578,824.569867933342,62824.34739087397,63648.91725880731,7187.774940196387,70836.6921990037,848.4727220604333,63403.03703861913,64251.50976067956,18146.69521712731,82398.20497780688,1729.2481862707787,49844.58873141809,51573.83691768887,40216.90510859032,91790.74202627919,4911.002780165974,232424.86575012986,237335.86853029585,70296.53017455968,307632.3987048556,4909.238371013679,232341.36089812557,237250.59926913926,70271.2742651728,4909.238371013679,302612.63516329834,307521.873534312,18.855076863716302,404.8848403621855,307945.6134515379
0.6500000000000001,0.000816523756551529,5.673021790453171e-05,1393.26420879172,60722.54685387978,62115.8110626715,6563.77287930471,68679.5839419762,632.0317526025876,65783.61657118429,66415.64832378688,9838.315608002504,76253.96393178939,695.3266212335702,66013.00585765747,66708.33247889104,21458.330403457036,88166.66288234807,1641.6762050046195,52572.09431330959,54213.77051831421,44385.01593217847,98598.78645049268,4362.298787632497,245091.26359603112,249453.56238366364,82245.43482294271,331698.9972066063,4358.489594946963,244877.2480290037,249235.7376239507,82173.61747984042,4358.489594946963,327050.86550884414,331409.3551037911,66.85439309682876,963.0283682660358,332439.23786515393
0.7000000000000001,0.0017325148333247205,0.00016983757726430146,1220.4141488897187,65310.74953615003,66531.16368503975,8243.30332085911,74774.46700589886,490.0612840008305,68695.71014175052,69185.77142575134,12245.484309788366,81431.25573553971,578.1041114139799,68492.41549319073,69070.5196046047,24621.212341483388,93691.7319460881,1561.5521521992323,55149.906123371795,56711.45827557103,47967.308607402905,104678.76688297393,3850.1316965037613,257648.78129446306,261498.91299096684,93077.30857953377,354576.22157050064,3842.8085220761523,257158.7183264369,261001.52684851308,92900.27012482344,3842.8085220761523,350058.9884512604,353901.79697333655,199.9636094240003,2043.3709607910419,356145.1315435516
0.7500000000000001,0.003343665047126781,0.0004416811142197961,1075.8405536876614,70958.0986451637,72033.93919885137,10195.563818547487,82229.50301739885,411.31167952133137,71969.12401630373,72380.43569582506,14382.089621294484,86762.52531711954,556.7246871051387,71298.21881997798,71854.94350708311,27120.082697066722,98975.02620414984,1514.388220079996,57530.691164294,59045.079384373996,50551.21147980533,109596.29086417932,3558.2651403941272,271756.1326457394,275314.3977861336,102248.94761671402,377563.3454028475,3544.8011300697685,270727.8429508223,274272.6440808921,101862.05096004336,3544.8011300697685,372589.89391086565,376134.6950409354,519.187845506967,3943.6014794744947,380597.48436591687
0.8,0.005959598577924255,0.0010206287961459655,1445.254695124981,76791.24411566678,78236.49881079176,12798.598859651658,91035.09767044341,858.3705255601392,75876.16184458652,76734.53237014666,16882.607019250652,93617.13938939731,772.5828299937103,74609.56241610392,75382.14524609763,30146.09312027531,105528.23836637294,1424.63950364531,60372.175532474175,61796.815036119486,53571.120064200935,115367.93510032042,4500.84755432414,287649.1439088314,292149.99146315554,113398.41906337856,405548.41052653413,4469.457991594861,285643.0371172172,290112.49510881206,112607.56206464034,4469.457991594861,398250.59918185754,402720.0571734524,1196.581017696431,7028.8983608486,410945.5365519974
0.8500000000000001,0.009929369651218035,0.0021337028384174014,2813.1610007092418,84926.36141126844,87739.52241197768,11082.468753350066,98821.99116532775,2508.9771546771235,80909.45872990429,83418.43588458141,14658.530631271724,98076.96651585314,2119.9222125665474,78743.56220651141,80863.48441907795,29482.35136407373,110345.83578315168,2498.1892594107685,64915.245379775144,67413.43463918591,54300.87017286762,121714.30481205354,9940.24962736368,309494.6277274593,319434.877354823,109524.22092156313,428959.09827638615,9820.55027289504,305767.72865155403,315588.27892444906,108205.34272086859,9820.55027289504,413973.0713724226,423793.62164531765,2491.5543672675312,11710.944815013901,437996.1208275991
0.9000000000000001,0.015616483095585977,0.004094689860874535,3677.9227592027214,89224.37945165575,92902.30221085847,10838.374171386451,103740.67638224491,3220.3469529300005,83426.45685216729,86646.8038050973,14653.298666193783,101300.10247129109,2421.103197202684,80349.2187383152,82770.32193551789,30483.953369855168,113254.27530537306,2542.52362024463,65848.88498241472,68391.40860265934,55231.40160836952,123622.81021102886,11861.896529580035,318848.940024553,330710.836554133,111207.02781580492,441917.8643699379,11628.843140375004,312584.44210621,324213.285246585,109022.11795158027,11628.843140375004,421606.56005779025,433235.40319816524,4753.960858296592,18418.467451714874,456407.8315081767
0.9500000000000001,0.023370631745974268,0.0072994021742887275,4109.924280204081,91992.39503148236,96102.31931168644,13869.27001944989,109971.58933113633,3520.8248724514597,85082.30195688133,88603.12682933279,17175.374633384257,105778.50146271705,2261.4518458679117,81603.65437005142,83865.10621591932,32766.03504579007,116631.14126170939,2446.4444594667593,67284.07610950783,69730.52056897459,57334.32701789198,127064.84758686657,12338.645457990213,325962.4274679229,338301.07292591315,121145.00671651619,459446.07964242937,11962.323653029845,316020.7552258896,327983.0788789195,117450.15157664566,11962.323653029845,433470.9068025353,445433.23045556515,8407.895938427822,27563.902672869353,481405.0290668623
1.0,0.03350021372243511,0.012206550246103398,4506.71309471509,94357.77403117494,98864.48712589002,16974.62444209702,115839.11156798704,4179.719951256151,87012.2497412044,91191.96969246055,20432.890950148834,111624.86064260939,3130.1454636108915,83926.46843271649,87056.61389632738,35663.425803064674,122720.03969939206,3004.5416756024697,69716.3230374431,72720.86471304556,59981.42902158967,132702.29373463523,14821.120185184602,335012.8152425389,349833.93542772357,133052.3702169002,482886.3056446237,14149.75542586274,319837.4576943372,333987.2131202,127025.38498287149,14149.75542586274,446862.84267720865,461012.5981030714,13914.415285030476,39510.98286954029,514437.99625764217
1.05,0.046249029099400665,0.019305934822588695,7395.456656796847,99779.12264963737,107174.57930643421,20207.68852847501,127382.26783490923,7184.924939280139,91421.40306450226,98606.3280037824,22984.149351550088,121590.47735533249,5219.077432083088,87674.67644138119,92893.75387346427,37315.76781941652,130209.5216928808,4741.069443282184,73979.30018686628,78720.36963014846,61495.207843595876,140215.57747374434,24540.52847144226,352854.5023423871,377395.03081382933,142002.81354303748,519397.84435686684,22953.686778126266,330038.1951612786,352991.8819394048,132820.61580184,22953.686778126266,462858.81096311857,485812.49774124485,21716.81262709394,54547.25189575481,562076.5622640935
1.1,0.061779428969501914,0.029078372317881542,11255.806103893527,105852.03332148663,117107.83942538015,23827.049496812528,140934.88892219268,10952.295549318547,95981.40076170971,106933.69631102825,25824.455445709624,132758.15175673788,7266.914413397376,90841.45361547878,98108.36802887615,39273.25215461698,137381.62018349313,7107.05535260933,78209.26784798424,85316.32320059357,62867.460895780256,148183.78409637383,36582.07141921878,370884.15554665937,407466.22696587816,151792.21799291938,559258.4449587975,33324.022531497074,337852.7097161323,371176.73224762944,138273.39722059903,33324.022531497074,476126.1069367314,509450.12946822844,32176.981390793062,72864.190656469,614491.3015154905
1.1500000000000001,0.08016294809446589,0.041953252207213035,12699.646411481044,108287.70019743996,120987.34660892101,25186.954961494033,146174.30157041503,11868.12240662695,97721.55926329305,109589.68166992,26992.701871707293,136582.3835416273,7587.843572043919,93143.57322575679,100731.4167978007,40237.61841148515,140969.03520928585,6200.786700175415,80936.84041137618,87137.6271115516,64503.56843432828,151641.1955458799,38356.39909032733,380089.673097866,418446.07218819327,156920.84367901477,575366.915867208,33801.457643057045,334952.8446485688,368754.3022916258,138286.00642197896,33801.457643057045,473238.8510705477,507040.30871360475,45514.186819563634,94546.16902372582,647100.6645568942
1.2000000000000002,0.10137835024179404,0.0582697055257133,12572.346018055636,110052.88092590532,122625.22694396097,27386.636381540666,150011.86332550162,12922.169358646923,99856.11202168275,112778.28138032967,27233.81959981726,140012.10098014693,9164.39244163751,95977.95883467062,105142.35127630812,40454.5997461354,145596.95102244354,8087.482984095192,84493.5915786002,92581.07456269539,64983.347076718725,157564.4216394141,42746.390802435264,390380.5433608589,433126.93416329415,160058.40280421206,593185.3369675062,36174.52780198683,330363.1383624929,366537.6661644797,135450.90084781422,36174.52780198683,465814.0392103071,501988.56701229396,61757.53545096349,119568.14045825788,683314.2429215154
1.2500000000000002,0.12531619359390728,0.07824627216317016,20328.042518338483,117944.86861498826,138272.91113332674,30384.618058017095,168657.52919134384,20308.768167813672,106388.62451819274,126697.39268600641,30089.007668101134,156786.40035410755,17227.28884364142,103759.09273076699,120986.38157440841,42920.571768191505,163906.9533425999,12694.427315980622,92608.97460564761,105303.40192162823,67826.50480518414,173129.90672681236,70558.52684577419,420701.5604695956,491260.0873153698,171220.7022994939,662480.7896148637,56887.3225391336,339187.71313724,396075.0356763736,138045.50282602216,56887.3225391336,477233.21596326213,534120.5385023957,80720.71454609337,147801.02656625537,762642.2796147445
1.3,0.15178852383023972,0.10196215703849293,30465.08875882339,124968.13439474553,155433.22315356892,31330.96337491033,186764.18652847924,29605.99667462256,112333.55122359171,141939.54789821428,32741.34371832515,174680.89161653945,25052.70870573382,109795.89277687235,134848.60148260617,45125.29326774265,179973.89475034882,17403.060260887683,98730.17645875219,116133.23671963987,69861.55385499647,185994.79057463634,102526.85440006744,445827.7548539618,548354.6092540292,179059.15421597462,727413.7634700038,78097.37114942032,339598.5943709956,417695.9655204159,136394.01409838884,78097.37114942032,475992.60846938443,554089.9796188048,102003.11020404415,179023.14936077571,835116.2391836246
1.35,0.18054209780619052,0.12935116772052152,33886.11147500195,128144.36316075106,162030.47463575302,33086.00393561045,195116.4785713635,32108.500308819268,114896.32023085386,147004.82053967312,34457.01548812474,181461.83602779786,28402.447256167303,113254.16414537955,141656.61140154686,46323.85772372845,187980.46912527533,20595.479466051933,102610.394062852,123205.87352890393,71422.36067772374,194628.23420662768,114992.53850604047,458905.2415998365,573897.780105877,185289.2378251874,759187.0179310645,82042.58407146142,327410.5637976779,409453.1478691393,132196.47178248366,82042.58407146142,459607.0355801616,541649.6196516231,125016.47716938067,212935.8275966467,879601.9244176504
1.4000000000000001,0.2112735676763522,0.16020763955974188,38097.12765719424,130729.8826149221,168827.01027211634,35197.679654336156,204024.6899264525,37068.84660087474,117444.13564161543,154512.98224249016,36092.16434881149,190605.14659130166,33346.387810663204,116036.15406759134,149382.54187825456,47476.58148556015,196859.12336381472,23998.31296995774,105586.39395649287,129584.70692645061,72607.23570658425,202191.94263303487,132510.67503868992,469796.56628062174,602307.2413193117,191373.66119529205,793680.9025146037,87770.62307269988,311177.47553414607,398948.098606846,126759.48921028615,87770.62307269988,437936.96474443225,525707.5878171321,149032.11770552973,249181.28530196816,923920.99082463
1.4500000000000002,0.24364523877239735,0.1942023317738838,38865.55825467166,131598.9271132707,170464.48536794237,38193.43766561891,208657.92303356127,39160.19622708281,118697.15745002203,157857.35367710484,38330.26946177413,196187.62313887896,36977.06918775308,117876.47597656399,154853.54516431707,49055.727743943964,203909.27290826105,26865.10745046819,108124.71267794695,134989.82012841513,73865.4983828367,208855.31851125183,141867.93111997575,476297.2732178037,618165.2043377794,199444.93325417372,817610.1375919532,86464.09234332501,290288.3765856183,376752.46892894333,121555.48466914245,86464.09234332501,411843.86125476076,498307.9535980858,173240.82402315998,287361.237010087,958910.0146313327
1.5000000000000002,0.27730028438901894,0.23090551230873613,39026.69121173913,130944.28201901297,169970.9732307521,39619.47036563643,209590.44359638853,39805.53610089304,118489.57677580885,158295.1128767019,38589.59803524474,196884.71091194663,37099.32605022649,118253.25502499644,155352.58107522293,49665.20150181143,205017.78257703438,25689.877729580345,109142.18377632133,134832.0615059017,74385.11382280198,209217.17532870366,141621.431092439,476829.2975961396,618450.7286885786,202259.38372549458,820710.1124140732,78716.64236599529,265033.3427573165,343749.9851233118,112420.69403672607,78716.64236599529,377454.03679404256,456170.67916003783,196816.9240324524,327054.8324554618,980042.4356479521
1.55,0.31187660018245944,0.2698142090964788,50944.54354389855,137451.57822493452,188396.12176883308,40271.38679950715,228667.5085683402,52490.66032927086,124352.35286719039,176843.01319646125,38820.597814876885,215663.61101133813,52453.89285136811,124814.45086336236,177268.34371473046,50095.66132402608,227364.00503875653,35309.634074585396,116911.83157306937,152221.46564765478,75359.85519688236,227581.32084453714,191198.73079912292,503530.21352855663,694728.9443276797,204547.50113529246,899276.4454629719,96069.31829232615,253002.74824575224,349072.0665380785,102776.51378926673,96069.31829232615,355779.262035019,451848.5803273452,218978.46086255708,367834.9967948772,1038662.0379847795
1.6,0.3470187697239216,0.31038078268843794,64460.68075244481,144483.65747096174,208944.33822340655,49098.41446047268,258042.75268387923,65618.44565668057,130336.23696199196,195954.68261867255,44352.466484180426,240307.14910285297,66310.4245387766,130869.83051493825,197180.25505371485,54493.9116769976,251674.16673071246,48227.23079243871,124850.1143088634,173077.3451013021,79008.41823340327,252085.76333470538,244616.7817403407,530539.8392567553,775156.6209970961,226953.21085505397,1002109.83185215,110152.99280757,238906.5487739636,349059.5415815336,102198.93837663428,110152.99280757,341105.48715059785,451258.4799581679,239037.356484927,409282.5430778823,1099578.3795209771
1.6500000000000001,0.38238786582127154,0.35204043136199953,68817.23819244634,146992.30216670324,215809.54035914957,52390.976479767465,268200.51683891704,69810.58277529752,132374.54245102048,202185.125226318,48478.54636020091,250663.6715865189,69821.25754255304,132644.14072717237,202465.3982697254,57610.037652321495,260075.4359220469,58156.87323257356,128599.21723533038,186756.09046790394,80954.77844379644,267710.8689117004,266605.9517428705,540610.2025802265,807216.1543230969,239434.33893608634,1046650.4932591831,106692.42051425145,216345.54926820617,323037.96978245757,95818.67549588143,106692.42051425145,312164.2247640876,418856.64527833904,256435.77917509436,450997.73216868006,1126290.1566221134
1.7000000000000002,0.4176690171078867,0.39423583893798436,70835.08608186615,148395.432547718,219230.51862958414,52732.888997042304,271963.40762662643,71807.86635630675,133631.45893773032,205439.32529403706,47644.86593710342,253084.1912311405,71945.1413959002,133916.255013508,205861.3964094082,57345.675022844094,263207.0714322523,63573.548803905585,130704.33164508111,194277.8804489867,81278.44593960076,275556.3263885875,278161.64263797866,546647.4781440375,824809.1207820161,239001.8758965906,1063810.9966786066,98122.97681619588,192832.76197203403,290955.7387882299,84309.16392793307,98122.97681619588,277141.9258999671,375264.90271616296,270767.32545675564,492609.1969686658,1138641.4251415844
1.7500000000000002,0.45257682298187407,0.43643780538724447,71966.85291247451,149611.4526841923,221578.30559666682,54599.87906971756,276178.18466638436,73002.5794816401,134654.0794998549,207656.658981495,50118.87861047932,257775.53759197434,73191.71075882732,135055.31575622238,208247.02651504969,59236.37676980668,267483.40328485635,65136.04678195881,132039.9046704433,197175.9514524021,83288.09154351578,280464.0429959179,283297.1899349007,551360.7526107129,834657.9425456137,247243.22599351936,1081901.168539133,87399.16816462218,170098.65557745085,257497.82374207306,76276.2676577795,87399.16816462218,246374.92323523035,333774.09139985254,281783.656014185,533780.3289300322,1149338.0763440698
1.8,0.4868588052800797,0.4781612805851349,72104.01492307428,149792.9204062125,221896.9353292868,54943.71052247494,276840.64585176174,73074.14848824091,134790.8580034174,207865.00649165834,50651.85086068291,258516.85735234123,73221.52728814294,135169.94290737403,208391.47019551697,59524.354749783204,267915.8249453002,65403.85100843795,132250.42083280892,197654.27184124687,83790.39447784674,281444.6663190936,283803.54170789605,552004.1421498129,835807.6838577089,248910.3106107878,1084717.9944684969,75996.04507552097,147813.9822224929,223810.0272980139,66652.44228843627,75996.04507552097,214466.42451092915,290462.46958645014,289388.6824130971,574213.3490456969,1154064.5010452443
1.85,0.5202971486050346,0.5189767041707682,72696.4885546394,149922.32490011008,222618.81345474947,55866.80428421828,278485.61773896776,73645.23531908191,134931.73439454738,208576.96971362928,51388.99389029195,259965.96360392123,73634.03649850612,135273.49719268794,208907.53369119405,60018.64377680564,268926.1774679997,66031.66789349739,132386.26945158147,198417.93734507886,84357.46335044876,282775.4006955276,286007.4282657248,552513.8259389268,838521.2542046516,251631.90530176464,1090153.1595064164,65995.71258594356,127491.59655583417,193487.30914177775,58063.62093616564,65995.71258594356,185555.2174919998,251550.93007794337,293623.2349732892,613651.3604340632,1158825.5254852958
1.9000000000000001,0.5527090110218289,0.5585169185353204,73160.65137948122,150143.79751306333,223304.44889254455,56293.01746484624,279597.4663573908,74160.00890247797,135163.19427178192,209323.2031742599,51917.04470380844,261240.24787806833,74438.44650074859,135792.09198570476,210230.53848645336,60854.56821241455,271085.1066988679,66867.0436217863,133359.94826331525,200226.99188510154,85199.4902953537,285426.48218045523,288626.1504044941,554459.0320338652,843085.1824383594,254264.12067642293,1097349.3031147823,56995.41118770368,109489.80358577467,166485.21477347834,50209.89292870043,56995.41118770368,159699.6965144751,216695.10770217876,294643.4139009835,651878.7147826183,1163217.2363857806
1.9500000000000002,0.5839456910991099,0.5964801669177381,74268.48260469767,150753.64287614127,225022.12548083893,59660.16642429733,284682.29190513626,75435.88615361965,135828.7292393763,211264.61539299594,54847.55052706327,266112.1659200592,75897.41180976697,136615.52305852584,212512.93486829282,62843.068389994514,275356.0032582873,69903.98590418026,134581.24032893777,204485.22623311804,86326.60737716331,290811.83361028135,295505.76647226454,557779.1355029811,853284.9019752457,263677.39271851844,1116962.2946937643,49611.329951404805,93643.40013325923,143254.73008466404,44267.78633476294,49611.329951404805,137911.18646802218,187522.51641942697,292695.66315544536,688720.0299354295,1168938.2095103017
2.0,0.6138909235044956,0.6326298269615276,76457.20429401731,152242.24826140556,228699.45255542287,60015.647163433714,288715.09971885657,77484.67649690041,137105.37837354554,214590.05487044595,55256.96913255614,269847.0240030021,77811.6356273122,137787.50969614647,215599.14532345865,63276.342380171096,278875.48770362977,72123.3025056947,135862.4104457248,207985.71295141947,86652.98685172903,294638.6998031485,303876.8189239246,562997.5467768223,866874.3657007469,265201.94552789,1132076.3112286371,43103.39469154663,79858.36351396424,122961.75820551088,37617.558889598826,43103.39469154663,117475.92240356308,160579.3170951097,288091.15881610056,724038.179676105,1172708.6555873153
2.05,0.642458549992816,0.6667915813727529,77639.8044121229,152798.61234752327,230438.41675964618,60203.654658596985,290642.07141824317,78617.67811625745,137579.26831513792,216196.94643139536,55532.61135516569,271729.5577865611,78842.25145332792,138224.3972549709,217066.64870829883,63591.03503290657,280657.6837412054,73243.94391301791,136270.40601497382,209514.34992799175,86863.59525421639,296377.94518220815,308343.67789472616,564872.6839326059,873216.3618273321,266190.89630088565,1139407.258128218,36734.77726258021,67296.57104584684,104031.34830842704,31712.87101361669,36734.77726258021,99009.44205946353,135744.21932204373,281181.51113306644,757731.5468335671,1174657.2772886772
2.1,0.6695897807965375,0.6988487132698233,77106.94425338448,152652.75503229562,229759.6992856801,60890.6130115062,290650.3122971863,78149.04843527079,137474.65649913417,215623.70493440496,55907.11013707041,271530.81507147534,78379.55715488862,138147.710049251,216527.2672041396,63758.285292272914,280285.55249641254,72153.78811192438,136230.79681622,208384.5849281444,87171.69196905136,295556.2768971958,305789.3379554683,564505.9183969009,870295.2563523692,267727.70040990086,1138022.9567622698,30427.097971665924,56170.293573640265,86597.39154530619,26639.833241298933,30427.097971665924,82810.1268149392,113237.22478660512,272337.15515265457,789730.7932980001,1175305.1732372597
