,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,he4,hi4,b4,h4,T,Weight,Mstar,Part Factor
20,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9764121639847143,3285.0625,536.6256161343571,1.2622617195805377
21,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9300625852955264,3263.5,522.3269345434466,1.2766573463494646
22,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.920183949974465,3301.75,529.6967598861279,1.2683797599484719
23,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9299827194245249,3326.5,522.4139928786672,1.2765293853674202
24,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9199375818031066,3364.75,529.9694133934281,1.2679757364169755
25,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0414962256607354,3277.75,540.9260865339515,1.2585970495141126
26,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0414962256607303,3340.75,540.9260865339504,1.2585970495141134
27,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9884573472094068,3314.3125,526.9413545834207,1.2739535249454152
28,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9760567887960622,3348.0625,536.6037933892627,1.262326313936377
29,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9884573307678767,3377.3125,526.9413554674435,1.273953526502486
30,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9759894540355505,3411.0625,536.6765557539443,1.2622186920509137
31,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9290106162026394,3389.5,522.263450153189,1.2767977496249525
32,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9188453184621652,3427.75,529.8881026792692,1.2681935835774787
33,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9289402822550601,3452.5,522.338639411125,1.2766878309370089
34,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9186276305159939,3490.75,530.126367864275,1.2678419142819004
35,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0414962256607359,3403.75,540.9260865339513,1.258597049514112
36,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0414962256607396,3466.75,540.9260865339512,1.2585970495141126
37,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9882680247911568,3440.3125,526.9022026987819,1.2740128796787336
38,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9757399604120632,3474.0625,536.6623152147206,1.2622628462502792
39,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9882680178152946,3503.3125,526.9022050146959,1.2740128770242256
40,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9756924362137015,3537.0625,536.7132470375271,1.2621876921971311
41,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9282519315820336,3515.5,522.2336153535756,1.2768765962795137
42,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.917849787047332,3553.75,530.0722092425736,1.2679931233546116
43,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9282018617303086,3578.5,522.2864009694745,1.2767997183868753
44,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9176940786257684,3616.75,530.2412898905418,1.2677442583671983
45,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0245994566673795,3021.8125,543.3706377776522,1.2562398494234326
46,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0245994566673773,3080.875,543.3706377776525,1.256239849423432
47,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9736784677589483,3058.375,529.5969806746272,1.271269914335831
48,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9622235460509516,3092.125,538.7878234734153,1.260204022208979
49,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9736784084977307,3117.4375,529.5969759783409,1.271269934370759
50,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9621425217137548,3151.1875,538.8801181915069,1.2600665467624839
51,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9161767343393686,3133.5625,524.4734138913371,1.2746266902357828
52,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9065732247483737,3171.8125,531.8927755920595,1.2662388482739033
53,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9160935033498866,3192.625,524.5683516728521,1.2744864827376194
54,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9063034864058129,3230.875,532.2039831158795,1.2657759236449542
55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125637,3084.8125,539.2451883636104,1.2641562565428894
56,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.008862816112559,3147.8125,539.2451883636113,1.2641562565428883
57,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647416,3143.875,545.5852142729688,1.2547568738287733
58,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647493,3206.875,545.5852142729685,1.2547568738287729
59,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9555127192358239,3121.375,524.3983943235284,1.280829522185492
60,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9431907804569544,3155.125,534.5251429502893,1.2686325414171449
61,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9555126429273492,3184.375,524.3983884256265,1.2808295489776422
62,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9431197050345816,3218.125,534.6080391928751,1.2685087930908985
63,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9493080232779293,3180.4375,531.1068137267713,1.271045511570025
64,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9370361623834448,3214.1875,541.5509595350429,1.258254126958856
65,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9493079524131002,3243.4375,531.1068101531262,1.2710455333981032
66,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9369679128796214,3277.1875,541.6329513354211,1.2581315902665882
67,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8967944521393887,3196.5625,519.4222869753196,1.2841427153171223
68,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.88705492719161,3234.8125,527.2274605686704,1.2753242540763134
69,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8967215192174345,3259.5625,519.5074636066656,1.284016869161784
70,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8868330046541252,3297.8125,527.4909163760274,1.2749314289980314
71,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8901348526705125,3255.625,526.7761552074357,1.2734630217923655
72,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8803656143637195,3293.875,534.8989903403149,1.264053659082877
73,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8900648377802619,3318.625,526.8606922618462,1.2733376362503643
74,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8801494495845842,3356.875,535.1641333490965,1.2636576692860007
75,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.008862816112563,3210.8125,539.2451883636105,1.264156256542889
76,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125621,3273.8125,539.2451883636115,1.2641562565428879
77,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.00313152636474,3269.875,545.585214272968,1.2547568738287738
78,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647471,3332.875,545.5852142729684,1.2547568738287729
79,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9551924686622155,3247.375,524.3270426250872,1.280937278140516
80,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9427035474922113,3281.125,534.5775389874907,1.2685943946981084
81,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9551924270537077,3310.375,524.3270408234538,1.2809372899721958
82,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9426269239719711,3344.125,534.6657486620519,1.2684632587198208
83,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9489851694491982,3306.4375,531.038352411263,1.2711503914794142
84,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9365522273880217,3340.1875,541.6062044757981,1.258211465697095
85,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9489851297119257,3369.4375,531.0383521859537,1.2711504003219039
86,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9364773831432307,3403.1875,541.6950382837756,1.2580792020347082
87,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8955813378763865,3322.5625,519.3106587698466,1.2843640921801402
88,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8855491874277003,3360.8125,527.3768058613304,1.2752232522944442
89,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8955017629158588,3385.5625,519.4016614198381,1.2842305121459954
90,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.885306616142185,3423.8125,527.6612827259247,1.2748010837299142
91,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8889195128308757,3381.625,526.6754838909492,1.2736714722907772
92,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8788683586309058,3419.875,535.0621840393165,1.263931216457137
93,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.888841819039246,3444.625,526.7674649679541,1.273535855704724
94,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.878628186274029,3482.875,535.3535658617037,1.263497865052849
95,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125541,3336.8125,539.2451883636113,1.2641562565428888
96,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125566,3399.8125,539.2451883636104,1.2641562565428892
97,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647445,3395.875,545.5852142729685,1.2547568738287727
98,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647447,3458.875,545.5852142729682,1.2547568738287735
99,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9549148274489302,3373.375,524.2652930292509,1.2810309155197093
100,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9422618582972423,3407.125,534.6408554044991,1.268536360283862
101,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9549148099223833,3436.375,524.2652943721339,1.2810309167602514
102,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9421952051777276,3470.125,534.7167072443842,1.2684239932963142
103,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9487052599913043,3432.4375,530.9791136879934,1.2712415350042678
104,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9361128612181631,3466.1875,541.6734249303864,1.2581472797729012
105,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9487052423575056,3495.4375,530.9791161729123,1.271241534333994
106,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9360466279261613,3529.1875,541.7512007455991,1.2580318506277837
107,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.89449200216424,3448.5625,519.2300294654143,1.2845361434983715
108,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8841626939978886,3486.8125,527.5658413232059,1.2750549288605633
109,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8944220026941642,3511.5625,519.3085838393272,1.284421483507425
110,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8839484321072397,3549.8125,527.8143840653128,1.2746875976854093
111,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8878276809263987,3507.625,526.6061357084997,1.2738295762366059
112,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8774870599250721,3545.875,535.2690328111973,1.2637352608302748
113,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8877581646710853,3570.625,526.6869906591413,1.2737109750762807
114,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8772713735873954,3608.875,535.5281524558043,1.2633512943220033
115,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125603,3462.8125,539.2451883636124,1.264156256542887
116,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,1.0088628161125557,3525.8125,539.2451883636113,1.2641562565428883
117,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647451,3521.875,545.5852142729689,1.2547568738287722
118,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0031315263647456,3584.875,545.5852142729686,1.2547568738287729
119,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9547190344248468,3499.375,524.2218071425459,1.2810970656236107
120,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9419351822840312,3533.125,534.7001073196799,1.2684748153224106
121,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9547190263904608,3562.375,524.2218098417222,1.2810970626382439
122,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.9418881477203724,3596.125,534.7531925006623,1.2683963680618597
123,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9485078619976579,3558.4375,530.9374016394628,1.271305925254441
124,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9357870540547594,3592.1875,541.7369394206471,1.2580790822416041
125,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9485078532716196,3621.4375,530.9374053642614,1.2713059206488415
126,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9357396537334797,3655.1875,541.7921744276268,1.2579972891666462
127,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.893696720878816,3574.5625,519.1869494605786,1.2846397569267085
128,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8831222627546316,3612.8125,527.7494336194609,1.2748668240003376
129,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8936469086627695,3637.5625,519.2420870498856,1.2845595953771514
130,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.45,0.35,0.35,0.35,0.45,0.8829689973079545,3675.8125,527.9258087045239,1.2746069104992066
131,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8870298248918529,3633.625,526.572790562684,1.2739206421693166
132,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8764473973266496,3671.875,535.4711629775984,1.2635184913151862
133,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8869796628299896,3696.625,526.6303875271433,1.2738364618675198
134,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.8762909808445903,3734.875,535.6577400348152,1.2632427340529016
135,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,1.0245994566673735,3139.9375,543.3706377776527,1.2562398494234321
136,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,1.0245994566673737,3199.0,543.3706377776514,1.2562398494234337
137,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9733301679762425,3176.5,529.5238357713312,1.2713807382719193
138,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9616903802422461,3210.25,538.8515431383886,1.2601507063856914
139,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9733301392373632,3235.5625,529.5238348213923,1.2713807454822021
140,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.9616069630434422,3269.3125,538.9453751995446,1.260011448472022
141,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.55,0.35,0.35,0.35,0.5,0.35,0.35,0.35,0.5,0.9147991239391022,3251.6875,524.3618054669596,1.2748529086827984
