,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,T,Weight,Mstar,Part Factor
306,0.35,0.44999999999999996,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.6671623887377112,343.5284962109375,101.29905678653273,1.2478021021915233
307,0.35,0.44999999999999996,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.6492208236318708,349.9034962109375,101.98998277639059,1.2532392292342767
308,0.35,0.44999999999999996,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.64415382530115,356.2784962109374,103.97281072786845,1.2375953883670026
309,0.35,0.44999999999999996,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.35,0.35,0.35,0.6,0.6475051520277431,361.5284962109375,99.18123903873877,1.2674259434094297
310,0.35,0.44999999999999996,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.6394768928496445,367.1534962109375,102.24625811684525,1.2434690387496672
311,0.35,0.44999999999999996,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.620846528511088,373.52849621093753,103.11598468988444,1.248356677325416
312,0.35,0.44999999999999996,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.615765398143232,379.90349621093753,105.34465887839312,1.2305874582725593
313,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.35,0.35,0.6499999999999999,0.626364370002609,385.1534962109374,99.74660829893887,1.265623084537287
314,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.6183494103358556,390.7784962109374,103.01392088023735,1.2399499522197919
315,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.5991320990916301,397.1534962109374,104.04184608701715,1.2442808706285662
316,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.5940098508607552,403.5284962109374,106.48944962586721,1.2246371217082785
317,0.35,0.49999999999999994,0.25,0.4,0.3,0.44999999999999996,0.25,0.4,0.25,0.39999999999999997,0.25,0.4,0.8660127802164447,233.2058266796875,90.07075158286862,1.3018928311982516
318,0.35,0.49999999999999994,0.25,0.4,0.3,0.44999999999999996,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.8588376858624222,239.5808266796875,91.09559742060058,1.2953586225819327
319,0.35,0.49999999999999994,0.25,0.4,0.3,0.49999999999999994,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.8490368137017299,246.70582667968745,90.93862636502797,1.3013343382411262
320,0.35,0.49999999999999994,0.25,0.45,0.3,0.44999999999999996,0.25,0.45,0.25,0.39999999999999997,0.25,0.45,0.789429712545504,250.08082667968748,91.36711992433854,1.29780652541263
321,0.35,0.49999999999999994,0.25,0.45,0.3,0.44999999999999996,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.7820574132518254,256.45582667968745,92.79711258848388,1.2880713016170109
322,0.35,0.49999999999999994,0.25,0.45,0.3,0.49999999999999994,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.7711902380275865,263.58082667968745,92.64092005851671,1.2951165893525196
323,0.35,0.49999999999999994,0.25,0.5,0.3,0.44999999999999996,0.25,0.5,0.25,0.39999999999999997,0.25,0.5,0.730248985102417,266.9558266796875,92.35952095125123,1.2951034121463383
324,0.35,0.49999999999999994,0.25,0.5,0.3,0.44999999999999996,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.7226080802554807,273.3308266796875,94.20941826879745,1.2819936647004937
325,0.35,0.49999999999999994,0.25,0.5,0.3,0.49999999999999994,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.7106811456723209,280.45582667968745,94.10362684628377,1.289865658504509
326,0.35,0.49999999999999994,0.25,0.55,0.3,0.44999999999999996,0.25,0.55,0.25,0.39999999999999997,0.25,0.55,0.6841273100058912,283.8308266796875,93.12187183497417,1.2934211009992935
327,0.35,0.49999999999999994,0.25,0.55,0.3,0.44999999999999996,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.6761567420945159,290.2058266796875,95.39204608122023,1.2769179903538836
328,0.35,0.49999999999999994,0.25,0.55,0.3,0.49999999999999994,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.6631930079561986,297.3308266796875,95.36927430524835,1.2854040967539235
329,0.35,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.3,0.39999999999999997,0.3,0.4,0.8166893153223319,260.2300696484375,92.29405823868038,1.2892020124261672
330,0.35,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.8103266686531191,266.6050696484375,93.32090212292337,1.2823387879022665
331,0.35,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.7992544024067131,273.7300696484375,93.19654236538042,1.2887913693659587
332,0.35,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7944990762310382,280.85506964843745,93.74638389251851,1.2854762685459
333,0.35,0.49999999999999994,0.3,0.4,0.35,0.44999999999999996,0.3,0.4,0.3,0.39999999999999997,0.3,0.4,0.8048918882294113,260.2855329296875,92.26466384248681,1.2943952667131586
334,0.35,0.49999999999999994,0.3,0.4,0.35,0.44999999999999996,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.7983796735742208,266.6605329296875,93.4070403172166,1.2866763270872006
335,0.35,0.49999999999999994,0.3,0.4,0.35,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.7890741112009779,273.78553292968746,93.25012912433625,1.2924880855308192
336,0.35,0.49999999999999994,0.3,0.4,0.35,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7844474792417647,280.91053292968746,93.87906669500492,1.2884996851209292
337,0.35,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.3,0.39999999999999997,0.3,0.45,0.7462655875207136,280.4800696484375,93.71438887306897,1.2838244897799125
338,0.35,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.7400273146738031,286.8550696484375,95.0977022801444,1.2739601100943196
339,0.35,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.7278025792850078,293.9800696484375,95.03918807168604,1.2812094973238068
340,0.35,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.7232544520117095,301.1050696484375,95.8578408689007,1.275670897588731
341,0.35,0.49999999999999994,0.3,0.45,0.35,0.44999999999999996,0.3,0.45,0.3,0.39999999999999997,0.3,0.45,0.7334502484177567,280.5355329296875,93.74517588981882,1.2895734839576736
342,0.35,0.49999999999999994,0.3,0.45,0.35,0.44999999999999996,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.726905368670523,286.9105329296875,95.28069398530323,1.2786189579252367
343,0.35,0.49999999999999994,0.3,0.45,0.35,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.7167674140388157,294.0355329296875,95.17768119934229,1.2850737152072884
344,0.35,0.49999999999999994,0.3,0.45,0.35,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.7122434985398635,301.16053292968746,96.0964271365983,1.2787058777439446
345,0.35,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.3,0.39999999999999997,0.3,0.5,0.6924966549200462,300.73006964843745,94.79445938709041,1.2801497149026928
346,0.35,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6862322959204203,307.10506964843745,96.53517327915844,1.2672559785292443
347,0.35,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6729259685165486,314.23006964843745,96.5849311566027,1.2750299266324834
348,0.35,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.6685060899315564,321.3550696484374,97.68116534595974,1.2671210774061865
349,0.35,0.49999999999999994,0.3,0.5,0.35,0.44999999999999996,0.3,0.5,0.3,0.39999999999999997,0.3,0.5,0.6790523460515036,300.78553292968746,94.89292047238523,1.2862628266185754
350,0.35,0.49999999999999994,0.3,0.5,0.35,0.44999999999999996,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6723624209504729,307.16053292968746,96.82466498384171,1.2720276180809718
351,0.35,0.49999999999999994,0.3,0.5,0.35,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6614686534515729,314.28553292968746,96.81822235420847,1.2788227151549212
352,0.35,0.49999999999999994,0.3,0.5,0.35,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.6569784941469904,321.4105329296874,98.03745663863836,1.2699202602593467
353,0.35,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.3,0.39999999999999997,0.3,0.55,0.6510444535624017,320.9800696484375,95.61651666932995,1.2777363240413635
354,0.35,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.6446398104240874,327.3550696484375,97.70766230843184,1.2618873583234613
355,0.35,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.6303097087625019,334.4800696484375,97.88895739644619,1.2699757824471152
356,0.35,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.6259261693578515,341.6050696484375,99.26352234842514,1.2596652075548305
357,0.35,0.49999999999999994,0.3,0.55,0.35,0.44999999999999996,0.3,0.55,0.3,0.39999999999999997,0.3,0.55,0.6372916812539503,321.0355329296875,95.77942930398586,1.284069328179726
358,0.35,0.49999999999999994,0.3,0.55,0.35,0.44999999999999996,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.6303836708860976,327.4105329296875,98.0990192006121,1.2666315376476902
359,0.35,0.49999999999999994,0.3,0.55,0.35,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.6187816652494,334.5355329296875,98.21226287639799,1.2735382925537924
360,0.35,0.49999999999999994,0.3,0.55,0.35,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.6142549320959912,341.6605329296875,99.73250636265828,1.2620724137978943
361,0.35,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.3,0.39999999999999997,0.3,0.6,0.6187697046219928,341.23006964843745,96.24476867054831,1.276218223637314
362,0.35,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.6121557271673634,347.60506964843745,98.67270498016393,1.25755479547055
363,0.35,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.5968574480088539,354.73006964843745,98.99603960943202,1.2657966105666913
364,0.35,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5924369609317519,361.85506964843745,100.64425186973686,1.2531253367129556
365,0.35,0.49999999999999994,0.3,0.6,0.35,0.44999999999999996,0.3,0.6,0.3,0.39999999999999997,0.3,0.6,0.6049493905822868,341.28553292968746,96.46399209997483,1.2826653162357948
366,0.35,0.49999999999999994,0.3,0.6,0.35,0.44999999999999996,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.5977902872126502,347.66053292968746,99.15376275351429,1.2621870395280008
367,0.35,0.49999999999999994,0.3,0.6,0.35,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.5855129208326746,354.78553292968746,99.39656672948612,1.2690416965178049
368,0.35,0.49999999999999994,0.3,0.6,0.35,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5809012238263679,361.91053292968746,101.21097024988772,1.2550679022918072
369,0.35,0.49999999999999994,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.35,0.39999999999999997,0.35,0.45,0.7009196360962536,310.9659962109375,95.64946314007673,1.2781282727183823
370,0.35,0.49999999999999994,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.6951946291398653,317.3409962109375,97.13207544067615,1.2672425241210679
371,0.35,0.49999999999999994,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.684198234759055,324.4659962109375,97.16656274920607,1.273304712982726
372,0.35,0.49999999999999994,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.680142319036536,331.5909962109375,98.08541379882692,1.2667548176201966
373,0.35,0.49999999999999994,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.35,0.39999999999999997,0.35,0.5,0.6507970320403315,334.5909962109374,96.95086927661075,1.273294896425582
374,0.35,0.49999999999999994,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.6451389675588695,340.9659962109374,98.75303752590311,1.2596463440215433
375,0.35,0.49999999999999994,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.6333504927578557,348.0909962109374,98.93351022094302,1.2657303149635548
376,0.35,0.49999999999999994,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.6294654942528793,355.2159962109374,100.1100127131234,1.2569185347896594
377,0.35,0.49999999999999994,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.35,0.39999999999999997,0.35,0.55,0.6126283699143957,358.2159962109375,97.9773438612583,1.269689664694043
378,0.35,0.49999999999999994,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.6069467649363173,364.5909962109374,100.07972893024733,1.2534645261126867
379,0.35,0.49999999999999994,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.5944339182395875,371.7159962109374,100.4208542351457,1.2593611529730033
380,0.35,0.49999999999999994,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5906224020532862,378.8409962109374,101.84685052085774,1.2483568484387897
381,0.35,0.49999999999999994,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.35,0.39999999999999997,0.35,0.6,0.5832761712401577,381.84099621093753,98.78735402045248,1.2670011984480969
382,0.35,0.49999999999999994,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.5775216222661433,388.21599621093753,101.16653337728305,1.2484227621982558
383,0.35,0.49999999999999994,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.5643344432292798,395.3409962109375,101.66950769675722,1.254003488744464
384,0.35,0.49999999999999994,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.560528315057331,402.4659962109374,103.33347562839035,1.2409227174613398
385,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.39999999999999997,0.35,0.6499999999999999,0.5604757900339443,405.46599621093736,99.42771372152853,1.2649913383184934
386,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.5546260806065567,411.84099621093736,102.05785845483621,1.2442980207727197
387,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.5408101895777129,418.96599621093736,102.71593237376135,1.2494931716174966
388,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.5369669217192489,426.09099621093736,104.60374738533783,1.2344779800361823
389,0.35,0.5499999999999999,0.25,0.4,0.3,0.49999999999999994,0.25,0.4,0.25,0.44999999999999996,0.25,0.4,0.8121937742740696,255.8933266796875,88.5652667644475,1.3077577532204394
390,0.35,0.5499999999999999,0.25,0.45,0.3,0.49999999999999994,0.25,0.45,0.25,0.44999999999999996,0.25,0.45,0.73910450093605,272.76832667968745,90.08726107517673,1.302305264835112
391,0.35,0.5499999999999999,0.25,0.5,0.3,0.49999999999999994,0.25,0.5,0.25,0.44999999999999996,0.25,0.5,0.6813156076529959,289.6433266796875,91.33987690169887,1.297959943211979
392,0.35,0.5499999999999999,0.25,0.55,0.3,0.49999999999999994,0.25,0.55,0.25,0.44999999999999996,0.25,0.55,0.6352202872616058,306.51832667968745,92.37158543943333,1.294574777241836
393,0.35,0.5499999999999999,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.7647448077647888,282.9175696484375,90.75806385321874,1.2958292248921268
394,0.35,0.5499999999999999,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7598607491868209,290.0425696484375,91.33415453154893,1.2924536334942214
395,0.35,0.5499999999999999,0.3,0.4,0.35,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.754208277667599,282.9730329296875,90.73169483085533,1.3001740017671901
396,0.35,0.5499999999999999,0.3,0.4,0.35,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7494183504880175,290.09803292968746,91.39040189081594,1.29614304380823
397,0.35,0.5499999999999999,0.3,0.4,0.35,0.5499999999999999,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7430511378446442,297.97303292968746,91.24280679793787,1.3007054862730274
398,0.35,0.5499999999999999,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.6970501057106057,303.1675696484375,92.3940279070182,1.2891392765487886
399,0.35,0.5499999999999999,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.6922717682507592,310.29256964843745,93.24360654789953,1.2835602155135462
400,0.35,0.5499999999999999,0.3,0.45,0.35,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.6853669412690524,303.22303292968746,92.41917761061718,1.2940262783932797
401,0.35,0.5499999999999999,0.3,0.45,0.35,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.6805795080297733,310.34803292968746,93.37457747165698,1.2876294111843363
402,0.35,0.5499999999999999,0.3,0.45,0.35,0.5499999999999999,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.6735753797322065,318.22303292968746,93.21113101464871,1.2930248740761268
403,0.35,0.5499999999999999,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6441386372350084,323.41756964843745,93.70357626093003,1.2840252385525324
404,0.35,0.5499999999999999,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.639418612294616,330.5425696484374,94.83968588797785,1.2760550723432258
405,0.35,0.5499999999999999,0.3,0.5,0.35,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6317775017995706,323.47303292968746,93.79372503652243,1.2892405322939422
406,0.35,0.5499999999999999,0.3,0.5,0.35,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.6269486389209917,330.5980329296874,95.0613460515055,1.2802792594447243
407,0.35,0.5499999999999999,0.3,0.5,0.35,0.5499999999999999,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.619337050240226,338.4730329296874,94.93441797470884,1.2862420991345138
408,0.35,0.5499999999999999,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.6023474105497014,343.6675696484375,94.7512397237355,1.2802169095755136
409,0.35,0.5499999999999999,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.5976071959151289,350.7925696484375,96.17828131053011,1.2697892440932528
410,0.35,0.5499999999999999,0.3,0.55,0.35,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.5897168990288044,343.72303292968746,94.9068748855013,1.2855950751017586
411,0.35,0.5499999999999999,0.3,0.55,0.35,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.5847873161597335,350.84803292968746,96.49155394021872,1.274001590757705
412,0.35,0.5499999999999999,0.3,0.55,0.35,0.5499999999999999,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.5765953239444197,358.72303292968746,96.43658910903682,1.2803038736830235
413,0.35,0.5499999999999999,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.5690036403037267,363.91756964843745,95.59197808585573,1.277433707399516
414,0.35,0.5499999999999999,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5641743815748406,371.04256964843745,97.30858718097832,1.2645594093471932
415,0.35,0.5499999999999999,0.3,0.6,0.35,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.5564188798629384,363.97303292968746,95.80619828597986,1.2828565270937315
416,0.35,0.5499999999999999,0.3,0.6,0.35,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.551343776202503,371.09803292968746,97.70497080857683,1.2686517287582457
417,0.35,0.5499999999999999,0.3,0.6,0.35,0.5499999999999999,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5425872729180474,378.97303292968746,97.74426506794306,1.2751114856357135
418,0.35,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.653480316420016,333.6534962109375,94.31496135270325,1.282987165446435
419,0.35,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.649166992227195,340.7784962109375,95.2709547556087,1.276362954589134
420,0.35,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.6414571802433638,348.6534962109375,95.1650050213268,1.2818402887436318
421,0.35,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.6381515633563819,356.5284962109374,95.72874333976702,1.2782036148938345
422,0.35,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.6037699106378359,357.2784962109374,95.80080530986308,1.2770194635578962
423,0.35,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.5995695686327616,364.4034962109374,97.02856042624617,1.2680544601595822
424,0.35,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.5912218459959465,372.2784962109374,97.00530972633466,1.2738513273921939
425,0.35,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.5880839243622894,380.1534962109374,97.78210726698404,1.2683941850418328
426,0.35,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.5650656009805495,380.9034962109374,96.99889207658475,1.2724013427576626
427,0.35,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5608904669779734,388.0284962109374,98.49403101068863,1.2611261930356645
428,0.35,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5519509282231483,395.9034962109374,98.5831391546103,1.2670118446684355
429,0.35,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.548919614313738,403.7784962109374,99.5738052169451,1.2596895659073786
430,0.35,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.5346409358389717,404.5284962109375,97.96148610464203,1.2688701209767566
431,0.35,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.5304261526158964,411.6534962109374,99.71568812408212,1.2553698296812525
432,0.35,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.5209219827020026,419.5284962109374,99.93255471517543,1.2611793069852681
433,0.35,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.5179376880505929,427.4034962109374,101.13398517417787,1.2520113005411428
434,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.5104969996582752,428.1534962109374,98.73363277106519,1.2661931149701577
435,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.5062015622146543,435.2784962109374,100.73531999996452,1.2505860398854511
436,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.49615273812330674,443.1534962109374,101.08557704367851,1.2562075320517412
437,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.4931693284104712,451.0284962109374,102.49208126224384,1.245250945441817
438,0.39999999999999997,0.39999999999999997,0.3,0.4,0.35,0.35,0.3,0.4,0.3,0.3,0.3,0.4,0.9194333417462128,222.08528328125,91.39648189560265,1.2992444306280935
439,0.39999999999999997,0.39999999999999997,0.3,0.4,0.35,0.35,0.3,0.4,0.3,0.35,0.3,0.4,0.904017685320537,226.96028328125,94.35975228797962,1.2784500359662383
440,0.39999999999999997,0.39999999999999997,0.3,0.4,0.35,0.39999999999999997,0.3,0.4,0.3,0.35,0.3,0.4,0.8797634333196842,232.58528328125,94.3478299134766,1.2880214231913611
441,0.39999999999999997,0.39999999999999997,0.3,0.4,0.35,0.39999999999999997,0.3,0.4,0.3,0.39999999999999997,0.3,0.4,0.8707007883201899,238.21028328125,96.18247889984559,1.2748475130426542
442,0.39999999999999997,0.39999999999999997,0.3,0.45,0.35,0.35,0.3,0.45,0.3,0.3,0.3,0.45,0.8492720415405951,242.33528328124999,92.06829592677362,1.2989160082794047
443,0.39999999999999997,0.39999999999999997,0.3,0.45,0.35,0.35,0.3,0.45,0.3,0.35,0.3,0.45,0.8336593820622207,247.21028328124999,95.5758397437198,1.2738395592223566
444,0.39999999999999997,0.39999999999999997,0.3,0.45,0.35,0.39999999999999997,0.3,0.45,0.3,0.35,0.3,0.45,0.8076126606728387,252.83528328124999,95.69781553187278,1.2841979929060197
